Município;Dose;Total Doses Aplicadas;;;;
JUQUITIBA;2° DOSE;2923;;;;
LAGOINHA;1° DOSE;1368;;;;
LAGOINHA;2° DOSE;728;;;;
LARANJAL PAULISTA;1° DOSE;6143;;;;
LARANJAL PAULISTA;2° DOSE;3234;;;;
LAVÍNIA;1° DOSE;1411;;;;
LAVÍNIA;2° DOSE;644;;;;
LAVRINHAS;1° DOSE;1038;;;;
LAVRINHAS;2° DOSE;537;;;;
LEME;1° DOSE;20379;;;;
LEME;2° DOSE;10508;;;;
LENÇÓIS PAULISTA;1° DOSE;12957;;;;
LENÇÓIS PAULISTA;2° DOSE;6760;;;;
LIMEIRA;1° DOSE;50516;;;;
LIMEIRA;2° DOSE;29073;;;;
LINDÓIA;1° DOSE;1640;;;;
LINDÓIA;2° DOSE;785;;;;
LINS;1° DOSE;18567;;;;
LINS;2° DOSE;10017;;;;
LORENA;1° DOSE;17657;;;;
LORENA;2° DOSE;9197;;;;
LOURDES;1° DOSE;632;;;;
LOURDES;2° DOSE;351;;;;
LOUVEIRA;1° DOSE;5969;;;;
LOUVEIRA;2° DOSE;3255;;;;
LUCÉLIA;1° DOSE;4602;;;;
LUCÉLIA;2° DOSE;2603;;;;
LUCIANÓPOLIS;1° DOSE;593;;;;
LUCIANÓPOLIS;2° DOSE;317;;;;
LUÍS ANTÔNIO;1° DOSE;2055;;;;
LUÍS ANTÔNIO;2° DOSE;1128;;;;
LUIZIÂNIA;1° DOSE;1016;;;;
LUIZIÂNIA;2° DOSE;541;;;;
LUPÉRCIO;1° DOSE;925;;;;
LUPÉRCIO;2° DOSE;533;;;;
LUTÉCIA;1° DOSE;764;;;;
LUTÉCIA;2° DOSE;334;;;;
MACATUBA;1° DOSE;3286;;;;
MACATUBA;2° DOSE;1699;;;;
MACAUBAL;1° DOSE;2225;;;;
MACAUBAL;2° DOSE;1021;;;;
MACEDÔNIA;1° DOSE;1191;;;;
MACEDÔNIA;2° DOSE;521;;;;
MAGDA;1° DOSE;930;;;;
MAGDA;2° DOSE;494;;;;
MAIRINQUE;1° DOSE;9164;;;;
MAIRINQUE;2° DOSE;3945;;;;
MAIRIPORÃ;1° DOSE;14903;;;;
MAIRIPORÃ;2° DOSE;7572;;;;
MANDURI;1° DOSE;2125;;;;
MANDURI;2° DOSE;1024;;;;
MARABÁ PAULISTA;1° DOSE;877;;;;
MARABÁ PAULISTA;2° DOSE;415;;;;
MARACAÍ;1° DOSE;2830;;;;
MARACAÍ;2° DOSE;1647;;;;
MARAPOAMA;1° DOSE;886;;;;
MARAPOAMA;2° DOSE;424;;;;
MARIÁPOLIS;1° DOSE;872;;;;
MARIÁPOLIS;2° DOSE;443;;;;
MARÍLIA;1° DOSE;57916;;;;
MARÍLIA;2° DOSE;31338;;;;
MARINÓPOLIS;1° DOSE;580;;;;
MARINÓPOLIS;2° DOSE;324;;;;
MARTINÓPOLIS;1° DOSE;5723;;;;
MARTINÓPOLIS;2° DOSE;2949;;;;
MATÃO;1° DOSE;17661;;;;
MATÃO;2° DOSE;8896;;;;
MAUÁ;1° DOSE;64394;;;;
MAUÁ;2° DOSE;36058;;;;
MENDONÇA;1° DOSE;1376;;;;
MENDONÇA;2° DOSE;752;;;;
MERIDIANO;1° DOSE;1103;;;;
MERIDIANO;2° DOSE;516;;;;
MESÓPOLIS;1° DOSE;577;;;;
MESÓPOLIS;2° DOSE;332;;;;
MIGUELÓPOLIS;1° DOSE;4095;;;;
MIGUELÓPOLIS;2° DOSE;2335;;;;
MINEIROS DO TIETÊ;1° DOSE;2448;;;;
MINEIROS DO TIETÊ;2° DOSE;1243;;;;
MIRA ESTRELA;1° DOSE;920;;;;
MIRA ESTRELA;2° DOSE;426;;;;
MIRACATU;1° DOSE;3959;;;;
MIRACATU;2° DOSE;2053;;;;
MIRANDÓPOLIS;1° DOSE;6535;;;;
MIRANDÓPOLIS;2° DOSE;3943;;;;
MIRANTE DO PARANAPANEMA;1° DOSE;3988;;;;
MIRANTE DO PARANAPANEMA;2° DOSE;1951;;;;
MIRASSOL;1° DOSE;13154;;;;
MIRASSOL;2° DOSE;6388;;;;
MIRASSOLÂNDIA;1° DOSE;1101;;;;
MIRASSOLÂNDIA;2° DOSE;644;;;;
MOCOCA;1° DOSE;16654;;;;
MOCOCA;2° DOSE;8733;;;;
MOGI DAS CRUZES;1° DOSE;79188;;;;
MOGI DAS CRUZES;2° DOSE;40651;;;;
MOGI GUAÇU;1° DOSE;30790;;;;
MOGI GUAÇU;2° DOSE;15425;;;;
MOGI MIRIM;1° DOSE;21107;;;;
MOGI MIRIM;2° DOSE;11438;;;;
MOMBUCA;1° DOSE;654;;;;
MOMBUCA;2° DOSE;431;;;;
MONÇÕES;1° DOSE;633;;;;
MONÇÕES;2° DOSE;392;;;;
MONGAGUÁ;1° DOSE;12462;;;;
MONGAGUÁ;2° DOSE;5860;;;;
MONTE ALEGRE DO SUL;1° DOSE;2127;;;;
MONTE ALEGRE DO SUL;2° DOSE;986;;;;
MONTE ALTO;1° DOSE;11575;;;;
MONTE ALTO;2° DOSE;5995;;;;
MONTE APRAZÍVEL;1° DOSE;5774;;;;
MONTE APRAZÍVEL;2° DOSE;3171;;;;
MONTE AZUL PAULISTA;1° DOSE;4028;;;;
MONTE AZUL PAULISTA;2° DOSE;2215;;;;
MONTE CASTELO;1° DOSE;1106;;;;
MONTE CASTELO;2° DOSE;607;;;;
MONTE MOR;1° DOSE;9234;;;;
MONTE MOR;2° DOSE;4436;;;;
MONTEIRO LOBATO;1° DOSE;1040;;;;
MONTEIRO LOBATO;2° DOSE;505;;;;
MORRO AGUDO;1° DOSE;5378;;;;
MORRO AGUDO;2° DOSE;2850;;;;
MORUNGABA;1° DOSE;2484;;;;
MORUNGABA;2° DOSE;1391;;;;
MOTUCA;1° DOSE;895;;;;
MOTUCA;2° DOSE;455;;;;
MURUTINGA DO SUL;1° DOSE;1204;;;;
MURUTINGA DO SUL;2° DOSE;671;;;;
NANTES;1° DOSE;577;;;;
NANTES;2° DOSE;305;;;;
NARANDIBA;1° DOSE;952;;;;
NARANDIBA;2° DOSE;484;;;;
NATIVIDADE DA SERRA;1° DOSE;1722;;;;
NATIVIDADE DA SERRA;2° DOSE;941;;;;
NAZARÉ PAULISTA;1° DOSE;3892;;;;
NAZARÉ PAULISTA;2° DOSE;1841;;;;
NEVES PAULISTA;1° DOSE;2678;;;;
NEVES PAULISTA;2° DOSE;1462;;;;
NHANDEARA;1° DOSE;3433;;;;
NHANDEARA;2° DOSE;1687;;;;
NIPOÃ;1° DOSE;759;;;;
NIPOÃ;2° DOSE;401;;;;
NOVA ALIANÇA;1° DOSE;1622;;;;
NOVA ALIANÇA;2° DOSE;786;;;;
NOVA CAMPINA;1° DOSE;1212;;;;
NOVA CAMPINA;2° DOSE;689;;;;
NOVA CANAÃ PAULISTA;1° DOSE;688;;;;
NOVA CANAÃ PAULISTA;2° DOSE;319;;;;
NOVA CASTILHO;1° DOSE;304;;;;
NOVA CASTILHO;2° DOSE;179;;;;
NOVA EUROPA;1° DOSE;1981;;;;
NOVA EUROPA;2° DOSE;989;;;;
NOVA GRANADA;1° DOSE;4460;;;;
NOVA GRANADA;2° DOSE;2294;;;;
NOVA GUATAPORANGA;1° DOSE;714;;;;
NOVA GUATAPORANGA;2° DOSE;295;;;;
NOVA INDEPENDÊNCIA;1° DOSE;731;;;;
NOVA INDEPENDÊNCIA;2° DOSE;356;;;;
NOVA LUZITÂNIA;1° DOSE;726;;;;
NOVA LUZITÂNIA;2° DOSE;381;;;;
NOVA ODESSA;1° DOSE;9753;;;;
NOVA ODESSA;2° DOSE;4948;;;;
NOVAIS;1° DOSE;706;;;;
NOVAIS;2° DOSE;411;;;;
NOVO HORIZONTE;1° DOSE;9142;;;;
NOVO HORIZONTE;2° DOSE;4885;;;;
NUPORANGA;1° DOSE;1710;;;;
NUPORANGA;2° DOSE;938;;;;
OCAUÇU;1° DOSE;1083;;;;
OCAUÇU;2° DOSE;528;;;;
ÓLEO;1° DOSE;708;;;;
ÓLEO;2° DOSE;331;;;;
OLÍMPIA;1° DOSE;12957;;;;
OLÍMPIA;2° DOSE;6750;;;;
ONDA VERDE;1° DOSE;917;;;;
ONDA VERDE;2° DOSE;511;;;;
ORIENTE;1° DOSE;1535;;;;
ORIENTE;2° DOSE;800;;;;
ORINDIÚVA;1° DOSE;1202;;;;
ORINDIÚVA;2° DOSE;517;;;;
ORLÂNDIA;1° DOSE;7921;;;;
ORLÂNDIA;2° DOSE;4214;;;;
OSASCO;1° DOSE;123528;;;;
OSASCO;2° DOSE;61312;;;;
OSCAR BRESSANE;1° DOSE;858;;;;
OSCAR BRESSANE;2° DOSE;518;;;;
OSVALDO CRUZ;1° DOSE;8450;;;;
OSVALDO CRUZ;2° DOSE;4618;;;;
OURINHOS;1° DOSE;25886;;;;
OURINHOS;2° DOSE;13845;;;;
OURO VERDE;1° DOSE;1610;;;;
OURO VERDE;2° DOSE;1132;;;;
OUROESTE;1° DOSE;2404;;;;
OUROESTE;2° DOSE;1285;;;;
PACAEMBU;1° DOSE;3020;;;;
PACAEMBU;2° DOSE;1634;;;;
PALESTINA;1° DOSE;2599;;;;
PALESTINA;2° DOSE;1367;;;;
PALMARES PAULISTA;1° DOSE;1476;;;;
PALMARES PAULISTA;2° DOSE;698;;;;
PALMEIRA D'OESTE;1° DOSE;2754;;;;
PALMEIRA D'OESTE;2° DOSE;1441;;;;
PALMITAL;1° DOSE;5770;;;;
PALMITAL;2° DOSE;3033;;;;
PANORAMA;1° DOSE;2917;;;;
PANORAMA;2° DOSE;1454;;;;
PARAGUAÇU PAULISTA;1° DOSE;9308;;;;
PARAGUAÇU PAULISTA;2° DOSE;4600;;;;
PARAIBUNA;1° DOSE;3543;;;;
PARAIBUNA;2° DOSE;1930;;;;
PARAÍSO;1° DOSE;1498;;;;
PARAÍSO;2° DOSE;774;;;;
PARANAPANEMA;1° DOSE;3449;;;;
PARANAPANEMA;2° DOSE;1807;;;;
PARANAPUÃ;1° DOSE;1016;;;;
PARANAPUÃ;2° DOSE;511;;;;
PARAPUÃ;1° DOSE;2889;;;;
PARAPUÃ;2° DOSE;1488;;;;
PARDINHO;1° DOSE;1340;;;;
PARDINHO;2° DOSE;712;;;;
PARIQUERA-AÇU;1° DOSE;4832;;;;
PARIQUERA-AÇU;2° DOSE;2956;;;;
PARISI;1° DOSE;816;;;;
PARISI;2° DOSE;358;;;;
PATROCÍNIO PAULISTA;1° DOSE;3149;;;;
PATROCÍNIO PAULISTA;2° DOSE;1539;;;;
PAULICÉIA;1° DOSE;1387;;;;
PAULICÉIA;2° DOSE;637;;;;
PAULÍNIA;1° DOSE;16913;;;;
PAULÍNIA;2° DOSE;8872;;;;
PAULISTÂNIA;1° DOSE;424;;;;
PAULISTÂNIA;2° DOSE;247;;;;
PAULO DE FARIA;1° DOSE;1785;;;;
PAULO DE FARIA;2° DOSE;1041;;;;
PEDERNEIRAS;1° DOSE;8571;;;;
PEDERNEIRAS;2° DOSE;4524;;;;
PEDRA BELA;1° DOSE;1426;;;;
PEDRA BELA;2° DOSE;741;;;;
PEDRANÓPOLIS;1° DOSE;872;;;;
PEDRANÓPOLIS;2° DOSE;424;;;;
PEDREGULHO;1° DOSE;3147;;;;
PEDREGULHO;2° DOSE;1802;;;;
PEDREIRA;1° DOSE;9075;;;;
PEDREIRA;2° DOSE;4634;;;;
PEDRINHAS PAULISTA;1° DOSE;932;;;;
PEDRINHAS PAULISTA;2° DOSE;441;;;;
PEDRO DE TOLEDO;1° DOSE;2344;;;;
PEDRO DE TOLEDO;2° DOSE;1224;;;;
PENÁPOLIS;1° DOSE;15301;;;;
PENÁPOLIS;2° DOSE;8386;;;;
PEREIRA BARRETO;1° DOSE;6030;;;;
PEREIRA BARRETO;2° DOSE;3434;;;;
PEREIRAS;1° DOSE;1700;;;;
PEREIRAS;2° DOSE;894;;;;
PERUÍBE;1° DOSE;14258;;;;
PERUÍBE;2° DOSE;7785;;;;
PIACATU;1° DOSE;1364;;;;
PIACATU;2° DOSE;711;;;;
PIEDADE;1° DOSE;10627;;;;
PIEDADE;2° DOSE;5319;;;;
PILAR DO SUL;1° DOSE;6294;;;;
PILAR DO SUL;2° DOSE;2733;;;;
PINDAMONHANGABA;1° DOSE;30483;;;;
PINDAMONHANGABA;2° DOSE;15675;;;;
PINDORAMA;1° DOSE;3727;;;;
PINDORAMA;2° DOSE;2222;;;;
PINHALZINHO;1° DOSE;3659;;;;
PINHALZINHO;2° DOSE;1875;;;;
PIQUEROBI;1° DOSE;956;;;;
PIQUEROBI;2° DOSE;613;;;;
PIQUETE;1° DOSE;3141;;;;
PIQUETE;2° DOSE;1785;;;;
PIRACAIA;1° DOSE;5379;;;;
PIRACAIA;2° DOSE;2940;;;;
PIRACICABA;1° DOSE;80633;;;;
PIRACICABA;2° DOSE;45776;;;;
PIRAJU;1° DOSE;7545;;;;
PIRAJU;2° DOSE;3894;;;;
PIRAJUÍ;1° DOSE;4852;;;;
PIRAJUÍ;2° DOSE;2763;;;;
PIRANGI;1° DOSE;2875;;;;
PIRANGI;2° DOSE;1428;;;;
PIRAPORA DO BOM JESUS;1° DOSE;2680;;;;
PIRAPORA DO BOM JESUS;2° DOSE;1446;;;;
PIRAPOZINHO;1° DOSE;5054;;;;
PIRAPOZINHO;2° DOSE;2292;;;;
PIRASSUNUNGA;1° DOSE;17394;;;;
PIRASSUNUNGA;2° DOSE;9762;;;;
PIRATININGA;1° DOSE;3385;;;;
PIRATININGA;2° DOSE;1999;;;;
PITANGUEIRAS;1° DOSE;5373;;;;
PITANGUEIRAS;2° DOSE;3291;;;;
PLANALTO;1° DOSE;1008;;;;
PLANALTO;2° DOSE;429;;;;
PLATINA;1° DOSE;704;;;;
PLATINA;2° DOSE;406;;;;
POÁ;1° DOSE;17812;;;;
POÁ;2° DOSE;8988;;;;
POLONI;1° DOSE;1724;;;;
POLONI;2° DOSE;837;;;;
POMPÉIA;1° DOSE;5767;;;;
POMPÉIA;2° DOSE;2631;;;;
PONGAÍ;1° DOSE;990;;;;
PONGAÍ;2° DOSE;547;;;;
PONTAL;1° DOSE;5735;;;;
PONTAL;2° DOSE;2889;;;;
PONTALINDA;1° DOSE;840;;;;
PONTALINDA;2° DOSE;384;;;;
PONTES GESTAL;1° DOSE;656;;;;
PONTES GESTAL;2° DOSE;288;;;;
POPULINA;1° DOSE;1342;;;;
POPULINA;2° DOSE;690;;;;
PORANGABA;1° DOSE;2497;;;;
PORANGABA;2° DOSE;1301;;;;
PORTO FELIZ;1° DOSE;10006;;;;
PORTO FELIZ;2° DOSE;5203;;;;
PORTO FERREIRA;1° DOSE;11448;;;;
PORTO FERREIRA;2° DOSE;5754;;;;
POTIM;1° DOSE;2905;;;;
POTIM;2° DOSE;1723;;;;
POTIRENDABA;1° DOSE;3866;;;;
POTIRENDABA;2° DOSE;2196;;;;
PRACINHA;1° DOSE;409;;;;
PRACINHA;2° DOSE;213;;;;
PRADÓPOLIS;1° DOSE;3523;;;;
PRADÓPOLIS;2° DOSE;1503;;;;
PRAIA GRANDE;1° DOSE;67555;;;;
PRAIA GRANDE;2° DOSE;32566;;;;
PRATÂNIA;1° DOSE;959;;;;
PRATÂNIA;2° DOSE;400;;;;
PRESIDENTE ALVES;1° DOSE;956;;;;
PRESIDENTE ALVES;2° DOSE;492;;;;
PRESIDENTE BERNARDES;1° DOSE;4120;;;;
PRESIDENTE BERNARDES;2° DOSE;2338;;;;
PRESIDENTE EPITÁCIO;1° DOSE;8809;;;;
PRESIDENTE EPITÁCIO;2° DOSE;4328;;;;
PRESIDENTE PRUDENTE;1° DOSE;56778;;;;
PRESIDENTE PRUDENTE;2° DOSE;32420;;;;
PRESIDENTE VENCESLAU;1° DOSE;9831;;;;
PRESIDENTE VENCESLAU;2° DOSE;5640;;;;
PROMISSÃO;1° DOSE;7910;;;;
PROMISSÃO;2° DOSE;4154;;;;
QUADRA;1° DOSE;859;;;;
QUADRA;2° DOSE;425;;;;
QUATÁ;1° DOSE;2733;;;;
QUATÁ;2° DOSE;1373;;;;
QUEIROZ;1° DOSE;622;;;;
QUEIROZ;2° DOSE;301;;;;
QUELUZ;1° DOSE;1858;;;;
QUELUZ;2° DOSE;1134;;;;
QUINTANA;1° DOSE;1569;;;;
QUINTANA;2° DOSE;798;;;;
RAFARD;1° DOSE;1676;;;;
RAFARD;2° DOSE;861;;;;
RANCHARIA;1° DOSE;6868;;;;
RANCHARIA;2° DOSE;3501;;;;
REDENÇÃO DA SERRA;1° DOSE;996;;;;
REDENÇÃO DA SERRA;2° DOSE;459;;;;
REGENTE FEIJÓ;1° DOSE;4892;;;;
REGENTE FEIJÓ;2° DOSE;2185;;;;
REGINÓPOLIS;1° DOSE;1618;;;;
REGINÓPOLIS;2° DOSE;779;;;;
REGISTRO;1° DOSE;12676;;;;
REGISTRO;2° DOSE;7061;;;;
RESTINGA;1° DOSE;1274;;;;
RESTINGA;2° DOSE;624;;;;
RIBEIRA;1° DOSE;712;;;;
RIBEIRA;2° DOSE;474;;;;
RIBEIRÃO BONITO;1° DOSE;2505;;;;
RIBEIRÃO BONITO;2° DOSE;1306;;;;
RIBEIRÃO BRANCO;1° DOSE;2643;;;;
RIBEIRÃO BRANCO;2° DOSE;1365;;;;
RIBEIRÃO CORRENTE;1° DOSE;757;;;;
RIBEIRÃO CORRENTE;2° DOSE;433;;;;
RIBEIRÃO DO SUL;1° DOSE;1277;;;;
RIBEIRÃO DO SUL;2° DOSE;598;;;;
RIBEIRÃO DOS ÍNDIOS;1° DOSE;623;;;;
RIBEIRÃO DOS ÍNDIOS;2° DOSE;420;;;;
RIBEIRÃO GRANDE;1° DOSE;1532;;;;
RIBEIRÃO GRANDE;2° DOSE;776;;;;
RIBEIRÃO PIRES;1° DOSE;23734;;;;
RIBEIRÃO PIRES;2° DOSE;12988;;;;
RIBEIRÃO PRETO;1° DOSE;142355;;;;
RIBEIRÃO PRETO;2° DOSE;78346;;;;
RIFAINA;1° DOSE;1024;;;;
RIFAINA;2° DOSE;468;;;;
RINCÃO;1° DOSE;2106;;;;
RINCÃO;2° DOSE;1172;;;;
RINÓPOLIS;1° DOSE;2414;;;;
RINÓPOLIS;2° DOSE;1313;;;;
RIO CLARO;1° DOSE;46890;;;;
RIO CLARO;2° DOSE;25419;;;;
RIO DAS PEDRAS;1° DOSE;5316;;;;
RIO DAS PEDRAS;2° DOSE;2877;;;;
RIO GRANDE DA SERRA;1° DOSE;5940;;;;
RIO GRANDE DA SERRA;2° DOSE;3009;;;;
RIOLÂNDIA;1° DOSE;1673;;;;
RIOLÂNDIA;2° DOSE;862;;;;
RIVERSUL;1° DOSE;1387;;;;
RIVERSUL;2° DOSE;698;;;;
ROSANA;1° DOSE;4444;;;;
ROSANA;2° DOSE;2399;;;;
ROSEIRA;1° DOSE;1975;;;;
ROSEIRA;2° DOSE;1059;;;;
RUBIÁCEA;1° DOSE;552;;;;
RUBIÁCEA;2° DOSE;334;;;;
RUBINÉIA;1° DOSE;953;;;;
RUBINÉIA;2° DOSE;458;;;;
SABINO;1° DOSE;1642;;;;
SABINO;2° DOSE;737;;;;
SAGRES;1° DOSE;547;;;;
SAGRES;2° DOSE;290;;;;
SALES;1° DOSE;1707;;;;
SALES;2° DOSE;789;;;;
SALES OLIVEIRA;1° DOSE;2375;;;;
SALES OLIVEIRA;2° DOSE;1405;;;;
SALESÓPOLIS;1° DOSE;3629;;;;
SALESÓPOLIS;2° DOSE;1567;;;;
SALMOURÃO;1° DOSE;1093;;;;
SALMOURÃO;2° DOSE;589;;;;
SALTINHO;1° DOSE;1836;;;;
SALTINHO;2° DOSE;963;;;;
SALTO;1° DOSE;22660;;;;
SALTO;2° DOSE;11509;;;;
SALTO DE PIRAPORA;1° DOSE;8714;;;;
SALTO DE PIRAPORA;2° DOSE;4598;;;;
SALTO GRANDE;1° DOSE;1955;;;;
SALTO GRANDE;2° DOSE;962;;;;
SANDOVALINA;1° DOSE;750;;;;
SANDOVALINA;2° DOSE;427;;;;
SANTA ADÉLIA;1° DOSE;3416;;;;
SANTA ADÉLIA;2° DOSE;2014;;;;
SANTA ALBERTINA;1° DOSE;1776;;;;
SANTA ALBERTINA;2° DOSE;819;;;;
SANTA BÁRBARA D'OESTE;1° DOSE;35749;;;;
SANTA BÁRBARA D'OESTE;2° DOSE;17049;;;;
SANTA BRANCA;1° DOSE;3152;;;;
SANTA BRANCA;2° DOSE;1629;;;;
SANTA CLARA D'OESTE;1° DOSE;647;;;;
SANTA CLARA D'OESTE;2° DOSE;327;;;;
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;1418;;;;
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;763;;;;
SANTA CRUZ DA ESPERANÇA;1° DOSE;541;;;;
SANTA CRUZ DA ESPERANÇA;2° DOSE;276;;;;
SANTA CRUZ DAS PALMEIRAS;1° DOSE;5669;;;;
SANTA CRUZ DAS PALMEIRAS;2° DOSE;3248;;;;
SANTA CRUZ DO RIO PARDO;1° DOSE;11523;;;;
SANTA CRUZ DO RIO PARDO;2° DOSE;5978;;;;
SANTA ERNESTINA;1° DOSE;964;;;;
SANTA ERNESTINA;2° DOSE;475;;;;
SANTA FÉ DO SUL;1° DOSE;9286;;;;
SANTA FÉ DO SUL;2° DOSE;5358;;;;
SANTA GERTRUDES;1° DOSE;3192;;;;
SANTA GERTRUDES;2° DOSE;1732;;;;
SANTA ISABEL;1° DOSE;10011;;;;
SANTA ISABEL;2° DOSE;5220;;;;
SANTA LÚCIA;1° DOSE;1442;;;;
SANTA LÚCIA;2° DOSE;722;;;;
SANTA MARIA DA SERRA;1° DOSE;978;;;;
SANTA MARIA DA SERRA;2° DOSE;641;;;;
SANTA MERCEDES;1° DOSE;691;;;;
SANTA MERCEDES;2° DOSE;386;;;;
SANTA RITA DO PASSA QUATRO;1° DOSE;8386;;;;
SANTA RITA DO PASSA QUATRO;2° DOSE;4349;;;;
SANTA RITA D'OESTE;1° DOSE;848;;;;
SANTA RITA D'OESTE;2° DOSE;432;;;;
SANTA ROSA DE VITERBO;1° DOSE;5554;;;;
SANTA ROSA DE VITERBO;2° DOSE;2872;;;;
SANTA SALETE;1° DOSE;540;;;;
SANTA SALETE;2° DOSE;298;;;;
SANTANA DA PONTE PENSA;1° DOSE;566;;;;
SANTANA DA PONTE PENSA;2° DOSE;304;;;;
SANTANA DE PARNAÍBA;1° DOSE;20742;;;;
SANTANA DE PARNAÍBA;2° DOSE;10621;;;;
SANTO ANASTÁCIO;1° DOSE;4629;;;;
SANTO ANASTÁCIO;2° DOSE;2876;;;;
SANTO ANDRÉ;1° DOSE;133956;;;;
SANTO ANDRÉ;2° DOSE;82606;;;;
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;1947;;;;
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;991;;;;
SANTO ANTÔNIO DE POSSE;1° DOSE;4405;;;;
SANTO ANTÔNIO DE POSSE;2° DOSE;1985;;;;
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;1602;;;;
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;866;;;;
SANTO ANTÔNIO DO JARDIM;1° DOSE;1671;;;;
SANTO ANTÔNIO DO JARDIM;2° DOSE;803;;;;
SANTO ANTÔNIO DO PINHAL;1° DOSE;1452;;;;
SANTO ANTÔNIO DO PINHAL;2° DOSE;781;;;;
SANTO EXPEDITO;1° DOSE;851;;;;
SANTO EXPEDITO;2° DOSE;506;;;;
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;880;;;;
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;506;;;;
SANTOS;1° DOSE;131368;;;;
SANTOS;2° DOSE;75011;;;;
SÃO BENTO DO SAPUCAÍ;1° DOSE;2646;;;;
SÃO BENTO DO SAPUCAÍ;2° DOSE;1428;;;;
SÃO BERNARDO DO CAMPO;1° DOSE;159730;;;;
SÃO BERNARDO DO CAMPO;2° DOSE;86157;;;;
SÃO CAETANO DO SUL;1° DOSE;52593;;;;
SÃO CAETANO DO SUL;2° DOSE;29848;;;;
SÃO CARLOS;1° DOSE;55351;;;;
SÃO CARLOS;2° DOSE;30660;;;;
SÃO FRANCISCO;1° DOSE;868;;;;
SÃO FRANCISCO;2° DOSE;423;;;;
SÃO JOÃO DA BOA VISTA;1° DOSE;23675;;;;
SÃO JOÃO DA BOA VISTA;2° DOSE;13446;;;;
SÃO JOÃO DAS DUAS PONTES;1° DOSE;479;;;;
SÃO JOÃO DAS DUAS PONTES;2° DOSE;336;;;;
SÃO JOÃO DE IRACEMA;1° DOSE;502;;;;
SÃO JOÃO DE IRACEMA;2° DOSE;283;;;;
SÃO JOÃO DO PAU D'ALHO;1° DOSE;703;;;;
SÃO JOÃO DO PAU D'ALHO;2° DOSE;421;;;;
SÃO JOAQUIM DA BARRA;1° DOSE;10573;;;;
SÃO JOAQUIM DA BARRA;2° DOSE;5532;;;;
SÃO JOSÉ DA BELA VISTA;1° DOSE;1167;;;;
SÃO JOSÉ DA BELA VISTA;2° DOSE;794;;;;
SÃO JOSÉ DO BARREIRO;1° DOSE;978;;;;
SÃO JOSÉ DO BARREIRO;2° DOSE;510;;;;
SÃO JOSÉ DO RIO PARDO;1° DOSE;14151;;;;
SÃO JOSÉ DO RIO PARDO;2° DOSE;6443;;;;
SÃO JOSÉ DO RIO PRETO;1° DOSE;117472;;;;
SÃO JOSÉ DO RIO PRETO;2° DOSE;63133;;;;
SÃO JOSÉ DOS CAMPOS;1° DOSE;152421;;;;
SÃO JOSÉ DOS CAMPOS;2° DOSE;75823;;;;
SÃO LOURENÇO DA SERRA;1° DOSE;3196;;;;
SÃO LOURENÇO DA SERRA;2° DOSE;1345;;;;
SÃO LUIZ DO PARAITINGA;1° DOSE;2521;;;;
SÃO LUIZ DO PARAITINGA;2° DOSE;1323;;;;
SÃO MANUEL;1° DOSE;7870;;;;
SÃO MANUEL;2° DOSE;4211;;;;
SÃO MIGUEL ARCANJO;1° DOSE;6334;;;;
SÃO MIGUEL ARCANJO;2° DOSE;2994;;;;
SÃO PAULO;1° DOSE;2656293;;;;
SÃO PAULO;2° DOSE;1399971;;;;
SÃO PEDRO;1° DOSE;8379;;;;
SÃO PEDRO;2° DOSE;4125;;;;
SÃO PEDRO DO TURVO;1° DOSE;1699;;;;
SÃO PEDRO DO TURVO;2° DOSE;1020;;;;
SÃO ROQUE;1° DOSE;16055;;;;
SÃO ROQUE;2° DOSE;8974;;;;
SÃO SEBASTIÃO;1° DOSE;13535;;;;
SÃO SEBASTIÃO;2° DOSE;7058;;;;
SÃO SEBASTIÃO DA GRAMA;1° DOSE;2598;;;;
SÃO SEBASTIÃO DA GRAMA;2° DOSE;1327;;;;
SÃO SIMÃO;1° DOSE;3337;;;;
SÃO SIMÃO;2° DOSE;1802;;;;
SÃO VICENTE;1° DOSE;59579;;;;
SÃO VICENTE;2° DOSE;31208;;;;
SARAPUÍ;1° DOSE;2087;;;;
SARAPUÍ;2° DOSE;738;;;;
SARUTAIÁ;1° DOSE;896;;;;
SARUTAIÁ;2° DOSE;483;;;;
SEBASTIANÓPOLIS DO SUL;1° DOSE;940;;;;
SEBASTIANÓPOLIS DO SUL;2° DOSE;473;;;;
SERRA AZUL;1° DOSE;1888;;;;
SERRA AZUL;2° DOSE;1158;;;;
SERRA NEGRA;1° DOSE;7355;;;;
SERRA NEGRA;2° DOSE;3887;;;;
SERRANA;1° DOSE;30038;;;;
SERRANA;2° DOSE;19200;;;;
SERTÃOZINHO;1° DOSE;23095;;;;
SERTÃOZINHO;2° DOSE;11566;;;;
SETE BARRAS;1° DOSE;2507;;;;
SETE BARRAS;2° DOSE;1335;;;;
