Ds Municipio Maiusc;Dose;Contagem de Id Vacinacao
ORINDIÚVA;1° Dose;267
ORINDIÚVA;2° Dose;132
ORLÂNDIA;1° Dose;1777
ORLÂNDIA;2° Dose;352
OSASCO;1° Dose;26678
OSASCO;2° Dose;6705
OSCAR BRESSANE;1° Dose;210
OSCAR BRESSANE;2° Dose;56
OSVALDO CRUZ;1° Dose;2245
OSVALDO CRUZ;2° Dose;775
OURINHOS;1° Dose;6349
OURINHOS;2° Dose;2420
OURO VERDE;1° Dose;759
OURO VERDE;2° Dose;196
OUROESTE;1° Dose;698
OUROESTE;2° Dose;267
PACAEMBU;1° Dose;680
PACAEMBU;2° Dose;160
PALESTINA;1° Dose;595
PALESTINA;2° Dose;132
PALMARES PAULISTA;1° Dose;396
PALMARES PAULISTA;2° Dose;142
PALMEIRA D'OESTE;1° Dose;699
PALMEIRA D'OESTE;2° Dose;251
PALMITAL;1° Dose;1430
PALMITAL;2° Dose;463
PANORAMA;1° Dose;730
PANORAMA;2° Dose;301
PARAGUAÇU PAULISTA;1° Dose;1985
PARAGUAÇU PAULISTA;2° Dose;793
PARAIBUNA;1° Dose;820
PARAIBUNA;2° Dose;173
PARAÍSO;1° Dose;390
PARAÍSO;2° Dose;93
PARANAPANEMA;1° Dose;893
PARANAPANEMA;2° Dose;385
PARANAPUÃ;1° Dose;204
PARANAPUÃ;2° Dose;73
PARAPUÃ;1° Dose;655
PARAPUÃ;2° Dose;246
PARDINHO;1° Dose;386
PARDINHO;2° Dose;84
PARIQUERA-AÇU;1° Dose;1729
PARIQUERA-AÇU;2° Dose;550
PARISI;1° Dose;174
PARISI;2° Dose;68
PATROCÍNIO PAULISTA;1° Dose;810
PATROCÍNIO PAULISTA;2° Dose;158
PAULICÉIA;1° Dose;277
PAULICÉIA;2° Dose;93
PAULÍNIA;1° Dose;4071
PAULÍNIA;2° Dose;1623
PAULISTÂNIA;1° Dose;107
PAULISTÂNIA;2° Dose;43
PAULO DE FARIA;1° Dose;573
PAULO DE FARIA;2° Dose;184
PEDERNEIRAS;1° Dose;2085
PEDERNEIRAS;2° Dose;474
PEDRA BELA;1° Dose;245
PEDRA BELA;2° Dose;74
PEDRANÓPOLIS;1° Dose;212
PEDRANÓPOLIS;2° Dose;98
PEDREGULHO;1° Dose;771
PEDREGULHO;2° Dose;257
PEDREIRA;1° Dose;2783
PEDREIRA;2° Dose;688
PEDRINHAS PAULISTA;1° Dose;168
PEDRINHAS PAULISTA;2° Dose;69
PEDRO DE TOLEDO;1° Dose;391
PEDRO DE TOLEDO;2° Dose;145
PENÁPOLIS;1° Dose;4033
PENÁPOLIS;2° Dose;1402
PEREIRA BARRETO;1° Dose;1370
PEREIRA BARRETO;2° Dose;366
PEREIRAS;1° Dose;382
PEREIRAS;2° Dose;107
PERUÍBE;1° Dose;2805
PERUÍBE;2° Dose;1054
PIACATU;1° Dose;315
PIACATU;2° Dose;147
PIEDADE;1° Dose;1441
PIEDADE;2° Dose;321
PILAR DO SUL;1° Dose;1274
PILAR DO SUL;2° Dose;448
PINDAMONHANGABA;1° Dose;6702
PINDAMONHANGABA;2° Dose;3037
PINDORAMA;1° Dose;1155
PINDORAMA;2° Dose;482
PINHALZINHO;1° Dose;714
PINHALZINHO;2° Dose;206
PIQUEROBI;1° Dose;403
PIQUEROBI;2° Dose;173
PIQUETE;1° Dose;377
PIQUETE;2° Dose;108
PIRACAIA;1° Dose;908
PIRACAIA;2° Dose;206
PIRACICABA;1° Dose;19930
PIRACICABA;2° Dose;7106
PIRAJU;1° Dose;1873
PIRAJU;2° Dose;708
PIRAJUÍ;1° Dose;1209
PIRAJUÍ;2° Dose;273
PIRANGI;1° Dose;681
PIRANGI;2° Dose;247
PIRAPORA DO BOM JESUS;1° Dose;616
PIRAPORA DO BOM JESUS;2° Dose;215
PIRAPOZINHO;1° Dose;1260
PIRAPOZINHO;2° Dose;371
PIRASSUNUNGA;1° Dose;4819
PIRASSUNUNGA;2° Dose;2060
PIRATININGA;1° Dose;1172
PIRATININGA;2° Dose;368
PITANGUEIRAS;1° Dose;1502
PITANGUEIRAS;2° Dose;503
PLANALTO;1° Dose;274
PLANALTO;2° Dose;100
PLATINA;1° Dose;149
PLATINA;2° Dose;51
POÁ;1° Dose;4213
POÁ;2° Dose;1629
POLONI;1° Dose;480
POLONI;2° Dose;171
POMPÉIA;1° Dose;1359
POMPÉIA;2° Dose;673
PONGAÍ;1° Dose;244
PONGAÍ;2° Dose;91
PONTAL;1° Dose;1446
PONTAL;2° Dose;624
PONTALINDA;1° Dose;136
PONTALINDA;2° Dose;54
PONTES GESTAL;1° Dose;145
PONTES GESTAL;2° Dose;40
POPULINA;1° Dose;361
POPULINA;2° Dose;113
PORANGABA;1° Dose;515
PORANGABA;2° Dose;105
PORTO FELIZ;1° Dose;2200
PORTO FELIZ;2° Dose;478
PORTO FERREIRA;1° Dose;2934
PORTO FERREIRA;2° Dose;626
POTIM;1° Dose;800
POTIM;2° Dose;163
POTIRENDABA;1° Dose;1111
POTIRENDABA;2° Dose;281
PRACINHA;1° Dose;122
PRACINHA;2° Dose;54
PRADÓPOLIS;1° Dose;518
PRADÓPOLIS;2° Dose;180
PRAIA GRANDE;1° Dose;9083
PRAIA GRANDE;2° Dose;1892
PRATÂNIA;1° Dose;200
PRATÂNIA;2° Dose;71
PRESIDENTE ALVES;1° Dose;177
PRESIDENTE ALVES;2° Dose;28
PRESIDENTE BERNARDES;1° Dose;1301
PRESIDENTE BERNARDES;2° Dose;503
PRESIDENTE EPITÁCIO;1° Dose;2106
PRESIDENTE EPITÁCIO;2° Dose;846
PRESIDENTE PRUDENTE;1° Dose;17677
PRESIDENTE PRUDENTE;2° Dose;4580
PRESIDENTE VENCESLAU;1° Dose;3126
PRESIDENTE VENCESLAU;2° Dose;1162
PROMISSÃO;1° Dose;2087
PROMISSÃO;2° Dose;602
QUADRA;1° Dose;125
QUADRA;2° Dose;27
QUATÁ;1° Dose;740
QUATÁ;2° Dose;318
QUEIROZ;1° Dose;162
QUEIROZ;2° Dose;76
QUELUZ;1° Dose;430
QUELUZ;2° Dose;131
QUINTANA;1° Dose;377
QUINTANA;2° Dose;174
RAFARD;1° Dose;284
RAFARD;2° Dose;74
RANCHARIA;1° Dose;1870
RANCHARIA;2° Dose;459
REDENÇÃO DA SERRA;1° Dose;213
REDENÇÃO DA SERRA;2° Dose;74
REGENTE FEIJÓ;1° Dose;820
REGENTE FEIJÓ;2° Dose;145
REGINÓPOLIS;1° Dose;432
REGINÓPOLIS;2° Dose;159
REGISTRO;1° Dose;3023
REGISTRO;2° Dose;1195
RESTINGA;1° Dose;259
RESTINGA;2° Dose;65
RIBEIRA;1° Dose;201
RIBEIRA;2° Dose;57
RIBEIRÃO BONITO;1° Dose;640
RIBEIRÃO BONITO;2° Dose;183
RIBEIRÃO BRANCO;1° Dose;516
RIBEIRÃO BRANCO;2° Dose;218
RIBEIRÃO CORRENTE;1° Dose;198
RIBEIRÃO CORRENTE;2° Dose;60
RIBEIRÃO DO SUL;1° Dose;233
RIBEIRÃO DO SUL;2° Dose;53
RIBEIRÃO DOS ÍNDIOS;1° Dose;263
RIBEIRÃO DOS ÍNDIOS;2° Dose;121
RIBEIRÃO GRANDE;1° Dose;253
RIBEIRÃO GRANDE;2° Dose;90
RIBEIRÃO PIRES;1° Dose;5717
RIBEIRÃO PIRES;2° Dose;2664
RIBEIRÃO PRETO;1° Dose;39904
RIBEIRÃO PRETO;2° Dose;14187
RIFAINA;1° Dose;184
RIFAINA;2° Dose;40
RINCÃO;1° Dose;568
RINCÃO;2° Dose;148
RINÓPOLIS;1° Dose;351
RINÓPOLIS;2° Dose;198
RIO CLARO;1° Dose;14126
RIO CLARO;2° Dose;4614
RIO DAS PEDRAS;1° Dose;1250
RIO DAS PEDRAS;2° Dose;409
RIO GRANDE DA SERRA;1° Dose;1303
RIO GRANDE DA SERRA;2° Dose;351
RIOLÂNDIA;1° Dose;447
RIOLÂNDIA;2° Dose;177
RIVERSUL;1° Dose;266
RIVERSUL;2° Dose;49
ROSANA;1° Dose;1048
ROSANA;2° Dose;451
ROSEIRA;1° Dose;555
ROSEIRA;2° Dose;129
RUBIÁCEA;1° Dose;161
RUBIÁCEA;2° Dose;65
RUBINÉIA;1° Dose;222
RUBINÉIA;2° Dose;38
SABINO;1° Dose;268
SABINO;2° Dose;25
SAGRES;1° Dose;94
SAGRES;2° Dose;45
SALES;1° Dose;377
SALES;2° Dose;112
SALES OLIVEIRA;1° Dose;703
SALES OLIVEIRA;2° Dose;237
SALESÓPOLIS;1° Dose;646
SALESÓPOLIS;2° Dose;213
SALMOURÃO;1° Dose;218
SALMOURÃO;2° Dose;83
SALTINHO;1° Dose;343
SALTINHO;2° Dose;143
SALTO;1° Dose;4686
SALTO;2° Dose;1868
SALTO DE PIRAPORA;1° Dose;2117
SALTO DE PIRAPORA;2° Dose;600
SALTO GRANDE;1° Dose;330
SALTO GRANDE;2° Dose;57
SANDOVALINA;1° Dose;155
SANDOVALINA;2° Dose;78
SANTA ADÉLIA;1° Dose;916
SANTA ADÉLIA;2° Dose;377
SANTA ALBERTINA;1° Dose;447
SANTA ALBERTINA;2° Dose;157
SANTA BÁRBARA D'OESTE;1° Dose;6540
SANTA BÁRBARA D'OESTE;2° Dose;2292
SANTA BRANCA;1° Dose;770
SANTA BRANCA;2° Dose;211
SANTA CLARA D'OESTE;1° Dose;165
SANTA CLARA D'OESTE;2° Dose;56
SANTA CRUZ DA CONCEIÇÃO;1° Dose;372
SANTA CRUZ DA CONCEIÇÃO;2° Dose;131
SANTA CRUZ DA ESPERANÇA;1° Dose;130
SANTA CRUZ DA ESPERANÇA;2° Dose;60
SANTA CRUZ DAS PALMEIRAS;1° Dose;1646
SANTA CRUZ DAS PALMEIRAS;2° Dose;520
SANTA CRUZ DO RIO PARDO;1° Dose;2920
SANTA CRUZ DO RIO PARDO;2° Dose;1039
SANTA ERNESTINA;1° Dose;234
SANTA ERNESTINA;2° Dose;68
SANTA FÉ DO SUL;1° Dose;3063
SANTA FÉ DO SUL;2° Dose;907
SANTA GERTRUDES;1° Dose;728
SANTA GERTRUDES;2° Dose;242
SANTA ISABEL;1° Dose;2116
SANTA ISABEL;2° Dose;914
SANTA LÚCIA;1° Dose;256
SANTA LÚCIA;2° Dose;72
SANTA MARIA DA SERRA;1° Dose;281
SANTA MARIA DA SERRA;2° Dose;129
SANTA MERCEDES;1° Dose;229
SANTA MERCEDES;2° Dose;64
SANTA RITA DO PASSA QUATRO;1° Dose;2076
SANTA RITA DO PASSA QUATRO;2° Dose;524
SANTA RITA D'OESTE;1° Dose;172
SANTA RITA D'OESTE;2° Dose;54
SANTA ROSA DE VITERBO;1° Dose;1091
SANTA ROSA DE VITERBO;2° Dose;327
SANTA SALETE;1° Dose;175
SANTA SALETE;2° Dose;69
SANTANA DA PONTE PENSA;1° Dose;117
SANTANA DA PONTE PENSA;2° Dose;24
SANTANA DE PARNAÍBA;1° Dose;4448
SANTANA DE PARNAÍBA;2° Dose;1234
SANTO ANASTÁCIO;1° Dose;1328
SANTO ANASTÁCIO;2° Dose;338
SANTO ANDRÉ;1° Dose;44605
SANTO ANDRÉ;2° Dose;10111
SANTO ANTÔNIO DA ALEGRIA;1° Dose;390
SANTO ANTÔNIO DA ALEGRIA;2° Dose;125
SANTO ANTÔNIO DE POSSE;1° Dose;930
SANTO ANTÔNIO DE POSSE;2° Dose;222
SANTO ANTÔNIO DO ARACANGUÁ;1° Dose;415
SANTO ANTÔNIO DO ARACANGUÁ;2° Dose;113
SANTO ANTÔNIO DO JARDIM;1° Dose;413
SANTO ANTÔNIO DO JARDIM;2° Dose;95
SANTO ANTÔNIO DO PINHAL;1° Dose;343
SANTO ANTÔNIO DO PINHAL;2° Dose;132
SANTO EXPEDITO;1° Dose;227
SANTO EXPEDITO;2° Dose;82
SANTÓPOLIS DO AGUAPEÍ;1° Dose;224
SANTÓPOLIS DO AGUAPEÍ;2° Dose;72
SANTOS;1° Dose;45529
SANTOS;2° Dose;16120
SÃO BENTO DO SAPUCAÍ;1° Dose;510
SÃO BENTO DO SAPUCAÍ;2° Dose;242
SÃO BERNARDO DO CAMPO;1° Dose;43177
SÃO BERNARDO DO CAMPO;2° Dose;18710
SÃO CAETANO DO SUL;1° Dose;18181
SÃO CAETANO DO SUL;2° Dose;7375
SÃO CARLOS;1° Dose;17282
SÃO CARLOS;2° Dose;6255
SÃO FRANCISCO;1° Dose;171
SÃO FRANCISCO;2° Dose;67
SÃO JOÃO DA BOA VISTA;1° Dose;8820
SÃO JOÃO DA BOA VISTA;2° Dose;2946
SÃO JOÃO DAS DUAS PONTES;1° Dose;95
SÃO JOÃO DAS DUAS PONTES;2° Dose;24
SÃO JOÃO DE IRACEMA;1° Dose;150
SÃO JOÃO DE IRACEMA;2° Dose;58
SÃO JOÃO DO PAU D'ALHO;1° Dose;207
SÃO JOÃO DO PAU D'ALHO;2° Dose;51
SÃO JOAQUIM DA BARRA;1° Dose;2860
SÃO JOAQUIM DA BARRA;2° Dose;1197
SÃO JOSÉ DA BELA VISTA;1° Dose;322
SÃO JOSÉ DA BELA VISTA;2° Dose;52
SÃO JOSÉ DO BARREIRO;1° Dose;224
SÃO JOSÉ DO BARREIRO;2° Dose;78
SÃO JOSÉ DO RIO PARDO;1° Dose;3022
SÃO JOSÉ DO RIO PARDO;2° Dose;339
SÃO JOSÉ DO RIO PRETO;1° Dose;38216
SÃO JOSÉ DO RIO PRETO;2° Dose;15233
SÃO JOSÉ DOS CAMPOS;1° Dose;35254
SÃO JOSÉ DOS CAMPOS;2° Dose;16604
SÃO LOURENÇO DA SERRA;1° Dose;309
SÃO LOURENÇO DA SERRA;2° Dose;107
SÃO LUIZ DO PARAITINGA;1° Dose;605
SÃO LUIZ DO PARAITINGA;2° Dose;91
SÃO MANUEL;1° Dose;1554
SÃO MANUEL;2° Dose;399
SÃO MIGUEL ARCANJO;1° Dose;1268
SÃO MIGUEL ARCANJO;2° Dose;457
SÃO PAULO;1° Dose;714757
SÃO PAULO;2° Dose;222586
SÃO PEDRO;1° Dose;1315
SÃO PEDRO;2° Dose;352
SÃO PEDRO DO TURVO;1° Dose;319
SÃO PEDRO DO TURVO;2° Dose;99
SÃO ROQUE;1° Dose;4397
SÃO ROQUE;2° Dose;885
SÃO SEBASTIÃO;1° Dose;3256
SÃO SEBASTIÃO;2° Dose;1477
SÃO SEBASTIÃO DA GRAMA;1° Dose;706
SÃO SEBASTIÃO DA GRAMA;2° Dose;274
SÃO SIMÃO;1° Dose;676
SÃO SIMÃO;2° Dose;174
SÃO VICENTE;1° Dose;12832
SÃO VICENTE;2° Dose;3164
SARAPUÍ;1° Dose;354
SARAPUÍ;2° Dose;107
SARUTAIÁ;1° Dose;252
SARUTAIÁ;2° Dose;96
SEBASTIANÓPOLIS DO SUL;1° Dose;244
SEBASTIANÓPOLIS DO SUL;2° Dose;73
SERRA AZUL;1° Dose;509
SERRA AZUL;2° Dose;264
SERRA NEGRA;1° Dose;1830
SERRA NEGRA;2° Dose;620
SERRANA;1° Dose;1511
SERRANA;2° Dose;401
SERTÃOZINHO;1° Dose;5996
SERTÃOZINHO;2° Dose;2192
SETE BARRAS;1° Dose;472
SETE BARRAS;2° Dose;180
SEVERÍNIA;1° Dose;676
SEVERÍNIA;2° Dose;233
SILVEIRAS;1° Dose;313
SILVEIRAS;2° Dose;135
SOCORRO;1° Dose;2636
SOCORRO;2° Dose;590
SOROCABA;1° Dose;19160
SOROCABA;2° Dose;6733
SUD MENNUCCI;1° Dose;527
SUD MENNUCCI;2° Dose;183
SUMARÉ;1° Dose;10061
SUMARÉ;2° Dose;2870
SUZANÁPOLIS;1° Dose;168
SUZANÁPOLIS;2° Dose;35
SUZANO;1° Dose;10963
SUZANO;2° Dose;3396
TABAPUÃ;1° Dose;736
TABAPUÃ;2° Dose;179
TABATINGA;1° Dose;850
TABATINGA;2° Dose;238
TABOÃO DA SERRA;1° Dose;13085
TABOÃO DA SERRA;2° Dose;4348
TACIBA;1° Dose;335
TACIBA;2° Dose;105
TAGUAÍ;1° Dose;505
TAGUAÍ;2° Dose;171
TAIAÇU;1° Dose;458
TAIAÇU;2° Dose;151
TAIÚVA;1° Dose;524
TAIÚVA;2° Dose;173
TAMBAÚ;1° Dose;1138
TAMBAÚ;2° Dose;322
TANABI;1° Dose;1949
TANABI;2° Dose;637
TAPIRAÍ;1° Dose;282
TAPIRAÍ;2° Dose;115
TAPIRATIBA;1° Dose;727
TAPIRATIBA;2° Dose;270
TAQUARAL;1° Dose;106
TAQUARAL;2° Dose;36
TAQUARITINGA;1° Dose;3921
TAQUARITINGA;2° Dose;1274
TAQUARITUBA;1° Dose;1434
TAQUARITUBA;2° Dose;600
TAQUARIVAÍ;1° Dose;143
TAQUARIVAÍ;2° Dose;45
TARABAI;1° Dose;369
TARABAI;2° Dose;127
TARUMÃ;1° Dose;489
TARUMÃ;2° Dose;280
TATUÍ;1° Dose;6961
TATUÍ;2° Dose;2631
TAUBATÉ;1° Dose;15917
TAUBATÉ;2° Dose;4146
TEJUPÁ;1° Dose;141
TEJUPÁ;2° Dose;33
TEODORO SAMPAIO;1° Dose;990
TEODORO SAMPAIO;2° Dose;417
TERRA ROXA;1° Dose;573
TERRA ROXA;2° Dose;241
TIETÊ;1° Dose;2060
TIETÊ;2° Dose;831
TIMBURI;1° Dose;197
TIMBURI;2° Dose;75
TORRE DE PEDRA;1° Dose;197
TORRE DE PEDRA;2° Dose;72
TORRINHA;1° Dose;620
TORRINHA;2° Dose;256
TRABIJU;1° Dose;124
TRABIJU;2° Dose;35
TREMEMBÉ;1° Dose;3028
TREMEMBÉ;2° Dose;1263
TRÊS FRONTEIRAS;1° Dose;433
TRÊS FRONTEIRAS;2° Dose;120
TUIUTI;1° Dose;361
TUIUTI;2° Dose;55
TUPÃ;1° Dose;5314
TUPÃ;2° Dose;1706
TUPI PAULISTA;1° Dose;1337
TUPI PAULISTA;2° Dose;474
TURIÚBA;1° Dose;143
TURIÚBA;2° Dose;77
TURMALINA;1° Dose;214
TURMALINA;2° Dose;68
UBARANA;1° Dose;233
UBARANA;2° Dose;72
UBATUBA;1° Dose;3716
UBATUBA;2° Dose;1548
UBIRAJARA;1° Dose;224
UBIRAJARA;2° Dose;81
UCHOA;1° Dose;747
UCHOA;2° Dose;305
UNIÃO PAULISTA;1° Dose;133
UNIÃO PAULISTA;2° Dose;44
URÂNIA;1° Dose;731
URÂNIA;2° Dose;294
URU;1° Dose;144
URU;2° Dose;30
URUPÊS;1° Dose;820
URUPÊS;2° Dose;260
VALENTIM GENTIL;1° Dose;519
VALENTIM GENTIL;2° Dose;174
VALINHOS;1° Dose;5591
VALINHOS;2° Dose;2301
VALPARAÍSO;1° Dose;1395
VALPARAÍSO;2° Dose;452
VARGEM;1° Dose;432
VARGEM;2° Dose;87
VARGEM GRANDE DO SUL;1° Dose;2849
VARGEM GRANDE DO SUL;2° Dose;1193
VARGEM GRANDE PAULISTA;1° Dose;1695
VARGEM GRANDE PAULISTA;2° Dose;533
VÁRZEA PAULISTA;1° Dose;2644
VÁRZEA PAULISTA;2° Dose;1051
VERA CRUZ;1° Dose;612
VERA CRUZ;2° Dose;198
VINHEDO;1° Dose;3548
VINHEDO;2° Dose;685
VIRADOURO;1° Dose;846
VIRADOURO;2° Dose;241
VISTA ALEGRE DO ALTO;1° Dose;363
VISTA ALEGRE DO ALTO;2° Dose;142
VITÓRIA BRASIL;1° Dose;114
VITÓRIA BRASIL;2° Dose;33
VOTORANTIM;1° Dose;3880
VOTORANTIM;2° Dose;1286
VOTUPORANGA;1° Dose;7948
VOTUPORANGA;2° Dose;3045
ZACARIAS;1° Dose;111
ZACARIAS;2° Dose;46
