Município;Dose;Total Doses Aplicadas;;;;
JUQUITIBA;2° DOSE;2860;;;;
LAGOINHA;1° DOSE;1368;;;;
LAGOINHA;2° DOSE;728;;;;
LARANJAL PAULISTA;1° DOSE;5972;;;;
LARANJAL PAULISTA;2° DOSE;3217;;;;
LAVÍNIA;1° DOSE;1326;;;;
LAVÍNIA;2° DOSE;644;;;;
LAVRINHAS;1° DOSE;994;;;;
LAVRINHAS;2° DOSE;536;;;;
LEME;1° DOSE;18954;;;;
LEME;2° DOSE;10061;;;;
LENÇÓIS PAULISTA;1° DOSE;12411;;;;
LENÇÓIS PAULISTA;2° DOSE;6720;;;;
LIMEIRA;1° DOSE;49742;;;;
LIMEIRA;2° DOSE;27980;;;;
LINDÓIA;1° DOSE;1599;;;;
LINDÓIA;2° DOSE;776;;;;
LINS;1° DOSE;18092;;;;
LINS;2° DOSE;10002;;;;
LORENA;1° DOSE;16672;;;;
LORENA;2° DOSE;9076;;;;
LOURDES;1° DOSE;616;;;;
LOURDES;2° DOSE;351;;;;
LOUVEIRA;1° DOSE;5717;;;;
LOUVEIRA;2° DOSE;3153;;;;
LUCÉLIA;1° DOSE;4528;;;;
LUCÉLIA;2° DOSE;2602;;;;
LUCIANÓPOLIS;1° DOSE;593;;;;
LUCIANÓPOLIS;2° DOSE;297;;;;
LUÍS ANTÔNIO;1° DOSE;2002;;;;
LUÍS ANTÔNIO;2° DOSE;1128;;;;
LUIZIÂNIA;1° DOSE;1005;;;;
LUIZIÂNIA;2° DOSE;541;;;;
LUPÉRCIO;1° DOSE;897;;;;
LUPÉRCIO;2° DOSE;533;;;;
LUTÉCIA;1° DOSE;696;;;;
LUTÉCIA;2° DOSE;334;;;;
MACATUBA;1° DOSE;3082;;;;
MACATUBA;2° DOSE;1699;;;;
MACAUBAL;1° DOSE;2119;;;;
MACAUBAL;2° DOSE;1021;;;;
MACEDÔNIA;1° DOSE;1110;;;;
MACEDÔNIA;2° DOSE;521;;;;
MAGDA;1° DOSE;919;;;;
MAGDA;2° DOSE;494;;;;
MAIRINQUE;1° DOSE;8786;;;;
MAIRINQUE;2° DOSE;3792;;;;
MAIRIPORÃ;1° DOSE;14626;;;;
MAIRIPORÃ;2° DOSE;7559;;;;
MANDURI;1° DOSE;2023;;;;
MANDURI;2° DOSE;1024;;;;
MARABÁ PAULISTA;1° DOSE;826;;;;
MARABÁ PAULISTA;2° DOSE;414;;;;
MARACAÍ;1° DOSE;2799;;;;
MARACAÍ;2° DOSE;1571;;;;
MARAPOAMA;1° DOSE;793;;;;
MARAPOAMA;2° DOSE;414;;;;
MARIÁPOLIS;1° DOSE;864;;;;
MARIÁPOLIS;2° DOSE;443;;;;
MARÍLIA;1° DOSE;56310;;;;
MARÍLIA;2° DOSE;31145;;;;
MARINÓPOLIS;1° DOSE;546;;;;
MARINÓPOLIS;2° DOSE;324;;;;
MARTINÓPOLIS;1° DOSE;5466;;;;
MARTINÓPOLIS;2° DOSE;2924;;;;
MATÃO;1° DOSE;16843;;;;
MATÃO;2° DOSE;8886;;;;
MAUÁ;1° DOSE;61723;;;;
MAUÁ;2° DOSE;35191;;;;
MENDONÇA;1° DOSE;1307;;;;
MENDONÇA;2° DOSE;752;;;;
MERIDIANO;1° DOSE;1052;;;;
MERIDIANO;2° DOSE;516;;;;
MESÓPOLIS;1° DOSE;555;;;;
MESÓPOLIS;2° DOSE;330;;;;
MIGUELÓPOLIS;1° DOSE;4039;;;;
MIGUELÓPOLIS;2° DOSE;2330;;;;
MINEIROS DO TIETÊ;1° DOSE;2401;;;;
MINEIROS DO TIETÊ;2° DOSE;1221;;;;
MIRA ESTRELA;1° DOSE;906;;;;
MIRA ESTRELA;2° DOSE;426;;;;
MIRACATU;1° DOSE;3812;;;;
MIRACATU;2° DOSE;2036;;;;
MIRANDÓPOLIS;1° DOSE;6378;;;;
MIRANDÓPOLIS;2° DOSE;3939;;;;
MIRANTE DO PARANAPANEMA;1° DOSE;3967;;;;
MIRANTE DO PARANAPANEMA;2° DOSE;1888;;;;
MIRASSOL;1° DOSE;12473;;;;
MIRASSOL;2° DOSE;6357;;;;
MIRASSOLÂNDIA;1° DOSE;1101;;;;
MIRASSOLÂNDIA;2° DOSE;644;;;;
MOCOCA;1° DOSE;16408;;;;
MOCOCA;2° DOSE;8720;;;;
MOGI DAS CRUZES;1° DOSE;76553;;;;
MOGI DAS CRUZES;2° DOSE;40088;;;;
MOGI GUAÇU;1° DOSE;29245;;;;
MOGI GUAÇU;2° DOSE;15388;;;;
MOGI MIRIM;1° DOSE;20189;;;;
MOGI MIRIM;2° DOSE;11437;;;;
MOMBUCA;1° DOSE;635;;;;
MOMBUCA;2° DOSE;417;;;;
MONÇÕES;1° DOSE;633;;;;
MONÇÕES;2° DOSE;383;;;;
MONGAGUÁ;1° DOSE;11905;;;;
MONGAGUÁ;2° DOSE;5839;;;;
MONTE ALEGRE DO SUL;1° DOSE;2017;;;;
MONTE ALEGRE DO SUL;2° DOSE;986;;;;
MONTE ALTO;1° DOSE;11329;;;;
MONTE ALTO;2° DOSE;5982;;;;
MONTE APRAZÍVEL;1° DOSE;5546;;;;
MONTE APRAZÍVEL;2° DOSE;3153;;;;
MONTE AZUL PAULISTA;1° DOSE;3995;;;;
MONTE AZUL PAULISTA;2° DOSE;2182;;;;
MONTE CASTELO;1° DOSE;1032;;;;
MONTE CASTELO;2° DOSE;607;;;;
MONTE MOR;1° DOSE;9056;;;;
MONTE MOR;2° DOSE;4430;;;;
MONTEIRO LOBATO;1° DOSE;1026;;;;
MONTEIRO LOBATO;2° DOSE;504;;;;
MORRO AGUDO;1° DOSE;4953;;;;
MORRO AGUDO;2° DOSE;2816;;;;
MORUNGABA;1° DOSE;2480;;;;
MORUNGABA;2° DOSE;1375;;;;
MOTUCA;1° DOSE;841;;;;
MOTUCA;2° DOSE;454;;;;
MURUTINGA DO SUL;1° DOSE;1198;;;;
MURUTINGA DO SUL;2° DOSE;671;;;;
NANTES;1° DOSE;567;;;;
NANTES;2° DOSE;305;;;;
NARANDIBA;1° DOSE;937;;;;
NARANDIBA;2° DOSE;484;;;;
NATIVIDADE DA SERRA;1° DOSE;1675;;;;
NATIVIDADE DA SERRA;2° DOSE;911;;;;
NAZARÉ PAULISTA;1° DOSE;3712;;;;
NAZARÉ PAULISTA;2° DOSE;1832;;;;
NEVES PAULISTA;1° DOSE;2602;;;;
NEVES PAULISTA;2° DOSE;1461;;;;
NHANDEARA;1° DOSE;3344;;;;
NHANDEARA;2° DOSE;1664;;;;
NIPOÃ;1° DOSE;758;;;;
NIPOÃ;2° DOSE;401;;;;
NOVA ALIANÇA;1° DOSE;1527;;;;
NOVA ALIANÇA;2° DOSE;786;;;;
NOVA CAMPINA;1° DOSE;1212;;;;
NOVA CAMPINA;2° DOSE;674;;;;
NOVA CANAÃ PAULISTA;1° DOSE;655;;;;
NOVA CANAÃ PAULISTA;2° DOSE;319;;;;
NOVA CASTILHO;1° DOSE;304;;;;
NOVA CASTILHO;2° DOSE;179;;;;
NOVA EUROPA;1° DOSE;1840;;;;
NOVA EUROPA;2° DOSE;987;;;;
NOVA GRANADA;1° DOSE;4265;;;;
NOVA GRANADA;2° DOSE;2294;;;;
NOVA GUATAPORANGA;1° DOSE;677;;;;
NOVA GUATAPORANGA;2° DOSE;295;;;;
NOVA INDEPENDÊNCIA;1° DOSE;721;;;;
NOVA INDEPENDÊNCIA;2° DOSE;354;;;;
NOVA LUZITÂNIA;1° DOSE;709;;;;
NOVA LUZITÂNIA;2° DOSE;381;;;;
NOVA ODESSA;1° DOSE;9440;;;;
NOVA ODESSA;2° DOSE;4895;;;;
NOVAIS;1° DOSE;689;;;;
NOVAIS;2° DOSE;410;;;;
NOVO HORIZONTE;1° DOSE;8896;;;;
NOVO HORIZONTE;2° DOSE;4842;;;;
NUPORANGA;1° DOSE;1619;;;;
NUPORANGA;2° DOSE;937;;;;
OCAUÇU;1° DOSE;1033;;;;
OCAUÇU;2° DOSE;528;;;;
ÓLEO;1° DOSE;685;;;;
ÓLEO;2° DOSE;309;;;;
OLÍMPIA;1° DOSE;12636;;;;
OLÍMPIA;2° DOSE;6750;;;;
ONDA VERDE;1° DOSE;912;;;;
ONDA VERDE;2° DOSE;511;;;;
ORIENTE;1° DOSE;1455;;;;
ORIENTE;2° DOSE;747;;;;
ORINDIÚVA;1° DOSE;1130;;;;
ORINDIÚVA;2° DOSE;517;;;;
ORLÂNDIA;1° DOSE;7871;;;;
ORLÂNDIA;2° DOSE;4203;;;;
OSASCO;1° DOSE;119864;;;;
OSASCO;2° DOSE;60555;;;;
OSCAR BRESSANE;1° DOSE;822;;;;
OSCAR BRESSANE;2° DOSE;498;;;;
OSVALDO CRUZ;1° DOSE;8377;;;;
OSVALDO CRUZ;2° DOSE;4606;;;;
OURINHOS;1° DOSE;25111;;;;
OURINHOS;2° DOSE;13842;;;;
OURO VERDE;1° DOSE;1594;;;;
OURO VERDE;2° DOSE;1106;;;;
OUROESTE;1° DOSE;2251;;;;
OUROESTE;2° DOSE;1278;;;;
PACAEMBU;1° DOSE;3000;;;;
PACAEMBU;2° DOSE;1618;;;;
PALESTINA;1° DOSE;2597;;;;
PALESTINA;2° DOSE;1367;;;;
PALMARES PAULISTA;1° DOSE;1386;;;;
PALMARES PAULISTA;2° DOSE;698;;;;
PALMEIRA D'OESTE;1° DOSE;2631;;;;
PALMEIRA D'OESTE;2° DOSE;1440;;;;
PALMITAL;1° DOSE;5560;;;;
PALMITAL;2° DOSE;3030;;;;
PANORAMA;1° DOSE;2828;;;;
PANORAMA;2° DOSE;1453;;;;
PARAGUAÇU PAULISTA;1° DOSE;8912;;;;
PARAGUAÇU PAULISTA;2° DOSE;4589;;;;
PARAIBUNA;1° DOSE;3399;;;;
PARAIBUNA;2° DOSE;1929;;;;
PARAÍSO;1° DOSE;1413;;;;
PARAÍSO;2° DOSE;774;;;;
PARANAPANEMA;1° DOSE;3222;;;;
PARANAPANEMA;2° DOSE;1777;;;;
PARANAPUÃ;1° DOSE;980;;;;
PARANAPUÃ;2° DOSE;510;;;;
PARAPUÃ;1° DOSE;2798;;;;
PARAPUÃ;2° DOSE;1479;;;;
PARDINHO;1° DOSE;1320;;;;
PARDINHO;2° DOSE;710;;;;
PARIQUERA-AÇU;1° DOSE;4676;;;;
PARIQUERA-AÇU;2° DOSE;2926;;;;
PARISI;1° DOSE;757;;;;
PARISI;2° DOSE;358;;;;
PATROCÍNIO PAULISTA;1° DOSE;3006;;;;
PATROCÍNIO PAULISTA;2° DOSE;1524;;;;
PAULICÉIA;1° DOSE;1352;;;;
PAULICÉIA;2° DOSE;637;;;;
PAULÍNIA;1° DOSE;15566;;;;
PAULÍNIA;2° DOSE;8860;;;;
PAULISTÂNIA;1° DOSE;420;;;;
PAULISTÂNIA;2° DOSE;247;;;;
PAULO DE FARIA;1° DOSE;1767;;;;
PAULO DE FARIA;2° DOSE;1041;;;;
PEDERNEIRAS;1° DOSE;8211;;;;
PEDERNEIRAS;2° DOSE;4511;;;;
PEDRA BELA;1° DOSE;1426;;;;
PEDRA BELA;2° DOSE;741;;;;
PEDRANÓPOLIS;1° DOSE;872;;;;
PEDRANÓPOLIS;2° DOSE;424;;;;
PEDREGULHO;1° DOSE;3044;;;;
PEDREGULHO;2° DOSE;1802;;;;
PEDREIRA;1° DOSE;8747;;;;
PEDREIRA;2° DOSE;4583;;;;
PEDRINHAS PAULISTA;1° DOSE;865;;;;
PEDRINHAS PAULISTA;2° DOSE;412;;;;
PEDRO DE TOLEDO;1° DOSE;2206;;;;
PEDRO DE TOLEDO;2° DOSE;1218;;;;
PENÁPOLIS;1° DOSE;14736;;;;
PENÁPOLIS;2° DOSE;8294;;;;
PEREIRA BARRETO;1° DOSE;5742;;;;
PEREIRA BARRETO;2° DOSE;3415;;;;
PEREIRAS;1° DOSE;1630;;;;
PEREIRAS;2° DOSE;894;;;;
PERUÍBE;1° DOSE;13491;;;;
PERUÍBE;2° DOSE;7734;;;;
PIACATU;1° DOSE;1311;;;;
PIACATU;2° DOSE;709;;;;
PIEDADE;1° DOSE;10272;;;;
PIEDADE;2° DOSE;5306;;;;
PILAR DO SUL;1° DOSE;6070;;;;
PILAR DO SUL;2° DOSE;2733;;;;
PINDAMONHANGABA;1° DOSE;29657;;;;
PINDAMONHANGABA;2° DOSE;15560;;;;
PINDORAMA;1° DOSE;3681;;;;
PINDORAMA;2° DOSE;2138;;;;
PINHALZINHO;1° DOSE;3549;;;;
PINHALZINHO;2° DOSE;1875;;;;
PIQUEROBI;1° DOSE;930;;;;
PIQUEROBI;2° DOSE;611;;;;
PIQUETE;1° DOSE;3076;;;;
PIQUETE;2° DOSE;1742;;;;
PIRACAIA;1° DOSE;5319;;;;
PIRACAIA;2° DOSE;2939;;;;
PIRACICABA;1° DOSE;77440;;;;
PIRACICABA;2° DOSE;45370;;;;
PIRAJU;1° DOSE;7216;;;;
PIRAJU;2° DOSE;3884;;;;
PIRAJUÍ;1° DOSE;4753;;;;
PIRAJUÍ;2° DOSE;2622;;;;
PIRANGI;1° DOSE;2723;;;;
PIRANGI;2° DOSE;1428;;;;
PIRAPORA DO BOM JESUS;1° DOSE;2546;;;;
PIRAPORA DO BOM JESUS;2° DOSE;1422;;;;
PIRAPOZINHO;1° DOSE;4939;;;;
PIRAPOZINHO;2° DOSE;2292;;;;
PIRASSUNUNGA;1° DOSE;16947;;;;
PIRASSUNUNGA;2° DOSE;9756;;;;
PIRATININGA;1° DOSE;3293;;;;
PIRATININGA;2° DOSE;1885;;;;
PITANGUEIRAS;1° DOSE;5260;;;;
PITANGUEIRAS;2° DOSE;3279;;;;
PLANALTO;1° DOSE;878;;;;
PLANALTO;2° DOSE;429;;;;
PLATINA;1° DOSE;692;;;;
PLATINA;2° DOSE;406;;;;
POÁ;1° DOSE;16944;;;;
POÁ;2° DOSE;8965;;;;
POLONI;1° DOSE;1633;;;;
POLONI;2° DOSE;837;;;;
POMPÉIA;1° DOSE;5651;;;;
POMPÉIA;2° DOSE;2630;;;;
PONGAÍ;1° DOSE;969;;;;
PONGAÍ;2° DOSE;547;;;;
PONTAL;1° DOSE;5492;;;;
PONTAL;2° DOSE;2784;;;;
PONTALINDA;1° DOSE;805;;;;
PONTALINDA;2° DOSE;371;;;;
PONTES GESTAL;1° DOSE;656;;;;
PONTES GESTAL;2° DOSE;288;;;;
POPULINA;1° DOSE;1305;;;;
POPULINA;2° DOSE;630;;;;
PORANGABA;1° DOSE;2466;;;;
PORANGABA;2° DOSE;1301;;;;
PORTO FELIZ;1° DOSE;9511;;;;
PORTO FELIZ;2° DOSE;5091;;;;
PORTO FERREIRA;1° DOSE;11082;;;;
PORTO FERREIRA;2° DOSE;5673;;;;
POTIM;1° DOSE;2884;;;;
POTIM;2° DOSE;1720;;;;
POTIRENDABA;1° DOSE;3852;;;;
POTIRENDABA;2° DOSE;2192;;;;
PRACINHA;1° DOSE;383;;;;
PRACINHA;2° DOSE;213;;;;
PRADÓPOLIS;1° DOSE;3416;;;;
PRADÓPOLIS;2° DOSE;1500;;;;
PRAIA GRANDE;1° DOSE;65059;;;;
PRAIA GRANDE;2° DOSE;32455;;;;
PRATÂNIA;1° DOSE;899;;;;
PRATÂNIA;2° DOSE;400;;;;
PRESIDENTE ALVES;1° DOSE;956;;;;
PRESIDENTE ALVES;2° DOSE;492;;;;
PRESIDENTE BERNARDES;1° DOSE;3938;;;;
PRESIDENTE BERNARDES;2° DOSE;2331;;;;
PRESIDENTE EPITÁCIO;1° DOSE;8505;;;;
PRESIDENTE EPITÁCIO;2° DOSE;4312;;;;
PRESIDENTE PRUDENTE;1° DOSE;54098;;;;
PRESIDENTE PRUDENTE;2° DOSE;32300;;;;
PRESIDENTE VENCESLAU;1° DOSE;9451;;;;
PRESIDENTE VENCESLAU;2° DOSE;5631;;;;
PROMISSÃO;1° DOSE;7610;;;;
PROMISSÃO;2° DOSE;4145;;;;
QUADRA;1° DOSE;821;;;;
QUADRA;2° DOSE;423;;;;
QUATÁ;1° DOSE;2648;;;;
QUATÁ;2° DOSE;1373;;;;
QUEIROZ;1° DOSE;597;;;;
QUEIROZ;2° DOSE;301;;;;
QUELUZ;1° DOSE;1790;;;;
QUELUZ;2° DOSE;1119;;;;
QUINTANA;1° DOSE;1522;;;;
QUINTANA;2° DOSE;798;;;;
RAFARD;1° DOSE;1609;;;;
RAFARD;2° DOSE;854;;;;
RANCHARIA;1° DOSE;6606;;;;
RANCHARIA;2° DOSE;3495;;;;
REDENÇÃO DA SERRA;1° DOSE;939;;;;
REDENÇÃO DA SERRA;2° DOSE;459;;;;
REGENTE FEIJÓ;1° DOSE;4516;;;;
REGENTE FEIJÓ;2° DOSE;2178;;;;
REGINÓPOLIS;1° DOSE;1607;;;;
REGINÓPOLIS;2° DOSE;779;;;;
REGISTRO;1° DOSE;12260;;;;
REGISTRO;2° DOSE;7017;;;;
RESTINGA;1° DOSE;1177;;;;
RESTINGA;2° DOSE;611;;;;
RIBEIRA;1° DOSE;712;;;;
RIBEIRA;2° DOSE;474;;;;
RIBEIRÃO BONITO;1° DOSE;2420;;;;
RIBEIRÃO BONITO;2° DOSE;1306;;;;
RIBEIRÃO BRANCO;1° DOSE;2592;;;;
RIBEIRÃO BRANCO;2° DOSE;1357;;;;
RIBEIRÃO CORRENTE;1° DOSE;732;;;;
RIBEIRÃO CORRENTE;2° DOSE;424;;;;
RIBEIRÃO DO SUL;1° DOSE;1164;;;;
RIBEIRÃO DO SUL;2° DOSE;556;;;;
RIBEIRÃO DOS ÍNDIOS;1° DOSE;623;;;;
RIBEIRÃO DOS ÍNDIOS;2° DOSE;420;;;;
RIBEIRÃO GRANDE;1° DOSE;1489;;;;
RIBEIRÃO GRANDE;2° DOSE;776;;;;
RIBEIRÃO PIRES;1° DOSE;23146;;;;
RIBEIRÃO PIRES;2° DOSE;12579;;;;
RIBEIRÃO PRETO;1° DOSE;137729;;;;
RIBEIRÃO PRETO;2° DOSE;77716;;;;
RIFAINA;1° DOSE;981;;;;
RIFAINA;2° DOSE;467;;;;
RINCÃO;1° DOSE;1994;;;;
RINCÃO;2° DOSE;1172;;;;
RINÓPOLIS;1° DOSE;2386;;;;
RINÓPOLIS;2° DOSE;1303;;;;
RIO CLARO;1° DOSE;44720;;;;
RIO CLARO;2° DOSE;25321;;;;
RIO DAS PEDRAS;1° DOSE;5180;;;;
RIO DAS PEDRAS;2° DOSE;2867;;;;
RIO GRANDE DA SERRA;1° DOSE;5728;;;;
RIO GRANDE DA SERRA;2° DOSE;2992;;;;
RIOLÂNDIA;1° DOSE;1639;;;;
RIOLÂNDIA;2° DOSE;861;;;;
RIVERSUL;1° DOSE;1337;;;;
RIVERSUL;2° DOSE;688;;;;
ROSANA;1° DOSE;4220;;;;
ROSANA;2° DOSE;2378;;;;
ROSEIRA;1° DOSE;1908;;;;
ROSEIRA;2° DOSE;929;;;;
RUBIÁCEA;1° DOSE;522;;;;
RUBIÁCEA;2° DOSE;332;;;;
RUBINÉIA;1° DOSE;930;;;;
RUBINÉIA;2° DOSE;458;;;;
SABINO;1° DOSE;1605;;;;
SABINO;2° DOSE;735;;;;
SAGRES;1° DOSE;547;;;;
SAGRES;2° DOSE;290;;;;
SALES;1° DOSE;1683;;;;
SALES;2° DOSE;789;;;;
SALES OLIVEIRA;1° DOSE;2170;;;;
SALES OLIVEIRA;2° DOSE;1376;;;;
SALESÓPOLIS;1° DOSE;3598;;;;
SALESÓPOLIS;2° DOSE;1567;;;;
SALMOURÃO;1° DOSE;1082;;;;
SALMOURÃO;2° DOSE;589;;;;
SALTINHO;1° DOSE;1817;;;;
SALTINHO;2° DOSE;963;;;;
SALTO;1° DOSE;22376;;;;
SALTO;2° DOSE;11439;;;;
SALTO DE PIRAPORA;1° DOSE;8504;;;;
SALTO DE PIRAPORA;2° DOSE;4552;;;;
SALTO GRANDE;1° DOSE;1881;;;;
SALTO GRANDE;2° DOSE;962;;;;
SANDOVALINA;1° DOSE;741;;;;
SANDOVALINA;2° DOSE;427;;;;
SANTA ADÉLIA;1° DOSE;3382;;;;
SANTA ADÉLIA;2° DOSE;2014;;;;
SANTA ALBERTINA;1° DOSE;1711;;;;
SANTA ALBERTINA;2° DOSE;819;;;;
SANTA BÁRBARA D'OESTE;1° DOSE;34623;;;;
SANTA BÁRBARA D'OESTE;2° DOSE;16908;;;;
SANTA BRANCA;1° DOSE;2979;;;;
SANTA BRANCA;2° DOSE;1629;;;;
SANTA CLARA D'OESTE;1° DOSE;639;;;;
SANTA CLARA D'OESTE;2° DOSE;295;;;;
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;1418;;;;
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;763;;;;
SANTA CRUZ DA ESPERANÇA;1° DOSE;540;;;;
SANTA CRUZ DA ESPERANÇA;2° DOSE;276;;;;
SANTA CRUZ DAS PALMEIRAS;1° DOSE;5592;;;;
SANTA CRUZ DAS PALMEIRAS;2° DOSE;3215;;;;
SANTA CRUZ DO RIO PARDO;1° DOSE;10941;;;;
SANTA CRUZ DO RIO PARDO;2° DOSE;5976;;;;
SANTA ERNESTINA;1° DOSE;964;;;;
SANTA ERNESTINA;2° DOSE;475;;;;
SANTA FÉ DO SUL;1° DOSE;9106;;;;
SANTA FÉ DO SUL;2° DOSE;5322;;;;
SANTA GERTRUDES;1° DOSE;3121;;;;
SANTA GERTRUDES;2° DOSE;1732;;;;
SANTA ISABEL;1° DOSE;9781;;;;
SANTA ISABEL;2° DOSE;5177;;;;
SANTA LÚCIA;1° DOSE;1391;;;;
SANTA LÚCIA;2° DOSE;722;;;;
SANTA MARIA DA SERRA;1° DOSE;960;;;;
SANTA MARIA DA SERRA;2° DOSE;641;;;;
SANTA MERCEDES;1° DOSE;674;;;;
SANTA MERCEDES;2° DOSE;386;;;;
SANTA RITA DO PASSA QUATRO;1° DOSE;8033;;;;
SANTA RITA DO PASSA QUATRO;2° DOSE;4322;;;;
SANTA RITA D'OESTE;1° DOSE;839;;;;
SANTA RITA D'OESTE;2° DOSE;432;;;;
SANTA ROSA DE VITERBO;1° DOSE;5439;;;;
SANTA ROSA DE VITERBO;2° DOSE;2840;;;;
SANTA SALETE;1° DOSE;524;;;;
SANTA SALETE;2° DOSE;296;;;;
SANTANA DA PONTE PENSA;1° DOSE;566;;;;
SANTANA DA PONTE PENSA;2° DOSE;304;;;;
SANTANA DE PARNAÍBA;1° DOSE;20585;;;;
SANTANA DE PARNAÍBA;2° DOSE;10607;;;;
SANTO ANASTÁCIO;1° DOSE;4459;;;;
SANTO ANASTÁCIO;2° DOSE;2786;;;;
SANTO ANDRÉ;1° DOSE;133733;;;;
SANTO ANDRÉ;2° DOSE;81367;;;;
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;1753;;;;
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;983;;;;
SANTO ANTÔNIO DE POSSE;1° DOSE;4171;;;;
SANTO ANTÔNIO DE POSSE;2° DOSE;1983;;;;
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;1516;;;;
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;838;;;;
SANTO ANTÔNIO DO JARDIM;1° DOSE;1591;;;;
SANTO ANTÔNIO DO JARDIM;2° DOSE;803;;;;
SANTO ANTÔNIO DO PINHAL;1° DOSE;1418;;;;
SANTO ANTÔNIO DO PINHAL;2° DOSE;781;;;;
SANTO EXPEDITO;1° DOSE;810;;;;
SANTO EXPEDITO;2° DOSE;506;;;;
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;845;;;;
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;481;;;;
SANTOS;1° DOSE;127292;;;;
SANTOS;2° DOSE;74734;;;;
SÃO BENTO DO SAPUCAÍ;1° DOSE;2538;;;;
SÃO BENTO DO SAPUCAÍ;2° DOSE;1392;;;;
SÃO BERNARDO DO CAMPO;1° DOSE;154290;;;;
SÃO BERNARDO DO CAMPO;2° DOSE;84330;;;;
SÃO CAETANO DO SUL;1° DOSE;51090;;;;
SÃO CAETANO DO SUL;2° DOSE;29814;;;;
SÃO CARLOS;1° DOSE;54151;;;;
SÃO CARLOS;2° DOSE;30361;;;;
SÃO FRANCISCO;1° DOSE;850;;;;
SÃO FRANCISCO;2° DOSE;423;;;;
SÃO JOÃO DA BOA VISTA;1° DOSE;23031;;;;
SÃO JOÃO DA BOA VISTA;2° DOSE;13415;;;;
SÃO JOÃO DAS DUAS PONTES;1° DOSE;479;;;;
SÃO JOÃO DAS DUAS PONTES;2° DOSE;336;;;;
SÃO JOÃO DE IRACEMA;1° DOSE;502;;;;
SÃO JOÃO DE IRACEMA;2° DOSE;283;;;;
SÃO JOÃO DO PAU D'ALHO;1° DOSE;698;;;;
SÃO JOÃO DO PAU D'ALHO;2° DOSE;421;;;;
SÃO JOAQUIM DA BARRA;1° DOSE;10155;;;;
SÃO JOAQUIM DA BARRA;2° DOSE;5466;;;;
SÃO JOSÉ DA BELA VISTA;1° DOSE;1159;;;;
SÃO JOSÉ DA BELA VISTA;2° DOSE;746;;;;
SÃO JOSÉ DO BARREIRO;1° DOSE;951;;;;
SÃO JOSÉ DO BARREIRO;2° DOSE;510;;;;
SÃO JOSÉ DO RIO PARDO;1° DOSE;13583;;;;
SÃO JOSÉ DO RIO PARDO;2° DOSE;6440;;;;
SÃO JOSÉ DO RIO PRETO;1° DOSE;112836;;;;
SÃO JOSÉ DO RIO PRETO;2° DOSE;62458;;;;
SÃO JOSÉ DOS CAMPOS;1° DOSE;146972;;;;
SÃO JOSÉ DOS CAMPOS;2° DOSE;75621;;;;
SÃO LOURENÇO DA SERRA;1° DOSE;2907;;;;
SÃO LOURENÇO DA SERRA;2° DOSE;1343;;;;
SÃO LUIZ DO PARAITINGA;1° DOSE;2491;;;;
SÃO LUIZ DO PARAITINGA;2° DOSE;1323;;;;
SÃO MANUEL;1° DOSE;7620;;;;
SÃO MANUEL;2° DOSE;4172;;;;
SÃO MIGUEL ARCANJO;1° DOSE;6127;;;;
SÃO MIGUEL ARCANJO;2° DOSE;2945;;;;
SÃO PAULO;1° DOSE;2516991;;;;
SÃO PAULO;2° DOSE;1385068;;;;
SÃO PEDRO;1° DOSE;7757;;;;
SÃO PEDRO;2° DOSE;4072;;;;
SÃO PEDRO DO TURVO;1° DOSE;1552;;;;
SÃO PEDRO DO TURVO;2° DOSE;1015;;;;
SÃO ROQUE;1° DOSE;15594;;;;
SÃO ROQUE;2° DOSE;8747;;;;
SÃO SEBASTIÃO;1° DOSE;13383;;;;
SÃO SEBASTIÃO;2° DOSE;7047;;;;
SÃO SEBASTIÃO DA GRAMA;1° DOSE;2533;;;;
SÃO SEBASTIÃO DA GRAMA;2° DOSE;1326;;;;
SÃO SIMÃO;1° DOSE;3229;;;;
SÃO SIMÃO;2° DOSE;1708;;;;
SÃO VICENTE;1° DOSE;57299;;;;
SÃO VICENTE;2° DOSE;30745;;;;
SARAPUÍ;1° DOSE;2041;;;;
SARAPUÍ;2° DOSE;738;;;;
SARUTAIÁ;1° DOSE;840;;;;
SARUTAIÁ;2° DOSE;483;;;;
SEBASTIANÓPOLIS DO SUL;1° DOSE;929;;;;
SEBASTIANÓPOLIS DO SUL;2° DOSE;473;;;;
SERRA AZUL;1° DOSE;1853;;;;
SERRA AZUL;2° DOSE;1158;;;;
SERRA NEGRA;1° DOSE;7216;;;;
SERRA NEGRA;2° DOSE;3877;;;;
SERRANA;1° DOSE;29805;;;;
SERRANA;2° DOSE;19038;;;;
SERTÃOZINHO;1° DOSE;22030;;;;
SERTÃOZINHO;2° DOSE;11548;;;;
SETE BARRAS;1° DOSE;2373;;;;
SETE BARRAS;2° DOSE;1332;;;;
SEVERÍNIA;1° DOSE;2624;;;;
