Município;Dose;Total Doses Aplicadas;;;;
JUQUITIBA;2° DOSE;2986;;;;
LAGOINHA;1° DOSE;1372;;;;
LAGOINHA;2° DOSE;729;;;;
LARANJAL PAULISTA;1° DOSE;6283;;;;
LARANJAL PAULISTA;2° DOSE;3242;;;;
LAVÍNIA;1° DOSE;1430;;;;
LAVÍNIA;2° DOSE;684;;;;
LAVRINHAS;1° DOSE;1085;;;;
LAVRINHAS;2° DOSE;537;;;;
LEME;1° DOSE;21322;;;;
LEME;2° DOSE;10537;;;;
LENÇÓIS PAULISTA;1° DOSE;14242;;;;
LENÇÓIS PAULISTA;2° DOSE;6780;;;;
LIMEIRA;1° DOSE;51567;;;;
LIMEIRA;2° DOSE;30716;;;;
LINDÓIA;1° DOSE;1642;;;;
LINDÓIA;2° DOSE;834;;;;
LINS;1° DOSE;18818;;;;
LINS;2° DOSE;10057;;;;
LORENA;1° DOSE;18529;;;;
LORENA;2° DOSE;9278;;;;
LOURDES;1° DOSE;632;;;;
LOURDES;2° DOSE;377;;;;
LOUVEIRA;1° DOSE;6140;;;;
LOUVEIRA;2° DOSE;3257;;;;
LUCÉLIA;1° DOSE;4645;;;;
LUCÉLIA;2° DOSE;2612;;;;
LUCIANÓPOLIS;1° DOSE;606;;;;
LUCIANÓPOLIS;2° DOSE;337;;;;
LUÍS ANTÔNIO;1° DOSE;2100;;;;
LUÍS ANTÔNIO;2° DOSE;1128;;;;
LUIZIÂNIA;1° DOSE;1026;;;;
LUIZIÂNIA;2° DOSE;546;;;;
LUPÉRCIO;1° DOSE;941;;;;
LUPÉRCIO;2° DOSE;533;;;;
LUTÉCIA;1° DOSE;837;;;;
LUTÉCIA;2° DOSE;400;;;;
MACATUBA;1° DOSE;3344;;;;
MACATUBA;2° DOSE;1762;;;;
MACAUBAL;1° DOSE;2225;;;;
MACAUBAL;2° DOSE;1027;;;;
MACEDÔNIA;1° DOSE;1225;;;;
MACEDÔNIA;2° DOSE;556;;;;
MAGDA;1° DOSE;948;;;;
MAGDA;2° DOSE;514;;;;
MAIRINQUE;1° DOSE;9510;;;;
MAIRINQUE;2° DOSE;4219;;;;
MAIRIPORÃ;1° DOSE;15331;;;;
MAIRIPORÃ;2° DOSE;7590;;;;
MANDURI;1° DOSE;2183;;;;
MANDURI;2° DOSE;1024;;;;
MARABÁ PAULISTA;1° DOSE;906;;;;
MARABÁ PAULISTA;2° DOSE;434;;;;
MARACAÍ;1° DOSE;2987;;;;
MARACAÍ;2° DOSE;1677;;;;
MARAPOAMA;1° DOSE;886;;;;
MARAPOAMA;2° DOSE;443;;;;
MARIÁPOLIS;1° DOSE;892;;;;
MARIÁPOLIS;2° DOSE;476;;;;
MARÍLIA;1° DOSE;59430;;;;
MARÍLIA;2° DOSE;31551;;;;
MARINÓPOLIS;1° DOSE;580;;;;
MARINÓPOLIS;2° DOSE;324;;;;
MARTINÓPOLIS;1° DOSE;5849;;;;
MARTINÓPOLIS;2° DOSE;3047;;;;
MATÃO;1° DOSE;18600;;;;
MATÃO;2° DOSE;8916;;;;
MAUÁ;1° DOSE;66702;;;;
MAUÁ;2° DOSE;36812;;;;
MENDONÇA;1° DOSE;1430;;;;
MENDONÇA;2° DOSE;752;;;;
MERIDIANO;1° DOSE;1129;;;;
MERIDIANO;2° DOSE;569;;;;
MESÓPOLIS;1° DOSE;610;;;;
MESÓPOLIS;2° DOSE;362;;;;
MIGUELÓPOLIS;1° DOSE;4203;;;;
MIGUELÓPOLIS;2° DOSE;2350;;;;
MINEIROS DO TIETÊ;1° DOSE;2489;;;;
MINEIROS DO TIETÊ;2° DOSE;1256;;;;
MIRA ESTRELA;1° DOSE;930;;;;
MIRA ESTRELA;2° DOSE;466;;;;
MIRACATU;1° DOSE;4118;;;;
MIRACATU;2° DOSE;2053;;;;
MIRANDÓPOLIS;1° DOSE;6555;;;;
MIRANDÓPOLIS;2° DOSE;3943;;;;
MIRANTE DO PARANAPANEMA;1° DOSE;4084;;;;
MIRANTE DO PARANAPANEMA;2° DOSE;2012;;;;
MIRASSOL;1° DOSE;13696;;;;
MIRASSOL;2° DOSE;6396;;;;
MIRASSOLÂNDIA;1° DOSE;1121;;;;
MIRASSOLÂNDIA;2° DOSE;667;;;;
MOCOCA;1° DOSE;16996;;;;
MOCOCA;2° DOSE;8844;;;;
MOGI DAS CRUZES;1° DOSE;81420;;;;
MOGI DAS CRUZES;2° DOSE;40865;;;;
MOGI GUAÇU;1° DOSE;31649;;;;
MOGI GUAÇU;2° DOSE;15577;;;;
MOGI MIRIM;1° DOSE;21253;;;;
MOGI MIRIM;2° DOSE;11584;;;;
MOMBUCA;1° DOSE;695;;;;
MOMBUCA;2° DOSE;456;;;;
MONÇÕES;1° DOSE;686;;;;
MONÇÕES;2° DOSE;392;;;;
MONGAGUÁ;1° DOSE;12907;;;;
MONGAGUÁ;2° DOSE;5870;;;;
MONTE ALEGRE DO SUL;1° DOSE;2129;;;;
MONTE ALEGRE DO SUL;2° DOSE;986;;;;
MONTE ALTO;1° DOSE;11728;;;;
MONTE ALTO;2° DOSE;5997;;;;
MONTE APRAZÍVEL;1° DOSE;6001;;;;
MONTE APRAZÍVEL;2° DOSE;3187;;;;
MONTE AZUL PAULISTA;1° DOSE;4036;;;;
MONTE AZUL PAULISTA;2° DOSE;2219;;;;
MONTE CASTELO;1° DOSE;1136;;;;
MONTE CASTELO;2° DOSE;607;;;;
MONTE MOR;1° DOSE;9446;;;;
MONTE MOR;2° DOSE;4608;;;;
MONTEIRO LOBATO;1° DOSE;1057;;;;
MONTEIRO LOBATO;2° DOSE;506;;;;
MORRO AGUDO;1° DOSE;5437;;;;
MORRO AGUDO;2° DOSE;2895;;;;
MORUNGABA;1° DOSE;2568;;;;
MORUNGABA;2° DOSE;1411;;;;
MOTUCA;1° DOSE;899;;;;
MOTUCA;2° DOSE;471;;;;
MURUTINGA DO SUL;1° DOSE;1205;;;;
MURUTINGA DO SUL;2° DOSE;671;;;;
NANTES;1° DOSE;624;;;;
NANTES;2° DOSE;327;;;;
NARANDIBA;1° DOSE;1000;;;;
NARANDIBA;2° DOSE;485;;;;
NATIVIDADE DA SERRA;1° DOSE;1743;;;;
NATIVIDADE DA SERRA;2° DOSE;982;;;;
NAZARÉ PAULISTA;1° DOSE;4029;;;;
NAZARÉ PAULISTA;2° DOSE;1863;;;;
NEVES PAULISTA;1° DOSE;2747;;;;
NEVES PAULISTA;2° DOSE;1551;;;;
NHANDEARA;1° DOSE;3511;;;;
NHANDEARA;2° DOSE;1744;;;;
NIPOÃ;1° DOSE;784;;;;
NIPOÃ;2° DOSE;419;;;;
NOVA ALIANÇA;1° DOSE;1644;;;;
NOVA ALIANÇA;2° DOSE;817;;;;
NOVA CAMPINA;1° DOSE;1212;;;;
NOVA CAMPINA;2° DOSE;689;;;;
NOVA CANAÃ PAULISTA;1° DOSE;708;;;;
NOVA CANAÃ PAULISTA;2° DOSE;319;;;;
NOVA CASTILHO;1° DOSE;307;;;;
NOVA CASTILHO;2° DOSE;187;;;;
NOVA EUROPA;1° DOSE;1981;;;;
NOVA EUROPA;2° DOSE;990;;;;
NOVA GRANADA;1° DOSE;4551;;;;
NOVA GRANADA;2° DOSE;2417;;;;
NOVA GUATAPORANGA;1° DOSE;714;;;;
NOVA GUATAPORANGA;2° DOSE;326;;;;
NOVA INDEPENDÊNCIA;1° DOSE;758;;;;
NOVA INDEPENDÊNCIA;2° DOSE;366;;;;
NOVA LUZITÂNIA;1° DOSE;739;;;;
NOVA LUZITÂNIA;2° DOSE;381;;;;
NOVA ODESSA;1° DOSE;10137;;;;
NOVA ODESSA;2° DOSE;4971;;;;
NOVAIS;1° DOSE;706;;;;
NOVAIS;2° DOSE;411;;;;
NOVO HORIZONTE;1° DOSE;9430;;;;
NOVO HORIZONTE;2° DOSE;5173;;;;
NUPORANGA;1° DOSE;1772;;;;
NUPORANGA;2° DOSE;941;;;;
OCAUÇU;1° DOSE;1119;;;;
OCAUÇU;2° DOSE;554;;;;
ÓLEO;1° DOSE;727;;;;
ÓLEO;2° DOSE;341;;;;
OLÍMPIA;1° DOSE;13264;;;;
OLÍMPIA;2° DOSE;7177;;;;
ONDA VERDE;1° DOSE;949;;;;
ONDA VERDE;2° DOSE;513;;;;
ORIENTE;1° DOSE;1535;;;;
ORIENTE;2° DOSE;805;;;;
ORINDIÚVA;1° DOSE;1215;;;;
ORINDIÚVA;2° DOSE;565;;;;
ORLÂNDIA;1° DOSE;7923;;;;
ORLÂNDIA;2° DOSE;4220;;;;
OSASCO;1° DOSE;126828;;;;
OSASCO;2° DOSE;63661;;;;
OSCAR BRESSANE;1° DOSE;858;;;;
OSCAR BRESSANE;2° DOSE;528;;;;
OSVALDO CRUZ;1° DOSE;8696;;;;
OSVALDO CRUZ;2° DOSE;4773;;;;
OURINHOS;1° DOSE;26286;;;;
OURINHOS;2° DOSE;14005;;;;
OURO VERDE;1° DOSE;1623;;;;
OURO VERDE;2° DOSE;1170;;;;
OUROESTE;1° DOSE;2457;;;;
OUROESTE;2° DOSE;1314;;;;
PACAEMBU;1° DOSE;3068;;;;
PACAEMBU;2° DOSE;1636;;;;
PALESTINA;1° DOSE;2698;;;;
PALESTINA;2° DOSE;1367;;;;
PALMARES PAULISTA;1° DOSE;1496;;;;
PALMARES PAULISTA;2° DOSE;717;;;;
PALMEIRA D'OESTE;1° DOSE;2841;;;;
PALMEIRA D'OESTE;2° DOSE;1454;;;;
PALMITAL;1° DOSE;5912;;;;
PALMITAL;2° DOSE;3084;;;;
PANORAMA;1° DOSE;2949;;;;
PANORAMA;2° DOSE;1454;;;;
PARAGUAÇU PAULISTA;1° DOSE;9521;;;;
PARAGUAÇU PAULISTA;2° DOSE;4622;;;;
PARAIBUNA;1° DOSE;3608;;;;
PARAIBUNA;2° DOSE;1930;;;;
PARAÍSO;1° DOSE;1548;;;;
PARAÍSO;2° DOSE;774;;;;
PARANAPANEMA;1° DOSE;3791;;;;
PARANAPANEMA;2° DOSE;1842;;;;
PARANAPUÃ;1° DOSE;1037;;;;
PARANAPUÃ;2° DOSE;536;;;;
PARAPUÃ;1° DOSE;2931;;;;
PARAPUÃ;2° DOSE;1494;;;;
PARDINHO;1° DOSE;1340;;;;
PARDINHO;2° DOSE;715;;;;
PARIQUERA-AÇU;1° DOSE;4987;;;;
PARIQUERA-AÇU;2° DOSE;2986;;;;
PARISI;1° DOSE;830;;;;
PARISI;2° DOSE;384;;;;
PATROCÍNIO PAULISTA;1° DOSE;3265;;;;
PATROCÍNIO PAULISTA;2° DOSE;1556;;;;
PAULICÉIA;1° DOSE;1396;;;;
PAULICÉIA;2° DOSE;637;;;;
PAULÍNIA;1° DOSE;17229;;;;
PAULÍNIA;2° DOSE;9057;;;;
PAULISTÂNIA;1° DOSE;438;;;;
PAULISTÂNIA;2° DOSE;256;;;;
PAULO DE FARIA;1° DOSE;1818;;;;
PAULO DE FARIA;2° DOSE;1041;;;;
PEDERNEIRAS;1° DOSE;8696;;;;
PEDERNEIRAS;2° DOSE;4553;;;;
PEDRA BELA;1° DOSE;1482;;;;
PEDRA BELA;2° DOSE;750;;;;
PEDRANÓPOLIS;1° DOSE;924;;;;
PEDRANÓPOLIS;2° DOSE;435;;;;
PEDREGULHO;1° DOSE;3266;;;;
PEDREGULHO;2° DOSE;1849;;;;
PEDREIRA;1° DOSE;9353;;;;
PEDREIRA;2° DOSE;4671;;;;
PEDRINHAS PAULISTA;1° DOSE;947;;;;
PEDRINHAS PAULISTA;2° DOSE;441;;;;
PEDRO DE TOLEDO;1° DOSE;2387;;;;
PEDRO DE TOLEDO;2° DOSE;1224;;;;
PENÁPOLIS;1° DOSE;15740;;;;
PENÁPOLIS;2° DOSE;8478;;;;
PEREIRA BARRETO;1° DOSE;6291;;;;
PEREIRA BARRETO;2° DOSE;3435;;;;
PEREIRAS;1° DOSE;1755;;;;
PEREIRAS;2° DOSE;894;;;;
PERUÍBE;1° DOSE;14802;;;;
PERUÍBE;2° DOSE;7949;;;;
PIACATU;1° DOSE;1372;;;;
PIACATU;2° DOSE;746;;;;
PIEDADE;1° DOSE;10714;;;;
PIEDADE;2° DOSE;5319;;;;
PILAR DO SUL;1° DOSE;6523;;;;
PILAR DO SUL;2° DOSE;2857;;;;
PINDAMONHANGABA;1° DOSE;31067;;;;
PINDAMONHANGABA;2° DOSE;15775;;;;
PINDORAMA;1° DOSE;3821;;;;
PINDORAMA;2° DOSE;2246;;;;
PINHALZINHO;1° DOSE;3660;;;;
PINHALZINHO;2° DOSE;1875;;;;
PIQUEROBI;1° DOSE;990;;;;
PIQUEROBI;2° DOSE;613;;;;
PIQUETE;1° DOSE;3192;;;;
PIQUETE;2° DOSE;1807;;;;
PIRACAIA;1° DOSE;5533;;;;
PIRACAIA;2° DOSE;2945;;;;
PIRACICABA;1° DOSE;83115;;;;
PIRACICABA;2° DOSE;45990;;;;
PIRAJU;1° DOSE;7841;;;;
PIRAJU;2° DOSE;3894;;;;
PIRAJUÍ;1° DOSE;4899;;;;
PIRAJUÍ;2° DOSE;2765;;;;
PIRANGI;1° DOSE;2928;;;;
PIRANGI;2° DOSE;1431;;;;
PIRAPORA DO BOM JESUS;1° DOSE;2805;;;;
PIRAPORA DO BOM JESUS;2° DOSE;1486;;;;
PIRAPOZINHO;1° DOSE;5134;;;;
PIRAPOZINHO;2° DOSE;2301;;;;
PIRASSUNUNGA;1° DOSE;18061;;;;
PIRASSUNUNGA;2° DOSE;10147;;;;
PIRATININGA;1° DOSE;3388;;;;
PIRATININGA;2° DOSE;2001;;;;
PITANGUEIRAS;1° DOSE;5450;;;;
PITANGUEIRAS;2° DOSE;3323;;;;
PLANALTO;1° DOSE;1077;;;;
PLANALTO;2° DOSE;476;;;;
PLATINA;1° DOSE;720;;;;
PLATINA;2° DOSE;416;;;;
POÁ;1° DOSE;18629;;;;
POÁ;2° DOSE;9059;;;;
POLONI;1° DOSE;1724;;;;
POLONI;2° DOSE;837;;;;
POMPÉIA;1° DOSE;5899;;;;
POMPÉIA;2° DOSE;2676;;;;
PONGAÍ;1° DOSE;1002;;;;
PONGAÍ;2° DOSE;566;;;;
PONTAL;1° DOSE;5831;;;;
PONTAL;2° DOSE;2995;;;;
PONTALINDA;1° DOSE;852;;;;
PONTALINDA;2° DOSE;408;;;;
PONTES GESTAL;1° DOSE;739;;;;
PONTES GESTAL;2° DOSE;288;;;;
POPULINA;1° DOSE;1390;;;;
POPULINA;2° DOSE;699;;;;
PORANGABA;1° DOSE;2528;;;;
PORANGABA;2° DOSE;1302;;;;
PORTO FELIZ;1° DOSE;10118;;;;
PORTO FELIZ;2° DOSE;5236;;;;
PORTO FERREIRA;1° DOSE;11635;;;;
PORTO FERREIRA;2° DOSE;5794;;;;
POTIM;1° DOSE;3034;;;;
POTIM;2° DOSE;1765;;;;
POTIRENDABA;1° DOSE;3909;;;;
POTIRENDABA;2° DOSE;2198;;;;
PRACINHA;1° DOSE;416;;;;
PRACINHA;2° DOSE;228;;;;
PRADÓPOLIS;1° DOSE;3570;;;;
PRADÓPOLIS;2° DOSE;1535;;;;
PRAIA GRANDE;1° DOSE;68111;;;;
PRAIA GRANDE;2° DOSE;32764;;;;
PRATÂNIA;1° DOSE;961;;;;
PRATÂNIA;2° DOSE;403;;;;
PRESIDENTE ALVES;1° DOSE;975;;;;
PRESIDENTE ALVES;2° DOSE;492;;;;
PRESIDENTE BERNARDES;1° DOSE;4301;;;;
PRESIDENTE BERNARDES;2° DOSE;2360;;;;
PRESIDENTE EPITÁCIO;1° DOSE;9114;;;;
PRESIDENTE EPITÁCIO;2° DOSE;4510;;;;
PRESIDENTE PRUDENTE;1° DOSE;58608;;;;
PRESIDENTE PRUDENTE;2° DOSE;32524;;;;
PRESIDENTE VENCESLAU;1° DOSE;10060;;;;
PRESIDENTE VENCESLAU;2° DOSE;5790;;;;
PROMISSÃO;1° DOSE;8065;;;;
PROMISSÃO;2° DOSE;4165;;;;
QUADRA;1° DOSE;897;;;;
QUADRA;2° DOSE;425;;;;
QUATÁ;1° DOSE;2773;;;;
QUATÁ;2° DOSE;1387;;;;
QUEIROZ;1° DOSE;642;;;;
QUEIROZ;2° DOSE;311;;;;
QUELUZ;1° DOSE;1914;;;;
QUELUZ;2° DOSE;1148;;;;
QUINTANA;1° DOSE;1597;;;;
QUINTANA;2° DOSE;836;;;;
RAFARD;1° DOSE;1735;;;;
RAFARD;2° DOSE;867;;;;
RANCHARIA;1° DOSE;6999;;;;
RANCHARIA;2° DOSE;3506;;;;
REDENÇÃO DA SERRA;1° DOSE;1013;;;;
REDENÇÃO DA SERRA;2° DOSE;505;;;;
REGENTE FEIJÓ;1° DOSE;5029;;;;
REGENTE FEIJÓ;2° DOSE;2185;;;;
REGINÓPOLIS;1° DOSE;1663;;;;
REGINÓPOLIS;2° DOSE;779;;;;
REGISTRO;1° DOSE;13111;;;;
REGISTRO;2° DOSE;7097;;;;
RESTINGA;1° DOSE;1317;;;;
RESTINGA;2° DOSE;624;;;;
RIBEIRA;1° DOSE;718;;;;
RIBEIRA;2° DOSE;489;;;;
RIBEIRÃO BONITO;1° DOSE;2601;;;;
RIBEIRÃO BONITO;2° DOSE;1306;;;;
RIBEIRÃO BRANCO;1° DOSE;2741;;;;
RIBEIRÃO BRANCO;2° DOSE;1381;;;;
RIBEIRÃO CORRENTE;1° DOSE;760;;;;
RIBEIRÃO CORRENTE;2° DOSE;434;;;;
RIBEIRÃO DO SUL;1° DOSE;1277;;;;
RIBEIRÃO DO SUL;2° DOSE;598;;;;
RIBEIRÃO DOS ÍNDIOS;1° DOSE;658;;;;
RIBEIRÃO DOS ÍNDIOS;2° DOSE;420;;;;
RIBEIRÃO GRANDE;1° DOSE;1565;;;;
RIBEIRÃO GRANDE;2° DOSE;776;;;;
RIBEIRÃO PIRES;1° DOSE;24157;;;;
RIBEIRÃO PIRES;2° DOSE;13044;;;;
RIBEIRÃO PRETO;1° DOSE;146026;;;;
RIBEIRÃO PRETO;2° DOSE;78529;;;;
RIFAINA;1° DOSE;1058;;;;
RIFAINA;2° DOSE;475;;;;
RINCÃO;1° DOSE;2111;;;;
RINCÃO;2° DOSE;1197;;;;
RINÓPOLIS;1° DOSE;2460;;;;
RINÓPOLIS;2° DOSE;1315;;;;
RIO CLARO;1° DOSE;48085;;;;
RIO CLARO;2° DOSE;25847;;;;
RIO DAS PEDRAS;1° DOSE;5478;;;;
RIO DAS PEDRAS;2° DOSE;2884;;;;
RIO GRANDE DA SERRA;1° DOSE;6030;;;;
RIO GRANDE DA SERRA;2° DOSE;3055;;;;
RIOLÂNDIA;1° DOSE;1675;;;;
RIOLÂNDIA;2° DOSE;862;;;;
RIVERSUL;1° DOSE;1395;;;;
RIVERSUL;2° DOSE;698;;;;
ROSANA;1° DOSE;4477;;;;
ROSANA;2° DOSE;2399;;;;
ROSEIRA;1° DOSE;2065;;;;
ROSEIRA;2° DOSE;1123;;;;
RUBIÁCEA;1° DOSE;569;;;;
RUBIÁCEA;2° DOSE;354;;;;
RUBINÉIA;1° DOSE;992;;;;
RUBINÉIA;2° DOSE;460;;;;
SABINO;1° DOSE;1727;;;;
SABINO;2° DOSE;775;;;;
SAGRES;1° DOSE;559;;;;
SAGRES;2° DOSE;290;;;;
SALES;1° DOSE;1797;;;;
SALES;2° DOSE;854;;;;
SALES OLIVEIRA;1° DOSE;2564;;;;
SALES OLIVEIRA;2° DOSE;1405;;;;
SALESÓPOLIS;1° DOSE;3690;;;;
SALESÓPOLIS;2° DOSE;1567;;;;
SALMOURÃO;1° DOSE;1114;;;;
SALMOURÃO;2° DOSE;639;;;;
SALTINHO;1° DOSE;1926;;;;
SALTINHO;2° DOSE;963;;;;
SALTO;1° DOSE;23254;;;;
SALTO;2° DOSE;11603;;;;
SALTO DE PIRAPORA;1° DOSE;8954;;;;
SALTO DE PIRAPORA;2° DOSE;4684;;;;
SALTO GRANDE;1° DOSE;1989;;;;
SALTO GRANDE;2° DOSE;962;;;;
SANDOVALINA;1° DOSE;821;;;;
SANDOVALINA;2° DOSE;440;;;;
SANTA ADÉLIA;1° DOSE;3472;;;;
SANTA ADÉLIA;2° DOSE;2015;;;;
SANTA ALBERTINA;1° DOSE;1806;;;;
SANTA ALBERTINA;2° DOSE;888;;;;
SANTA BÁRBARA D'OESTE;1° DOSE;36563;;;;
SANTA BÁRBARA D'OESTE;2° DOSE;17449;;;;
SANTA BRANCA;1° DOSE;3249;;;;
SANTA BRANCA;2° DOSE;1668;;;;
SANTA CLARA D'OESTE;1° DOSE;673;;;;
SANTA CLARA D'OESTE;2° DOSE;353;;;;
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;1443;;;;
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;763;;;;
SANTA CRUZ DA ESPERANÇA;1° DOSE;588;;;;
SANTA CRUZ DA ESPERANÇA;2° DOSE;277;;;;
SANTA CRUZ DAS PALMEIRAS;1° DOSE;5810;;;;
SANTA CRUZ DAS PALMEIRAS;2° DOSE;3258;;;;
SANTA CRUZ DO RIO PARDO;1° DOSE;11701;;;;
SANTA CRUZ DO RIO PARDO;2° DOSE;6000;;;;
SANTA ERNESTINA;1° DOSE;1016;;;;
SANTA ERNESTINA;2° DOSE;506;;;;
SANTA FÉ DO SUL;1° DOSE;9472;;;;
SANTA FÉ DO SUL;2° DOSE;5500;;;;
SANTA GERTRUDES;1° DOSE;3415;;;;
SANTA GERTRUDES;2° DOSE;1737;;;;
SANTA ISABEL;1° DOSE;10353;;;;
SANTA ISABEL;2° DOSE;5268;;;;
SANTA LÚCIA;1° DOSE;1490;;;;
SANTA LÚCIA;2° DOSE;722;;;;
SANTA MARIA DA SERRA;1° DOSE;985;;;;
SANTA MARIA DA SERRA;2° DOSE;662;;;;
SANTA MERCEDES;1° DOSE;691;;;;
SANTA MERCEDES;2° DOSE;402;;;;
SANTA RITA DO PASSA QUATRO;1° DOSE;8564;;;;
SANTA RITA DO PASSA QUATRO;2° DOSE;4436;;;;
SANTA RITA D'OESTE;1° DOSE;875;;;;
SANTA RITA D'OESTE;2° DOSE;438;;;;
SANTA ROSA DE VITERBO;1° DOSE;5678;;;;
SANTA ROSA DE VITERBO;2° DOSE;3058;;;;
SANTA SALETE;1° DOSE;561;;;;
SANTA SALETE;2° DOSE;320;;;;
SANTANA DA PONTE PENSA;1° DOSE;606;;;;
SANTANA DA PONTE PENSA;2° DOSE;320;;;;
SANTANA DE PARNAÍBA;1° DOSE;21121;;;;
SANTANA DE PARNAÍBA;2° DOSE;10629;;;;
SANTO ANASTÁCIO;1° DOSE;4682;;;;
SANTO ANASTÁCIO;2° DOSE;2919;;;;
SANTO ANDRÉ;1° DOSE;134103;;;;
SANTO ANDRÉ;2° DOSE;83762;;;;
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;1948;;;;
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;1004;;;;
SANTO ANTÔNIO DE POSSE;1° DOSE;4508;;;;
SANTO ANTÔNIO DE POSSE;2° DOSE;1985;;;;
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;1644;;;;
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;917;;;;
SANTO ANTÔNIO DO JARDIM;1° DOSE;1674;;;;
SANTO ANTÔNIO DO JARDIM;2° DOSE;809;;;;
SANTO ANTÔNIO DO PINHAL;1° DOSE;1511;;;;
SANTO ANTÔNIO DO PINHAL;2° DOSE;781;;;;
SANTO EXPEDITO;1° DOSE;871;;;;
SANTO EXPEDITO;2° DOSE;506;;;;
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;901;;;;
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;506;;;;
SANTOS;1° DOSE;134560;;;;
SANTOS;2° DOSE;75825;;;;
SÃO BENTO DO SAPUCAÍ;1° DOSE;2689;;;;
SÃO BENTO DO SAPUCAÍ;2° DOSE;1436;;;;
SÃO BERNARDO DO CAMPO;1° DOSE;167353;;;;
SÃO BERNARDO DO CAMPO;2° DOSE;90735;;;;
SÃO CAETANO DO SUL;1° DOSE;53450;;;;
SÃO CAETANO DO SUL;2° DOSE;29895;;;;
SÃO CARLOS;1° DOSE;56309;;;;
SÃO CARLOS;2° DOSE;30896;;;;
SÃO FRANCISCO;1° DOSE;884;;;;
SÃO FRANCISCO;2° DOSE;454;;;;
SÃO JOÃO DA BOA VISTA;1° DOSE;24210;;;;
SÃO JOÃO DA BOA VISTA;2° DOSE;13688;;;;
SÃO JOÃO DAS DUAS PONTES;1° DOSE;479;;;;
SÃO JOÃO DAS DUAS PONTES;2° DOSE;336;;;;
SÃO JOÃO DE IRACEMA;1° DOSE;525;;;;
SÃO JOÃO DE IRACEMA;2° DOSE;289;;;;
SÃO JOÃO DO PAU D'ALHO;1° DOSE;703;;;;
SÃO JOÃO DO PAU D'ALHO;2° DOSE;421;;;;
SÃO JOAQUIM DA BARRA;1° DOSE;10889;;;;
SÃO JOAQUIM DA BARRA;2° DOSE;5554;;;;
SÃO JOSÉ DA BELA VISTA;1° DOSE;1232;;;;
SÃO JOSÉ DA BELA VISTA;2° DOSE;794;;;;
SÃO JOSÉ DO BARREIRO;1° DOSE;997;;;;
SÃO JOSÉ DO BARREIRO;2° DOSE;510;;;;
SÃO JOSÉ DO RIO PARDO;1° DOSE;14354;;;;
SÃO JOSÉ DO RIO PARDO;2° DOSE;6474;;;;
SÃO JOSÉ DO RIO PRETO;1° DOSE;120530;;;;
SÃO JOSÉ DO RIO PRETO;2° DOSE;64918;;;;
SÃO JOSÉ DOS CAMPOS;1° DOSE;162372;;;;
SÃO JOSÉ DOS CAMPOS;2° DOSE;78047;;;;
SÃO LOURENÇO DA SERRA;1° DOSE;3317;;;;
SÃO LOURENÇO DA SERRA;2° DOSE;1349;;;;
SÃO LUIZ DO PARAITINGA;1° DOSE;2577;;;;
SÃO LUIZ DO PARAITINGA;2° DOSE;1323;;;;
SÃO MANUEL;1° DOSE;8047;;;;
SÃO MANUEL;2° DOSE;4245;;;;
SÃO MIGUEL ARCANJO;1° DOSE;6535;;;;
SÃO MIGUEL ARCANJO;2° DOSE;2995;;;;
SÃO PAULO;1° DOSE;2763167;;;;
SÃO PAULO;2° DOSE;1410867;;;;
SÃO PEDRO;1° DOSE;8506;;;;
SÃO PEDRO;2° DOSE;4152;;;;
SÃO PEDRO DO TURVO;1° DOSE;1816;;;;
SÃO PEDRO DO TURVO;2° DOSE;1020;;;;
SÃO ROQUE;1° DOSE;16642;;;;
SÃO ROQUE;2° DOSE;9131;;;;
SÃO SEBASTIÃO;1° DOSE;13676;;;;
SÃO SEBASTIÃO;2° DOSE;7816;;;;
SÃO SEBASTIÃO DA GRAMA;1° DOSE;2641;;;;
SÃO SEBASTIÃO DA GRAMA;2° DOSE;1335;;;;
SÃO SIMÃO;1° DOSE;3480;;;;
SÃO SIMÃO;2° DOSE;1843;;;;
SÃO VICENTE;1° DOSE;61658;;;;
SÃO VICENTE;2° DOSE;31499;;;;
SARAPUÍ;1° DOSE;2106;;;;
SARAPUÍ;2° DOSE;739;;;;
SARUTAIÁ;1° DOSE;928;;;;
SARUTAIÁ;2° DOSE;483;;;;
SEBASTIANÓPOLIS DO SUL;1° DOSE;974;;;;
SEBASTIANÓPOLIS DO SUL;2° DOSE;471;;;;
SERRA AZUL;1° DOSE;1993;;;;
SERRA AZUL;2° DOSE;1183;;;;
SERRA NEGRA;1° DOSE;7478;;;;
SERRA NEGRA;2° DOSE;4188;;;;
SERRANA;1° DOSE;30131;;;;
SERRANA;2° DOSE;19354;;;;
SERTÃOZINHO;1° DOSE;23935;;;;
SERTÃOZINHO;2° DOSE;11934;;;;
SETE BARRAS;1° DOSE;2571;;;;
SETE BARRAS;2° DOSE;1336;;;;
