Município;Dose;Total Doses Aplicadas;;;;
LAGOINHA;1° DOSE;1114;;;;
LAGOINHA;2° DOSE;692;;;;
LARANJAL PAULISTA;1° DOSE;4906;;;;
LARANJAL PAULISTA;2° DOSE;2584;;;;
LAVÍNIA;1° DOSE;1068;;;;
LAVÍNIA;2° DOSE;583;;;;
LAVRINHAS;1° DOSE;752;;;;
LAVRINHAS;2° DOSE;466;;;;
LEME;1° DOSE;14936;;;;
LEME;2° DOSE;9365;;;;
LENÇÓIS PAULISTA;1° DOSE;10403;;;;
LENÇÓIS PAULISTA;2° DOSE;5801;;;;
LIMEIRA;1° DOSE;44383;;;;
LIMEIRA;2° DOSE;22474;;;;
LINDÓIA;1° DOSE;1338;;;;
LINDÓIA;2° DOSE;729;;;;
LINS;1° DOSE;15133;;;;
LINS;2° DOSE;8824;;;;
LORENA;1° DOSE;14146;;;;
LORENA;2° DOSE;8124;;;;
LOURDES;1° DOSE;527;;;;
LOURDES;2° DOSE;318;;;;
LOUVEIRA;1° DOSE;4961;;;;
LOUVEIRA;2° DOSE;2909;;;;
LUCÉLIA;1° DOSE;3860;;;;
LUCÉLIA;2° DOSE;2282;;;;
LUCIANÓPOLIS;1° DOSE;536;;;;
LUCIANÓPOLIS;2° DOSE;258;;;;
LUÍS ANTÔNIO;1° DOSE;1545;;;;
LUÍS ANTÔNIO;2° DOSE;948;;;;
LUIZIÂNIA;1° DOSE;840;;;;
LUIZIÂNIA;2° DOSE;465;;;;
LUPÉRCIO;1° DOSE;724;;;;
LUPÉRCIO;2° DOSE;424;;;;
LUTÉCIA;1° DOSE;601;;;;
LUTÉCIA;2° DOSE;316;;;;
MACATUBA;1° DOSE;2580;;;;
MACATUBA;2° DOSE;1624;;;;
MACAUBAL;1° DOSE;1715;;;;
MACAUBAL;2° DOSE;920;;;;
MACEDÔNIA;1° DOSE;837;;;;
MACEDÔNIA;2° DOSE;478;;;;
MAGDA;1° DOSE;770;;;;
MAGDA;2° DOSE;473;;;;
MAIRINQUE;1° DOSE;7295;;;;
MAIRINQUE;2° DOSE;3467;;;;
MAIRIPORÃ;1° DOSE;11943;;;;
MAIRIPORÃ;2° DOSE;6606;;;;
MANDURI;1° DOSE;1689;;;;
MANDURI;2° DOSE;970;;;;
MARABÁ PAULISTA;1° DOSE;706;;;;
MARABÁ PAULISTA;2° DOSE;332;;;;
MARACAÍ;1° DOSE;2427;;;;
MARACAÍ;2° DOSE;1396;;;;
MARAPOAMA;1° DOSE;652;;;;
MARAPOAMA;2° DOSE;369;;;;
MARIÁPOLIS;1° DOSE;691;;;;
MARIÁPOLIS;2° DOSE;409;;;;
MARÍLIA;1° DOSE;46977;;;;
MARÍLIA;2° DOSE;27847;;;;
MARINÓPOLIS;1° DOSE;500;;;;
MARINÓPOLIS;2° DOSE;296;;;;
MARTINÓPOLIS;1° DOSE;4548;;;;
MARTINÓPOLIS;2° DOSE;2635;;;;
MATÃO;1° DOSE;12767;;;;
MATÃO;2° DOSE;8063;;;;
MAUÁ;1° DOSE;50306;;;;
MAUÁ;2° DOSE;28203;;;;
MENDONÇA;1° DOSE;1066;;;;
MENDONÇA;2° DOSE;684;;;;
MERIDIANO;1° DOSE;825;;;;
MERIDIANO;2° DOSE;458;;;;
MESÓPOLIS;1° DOSE;480;;;;
MESÓPOLIS;2° DOSE;301;;;;
MIGUELÓPOLIS;1° DOSE;3396;;;;
MIGUELÓPOLIS;2° DOSE;1949;;;;
MINEIROS DO TIETÊ;1° DOSE;2017;;;;
MINEIROS DO TIETÊ;2° DOSE;1092;;;;
MIRA ESTRELA;1° DOSE;740;;;;
MIRA ESTRELA;2° DOSE;382;;;;
MIRACATU;1° DOSE;3057;;;;
MIRACATU;2° DOSE;1814;;;;
MIRANDÓPOLIS;1° DOSE;5457;;;;
MIRANDÓPOLIS;2° DOSE;3666;;;;
MIRANTE DO PARANAPANEMA;1° DOSE;3677;;;;
MIRANTE DO PARANAPANEMA;2° DOSE;1705;;;;
MIRASSOL;1° DOSE;9971;;;;
MIRASSOL;2° DOSE;5244;;;;
MIRASSOLÂNDIA;1° DOSE;919;;;;
MIRASSOLÂNDIA;2° DOSE;599;;;;
MOCOCA;1° DOSE;13822;;;;
MOCOCA;2° DOSE;7572;;;;
MOGI DAS CRUZES;1° DOSE;62975;;;;
MOGI DAS CRUZES;2° DOSE;35129;;;;
MOGI GUAÇU;1° DOSE;23098;;;;
MOGI GUAÇU;2° DOSE;14007;;;;
MOGI MIRIM;1° DOSE;17078;;;;
MOGI MIRIM;2° DOSE;10255;;;;
MOMBUCA;1° DOSE;526;;;;
MOMBUCA;2° DOSE;350;;;;
MONÇÕES;1° DOSE;539;;;;
MONÇÕES;2° DOSE;362;;;;
MONGAGUÁ;1° DOSE;9649;;;;
MONGAGUÁ;2° DOSE;5637;;;;
MONTE ALEGRE DO SUL;1° DOSE;1673;;;;
MONTE ALEGRE DO SUL;2° DOSE;918;;;;
MONTE ALTO;1° DOSE;9259;;;;
MONTE ALTO;2° DOSE;5527;;;;
MONTE APRAZÍVEL;1° DOSE;4629;;;;
MONTE APRAZÍVEL;2° DOSE;2520;;;;
MONTE AZUL PAULISTA;1° DOSE;3237;;;;
MONTE AZUL PAULISTA;2° DOSE;1849;;;;
MONTE CASTELO;1° DOSE;943;;;;
MONTE CASTELO;2° DOSE;549;;;;
MONTE MOR;1° DOSE;7475;;;;
MONTE MOR;2° DOSE;3759;;;;
MONTEIRO LOBATO;1° DOSE;862;;;;
MONTEIRO LOBATO;2° DOSE;430;;;;
MORRO AGUDO;1° DOSE;4136;;;;
MORRO AGUDO;2° DOSE;2309;;;;
MORUNGABA;1° DOSE;1961;;;;
MORUNGABA;2° DOSE;1259;;;;
MOTUCA;1° DOSE;681;;;;
MOTUCA;2° DOSE;395;;;;
MURUTINGA DO SUL;1° DOSE;982;;;;
MURUTINGA DO SUL;2° DOSE;625;;;;
NANTES;1° DOSE;439;;;;
NANTES;2° DOSE;269;;;;
NARANDIBA;1° DOSE;712;;;;
NARANDIBA;2° DOSE;429;;;;
NATIVIDADE DA SERRA;1° DOSE;1360;;;;
NATIVIDADE DA SERRA;2° DOSE;781;;;;
NAZARÉ PAULISTA;1° DOSE;2882;;;;
NAZARÉ PAULISTA;2° DOSE;1526;;;;
NEVES PAULISTA;1° DOSE;2137;;;;
NEVES PAULISTA;2° DOSE;1357;;;;
NHANDEARA;1° DOSE;2608;;;;
NHANDEARA;2° DOSE;1567;;;;
NIPOÃ;1° DOSE;625;;;;
NIPOÃ;2° DOSE;339;;;;
NOVA ALIANÇA;1° DOSE;1286;;;;
NOVA ALIANÇA;2° DOSE;746;;;;
NOVA CAMPINA;1° DOSE;945;;;;
NOVA CAMPINA;2° DOSE;611;;;;
NOVA CANAÃ PAULISTA;1° DOSE;504;;;;
NOVA CANAÃ PAULISTA;2° DOSE;302;;;;
NOVA CASTILHO;1° DOSE;244;;;;
NOVA CASTILHO;2° DOSE;146;;;;
NOVA EUROPA;1° DOSE;1467;;;;
NOVA EUROPA;2° DOSE;898;;;;
NOVA GRANADA;1° DOSE;3461;;;;
NOVA GRANADA;2° DOSE;2130;;;;
NOVA GUATAPORANGA;1° DOSE;543;;;;
NOVA GUATAPORANGA;2° DOSE;262;;;;
NOVA INDEPENDÊNCIA;1° DOSE;540;;;;
NOVA INDEPENDÊNCIA;2° DOSE;308;;;;
NOVA LUZITÂNIA;1° DOSE;580;;;;
NOVA LUZITÂNIA;2° DOSE;349;;;;
NOVA ODESSA;1° DOSE;7731;;;;
NOVA ODESSA;2° DOSE;3887;;;;
NOVAIS;1° DOSE;658;;;;
NOVAIS;2° DOSE;372;;;;
NOVO HORIZONTE;1° DOSE;7390;;;;
NOVO HORIZONTE;2° DOSE;4528;;;;
NUPORANGA;1° DOSE;1370;;;;
NUPORANGA;2° DOSE;708;;;;
OCAUÇU;1° DOSE;796;;;;
OCAUÇU;2° DOSE;478;;;;
ÓLEO;1° DOSE;625;;;;
ÓLEO;2° DOSE;281;;;;
OLÍMPIA;1° DOSE;10412;;;;
OLÍMPIA;2° DOSE;6070;;;;
ONDA VERDE;1° DOSE;729;;;;
ONDA VERDE;2° DOSE;430;;;;
ORIENTE;1° DOSE;1248;;;;
ORIENTE;2° DOSE;704;;;;
ORINDIÚVA;1° DOSE;820;;;;
ORINDIÚVA;2° DOSE;441;;;;
ORLÂNDIA;1° DOSE;6651;;;;
ORLÂNDIA;2° DOSE;3392;;;;
OSASCO;1° DOSE;96230;;;;
OSASCO;2° DOSE;47295;;;;
OSCAR BRESSANE;1° DOSE;702;;;;
OSCAR BRESSANE;2° DOSE;457;;;;
OSVALDO CRUZ;1° DOSE;6959;;;;
OSVALDO CRUZ;2° DOSE;4176;;;;
OURINHOS;1° DOSE;20517;;;;
OURINHOS;2° DOSE;13008;;;;
OURO VERDE;1° DOSE;1583;;;;
OURO VERDE;2° DOSE;804;;;;
OUROESTE;1° DOSE;1836;;;;
OUROESTE;2° DOSE;1190;;;;
PACAEMBU;1° DOSE;2504;;;;
PACAEMBU;2° DOSE;1478;;;;
PALESTINA;1° DOSE;2236;;;;
PALESTINA;2° DOSE;1286;;;;
PALMARES PAULISTA;1° DOSE;1117;;;;
PALMARES PAULISTA;2° DOSE;614;;;;
PALMEIRA D'OESTE;1° DOSE;2200;;;;
PALMEIRA D'OESTE;2° DOSE;1367;;;;
PALMITAL;1° DOSE;4628;;;;
PALMITAL;2° DOSE;2775;;;;
PANORAMA;1° DOSE;2435;;;;
PANORAMA;2° DOSE;1322;;;;
PARAGUAÇU PAULISTA;1° DOSE;7081;;;;
PARAGUAÇU PAULISTA;2° DOSE;3985;;;;
PARAIBUNA;1° DOSE;3003;;;;
PARAIBUNA;2° DOSE;1631;;;;
PARAÍSO;1° DOSE;1191;;;;
PARAÍSO;2° DOSE;731;;;;
PARANAPANEMA;1° DOSE;2775;;;;
PARANAPANEMA;2° DOSE;1454;;;;
PARANAPUÃ;1° DOSE;782;;;;
PARANAPUÃ;2° DOSE;479;;;;
PARAPUÃ;1° DOSE;2282;;;;
PARAPUÃ;2° DOSE;1407;;;;
PARDINHO;1° DOSE;1096;;;;
PARDINHO;2° DOSE;604;;;;
PARIQUERA-AÇU;1° DOSE;4059;;;;
PARIQUERA-AÇU;2° DOSE;2635;;;;
PARISI;1° DOSE;565;;;;
PARISI;2° DOSE;329;;;;
PATROCÍNIO PAULISTA;1° DOSE;2317;;;;
PATROCÍNIO PAULISTA;2° DOSE;1393;;;;
PAULICÉIA;1° DOSE;1016;;;;
PAULICÉIA;2° DOSE;566;;;;
PAULÍNIA;1° DOSE;13422;;;;
PAULÍNIA;2° DOSE;7440;;;;
PAULISTÂNIA;1° DOSE;349;;;;
PAULISTÂNIA;2° DOSE;217;;;;
PAULO DE FARIA;1° DOSE;1581;;;;
PAULO DE FARIA;2° DOSE;977;;;;
PEDERNEIRAS;1° DOSE;6796;;;;
PEDERNEIRAS;2° DOSE;4039;;;;
PEDRA BELA;1° DOSE;1176;;;;
PEDRA BELA;2° DOSE;677;;;;
PEDRANÓPOLIS;1° DOSE;635;;;;
PEDRANÓPOLIS;2° DOSE;386;;;;
PEDREGULHO;1° DOSE;2531;;;;
PEDREGULHO;2° DOSE;1674;;;;
PEDREIRA;1° DOSE;7577;;;;
PEDREIRA;2° DOSE;4285;;;;
PEDRINHAS PAULISTA;1° DOSE;596;;;;
PEDRINHAS PAULISTA;2° DOSE;382;;;;
PEDRO DE TOLEDO;1° DOSE;1822;;;;
PEDRO DE TOLEDO;2° DOSE;1052;;;;
PENÁPOLIS;1° DOSE;12411;;;;
PENÁPOLIS;2° DOSE;7419;;;;
PEREIRA BARRETO;1° DOSE;4807;;;;
PEREIRA BARRETO;2° DOSE;3081;;;;
PEREIRAS;1° DOSE;1313;;;;
PEREIRAS;2° DOSE;747;;;;
PERUÍBE;1° DOSE;11846;;;;
PERUÍBE;2° DOSE;7096;;;;
PIACATU;1° DOSE;1058;;;;
PIACATU;2° DOSE;654;;;;
PIEDADE;1° DOSE;8580;;;;
PIEDADE;2° DOSE;4508;;;;
PILAR DO SUL;1° DOSE;4665;;;;
PILAR DO SUL;2° DOSE;2534;;;;
PINDAMONHANGABA;1° DOSE;24835;;;;
PINDAMONHANGABA;2° DOSE;13371;;;;
PINDORAMA;1° DOSE;3092;;;;
PINDORAMA;2° DOSE;1999;;;;
PINHALZINHO;1° DOSE;2924;;;;
PINHALZINHO;2° DOSE;1630;;;;
PIQUEROBI;1° DOSE;827;;;;
PIQUEROBI;2° DOSE;577;;;;
PIQUETE;1° DOSE;2500;;;;
PIQUETE;2° DOSE;1384;;;;
PIRACAIA;1° DOSE;4266;;;;
PIRACAIA;2° DOSE;2555;;;;
PIRACICABA;1° DOSE;65008;;;;
PIRACICABA;2° DOSE;42233;;;;
PIRAJU;1° DOSE;6079;;;;
PIRAJU;2° DOSE;3515;;;;
PIRAJUÍ;1° DOSE;3996;;;;
PIRAJUÍ;2° DOSE;2309;;;;
PIRANGI;1° DOSE;2171;;;;
PIRANGI;2° DOSE;1280;;;;
PIRAPORA DO BOM JESUS;1° DOSE;2108;;;;
PIRAPORA DO BOM JESUS;2° DOSE;1149;;;;
PIRAPOZINHO;1° DOSE;4127;;;;
PIRAPOZINHO;2° DOSE;2091;;;;
PIRASSUNUNGA;1° DOSE;14471;;;;
PIRASSUNUNGA;2° DOSE;8462;;;;
PIRATININGA;1° DOSE;2899;;;;
PIRATININGA;2° DOSE;1406;;;;
PITANGUEIRAS;1° DOSE;4504;;;;
PITANGUEIRAS;2° DOSE;2848;;;;
PLANALTO;1° DOSE;721;;;;
PLANALTO;2° DOSE;352;;;;
PLATINA;1° DOSE;605;;;;
PLATINA;2° DOSE;364;;;;
POÁ;1° DOSE;14654;;;;
POÁ;2° DOSE;7925;;;;
POLONI;1° DOSE;1294;;;;
POLONI;2° DOSE;773;;;;
POMPÉIA;1° DOSE;4564;;;;
POMPÉIA;2° DOSE;2201;;;;
PONGAÍ;1° DOSE;802;;;;
PONGAÍ;2° DOSE;464;;;;
PONTAL;1° DOSE;4385;;;;
PONTAL;2° DOSE;2477;;;;
PONTALINDA;1° DOSE;613;;;;
PONTALINDA;2° DOSE;356;;;;
PONTES GESTAL;1° DOSE;556;;;;
PONTES GESTAL;2° DOSE;255;;;;
POPULINA;1° DOSE;1061;;;;
POPULINA;2° DOSE;578;;;;
PORANGABA;1° DOSE;2007;;;;
PORANGABA;2° DOSE;1151;;;;
PORTO FELIZ;1° DOSE;7164;;;;
PORTO FELIZ;2° DOSE;4053;;;;
PORTO FERREIRA;1° DOSE;9581;;;;
PORTO FERREIRA;2° DOSE;5173;;;;
POTIM;1° DOSE;2327;;;;
POTIM;2° DOSE;1337;;;;
POTIRENDABA;1° DOSE;3233;;;;
POTIRENDABA;2° DOSE;2061;;;;
PRACINHA;1° DOSE;323;;;;
PRACINHA;2° DOSE;188;;;;
PRADÓPOLIS;1° DOSE;2410;;;;
PRADÓPOLIS;2° DOSE;1249;;;;
PRAIA GRANDE;1° DOSE;52831;;;;
PRAIA GRANDE;2° DOSE;29333;;;;
PRATÂNIA;1° DOSE;676;;;;
PRATÂNIA;2° DOSE;335;;;;
PRESIDENTE ALVES;1° DOSE;831;;;;
PRESIDENTE ALVES;2° DOSE;428;;;;
PRESIDENTE BERNARDES;1° DOSE;3517;;;;
PRESIDENTE BERNARDES;2° DOSE;2000;;;;
PRESIDENTE EPITÁCIO;1° DOSE;7054;;;;
PRESIDENTE EPITÁCIO;2° DOSE;3707;;;;
PRESIDENTE PRUDENTE;1° DOSE;45703;;;;
PRESIDENTE PRUDENTE;2° DOSE;29105;;;;
PRESIDENTE VENCESLAU;1° DOSE;8195;;;;
PRESIDENTE VENCESLAU;2° DOSE;5221;;;;
PROMISSÃO;1° DOSE;6306;;;;
PROMISSÃO;2° DOSE;3735;;;;
QUADRA;1° DOSE;622;;;;
QUADRA;2° DOSE;384;;;;
QUATÁ;1° DOSE;2195;;;;
QUATÁ;2° DOSE;1254;;;;
QUEIROZ;1° DOSE;457;;;;
QUEIROZ;2° DOSE;290;;;;
QUELUZ;1° DOSE;1660;;;;
QUELUZ;2° DOSE;878;;;;
QUINTANA;1° DOSE;1187;;;;
QUINTANA;2° DOSE;755;;;;
RAFARD;1° DOSE;1335;;;;
RAFARD;2° DOSE;712;;;;
RANCHARIA;1° DOSE;5394;;;;
RANCHARIA;2° DOSE;3008;;;;
REDENÇÃO DA SERRA;1° DOSE;745;;;;
REDENÇÃO DA SERRA;2° DOSE;443;;;;
REGENTE FEIJÓ;1° DOSE;3554;;;;
REGENTE FEIJÓ;2° DOSE;2026;;;;
REGINÓPOLIS;1° DOSE;1233;;;;
REGINÓPOLIS;2° DOSE;671;;;;
REGISTRO;1° DOSE;9883;;;;
REGISTRO;2° DOSE;5884;;;;
RESTINGA;1° DOSE;1016;;;;
RESTINGA;2° DOSE;512;;;;
RIBEIRA;1° DOSE;568;;;;
RIBEIRA;2° DOSE;385;;;;
RIBEIRÃO BONITO;1° DOSE;2103;;;;
RIBEIRÃO BONITO;2° DOSE;1213;;;;
RIBEIRÃO BRANCO;1° DOSE;2129;;;;
RIBEIRÃO BRANCO;2° DOSE;1150;;;;
RIBEIRÃO CORRENTE;1° DOSE;623;;;;
RIBEIRÃO CORRENTE;2° DOSE;295;;;;
RIBEIRÃO DO SUL;1° DOSE;940;;;;
RIBEIRÃO DO SUL;2° DOSE;543;;;;
RIBEIRÃO DOS ÍNDIOS;1° DOSE;623;;;;
RIBEIRÃO DOS ÍNDIOS;2° DOSE;406;;;;
RIBEIRÃO GRANDE;1° DOSE;1127;;;;
RIBEIRÃO GRANDE;2° DOSE;704;;;;
RIBEIRÃO PIRES;1° DOSE;19158;;;;
RIBEIRÃO PIRES;2° DOSE;11217;;;;
RIBEIRÃO PRETO;1° DOSE;116528;;;;
RIBEIRÃO PRETO;2° DOSE;69910;;;;
RIFAINA;1° DOSE;779;;;;
RIFAINA;2° DOSE;395;;;;
RINCÃO;1° DOSE;1675;;;;
RINCÃO;2° DOSE;958;;;;
RINÓPOLIS;1° DOSE;2030;;;;
RINÓPOLIS;2° DOSE;1186;;;;
RIO CLARO;1° DOSE;37724;;;;
RIO CLARO;2° DOSE;22574;;;;
RIO DAS PEDRAS;1° DOSE;4177;;;;
RIO DAS PEDRAS;2° DOSE;2569;;;;
RIO GRANDE DA SERRA;1° DOSE;4931;;;;
RIO GRANDE DA SERRA;2° DOSE;2362;;;;
RIOLÂNDIA;1° DOSE;1401;;;;
RIOLÂNDIA;2° DOSE;745;;;;
RIVERSUL;1° DOSE;1098;;;;
RIVERSUL;2° DOSE;626;;;;
ROSANA;1° DOSE;3493;;;;
ROSANA;2° DOSE;2168;;;;
ROSEIRA;1° DOSE;1514;;;;
ROSEIRA;2° DOSE;868;;;;
RUBIÁCEA;1° DOSE;493;;;;
RUBIÁCEA;2° DOSE;285;;;;
RUBINÉIA;1° DOSE;660;;;;
RUBINÉIA;2° DOSE;405;;;;
SABINO;1° DOSE;1246;;;;
SABINO;2° DOSE;614;;;;
SAGRES;1° DOSE;472;;;;
SAGRES;2° DOSE;246;;;;
SALES;1° DOSE;1315;;;;
SALES;2° DOSE;768;;;;
SALES OLIVEIRA;1° DOSE;1922;;;;
SALES OLIVEIRA;2° DOSE;1234;;;;
SALESÓPOLIS;1° DOSE;2803;;;;
SALESÓPOLIS;2° DOSE;1383;;;;
SALMOURÃO;1° DOSE;913;;;;
SALMOURÃO;2° DOSE;555;;;;
SALTINHO;1° DOSE;1477;;;;
SALTINHO;2° DOSE;845;;;;
SALTO;1° DOSE;18347;;;;
SALTO;2° DOSE;9265;;;;
SALTO DE PIRAPORA;1° DOSE;6821;;;;
SALTO DE PIRAPORA;2° DOSE;4066;;;;
SALTO GRANDE;1° DOSE;1605;;;;
SALTO GRANDE;2° DOSE;812;;;;
SANDOVALINA;1° DOSE;608;;;;
SANDOVALINA;2° DOSE;360;;;;
SANTA ADÉLIA;1° DOSE;2855;;;;
SANTA ADÉLIA;2° DOSE;1789;;;;
SANTA ALBERTINA;1° DOSE;1403;;;;
SANTA ALBERTINA;2° DOSE;779;;;;
SANTA BÁRBARA D'OESTE;1° DOSE;26970;;;;
SANTA BÁRBARA D'OESTE;2° DOSE;14959;;;;
SANTA BRANCA;1° DOSE;2366;;;;
SANTA BRANCA;2° DOSE;1392;;;;
SANTA CLARA D'OESTE;1° DOSE;483;;;;
SANTA CLARA D'OESTE;2° DOSE;269;;;;
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;1133;;;;
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;722;;;;
SANTA CRUZ DA ESPERANÇA;1° DOSE;464;;;;
SANTA CRUZ DA ESPERANÇA;2° DOSE;224;;;;
SANTA CRUZ DAS PALMEIRAS;1° DOSE;4593;;;;
SANTA CRUZ DAS PALMEIRAS;2° DOSE;2831;;;;
SANTA CRUZ DO RIO PARDO;1° DOSE;8980;;;;
SANTA CRUZ DO RIO PARDO;2° DOSE;5453;;;;
SANTA ERNESTINA;1° DOSE;816;;;;
SANTA ERNESTINA;2° DOSE;389;;;;
SANTA FÉ DO SUL;1° DOSE;7739;;;;
SANTA FÉ DO SUL;2° DOSE;5060;;;;
SANTA GERTRUDES;1° DOSE;2621;;;;
SANTA GERTRUDES;2° DOSE;1576;;;;
SANTA ISABEL;1° DOSE;8065;;;;
SANTA ISABEL;2° DOSE;4496;;;;
SANTA LÚCIA;1° DOSE;1114;;;;
SANTA LÚCIA;2° DOSE;607;;;;
SANTA MARIA DA SERRA;1° DOSE;854;;;;
SANTA MARIA DA SERRA;2° DOSE;592;;;;
SANTA MERCEDES;1° DOSE;589;;;;
SANTA MERCEDES;2° DOSE;350;;;;
SANTA RITA DO PASSA QUATRO;1° DOSE;6558;;;;
SANTA RITA DO PASSA QUATRO;2° DOSE;3924;;;;
SANTA RITA D'OESTE;1° DOSE;675;;;;
SANTA RITA D'OESTE;2° DOSE;407;;;;
SANTA ROSA DE VITERBO;1° DOSE;4431;;;;
SANTA ROSA DE VITERBO;2° DOSE;2387;;;;
SANTA SALETE;1° DOSE;454;;;;
SANTA SALETE;2° DOSE;272;;;;
SANTANA DA PONTE PENSA;1° DOSE;493;;;;
SANTANA DA PONTE PENSA;2° DOSE;264;;;;
SANTANA DE PARNAÍBA;1° DOSE;17030;;;;
SANTANA DE PARNAÍBA;2° DOSE;9250;;;;
SANTO ANASTÁCIO;1° DOSE;4092;;;;
SANTO ANASTÁCIO;2° DOSE;2671;;;;
SANTO ANDRÉ;1° DOSE;127457;;;;
SANTO ANDRÉ;2° DOSE;72638;;;;
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;1492;;;;
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;915;;;;
SANTO ANTÔNIO DE POSSE;1° DOSE;3456;;;;
SANTO ANTÔNIO DE POSSE;2° DOSE;1830;;;;
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;1312;;;;
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;783;;;;
SANTO ANTÔNIO DO JARDIM;1° DOSE;1273;;;;
SANTO ANTÔNIO DO JARDIM;2° DOSE;749;;;;
SANTO ANTÔNIO DO PINHAL;1° DOSE;1135;;;;
SANTO ANTÔNIO DO PINHAL;2° DOSE;672;;;;
SANTO EXPEDITO;1° DOSE;656;;;;
SANTO EXPEDITO;2° DOSE;460;;;;
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;704;;;;
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;420;;;;
SANTOS;1° DOSE;110847;;;;
SANTOS;2° DOSE;68168;;;;
SÃO BENTO DO SAPUCAÍ;1° DOSE;2068;;;;
SÃO BENTO DO SAPUCAÍ;2° DOSE;1339;;;;
SÃO BERNARDO DO CAMPO;1° DOSE;128534;;;;
SÃO BERNARDO DO CAMPO;2° DOSE;77657;;;;
SÃO CAETANO DO SUL;1° DOSE;43181;;;;
SÃO CAETANO DO SUL;2° DOSE;27537;;;;
SÃO CARLOS;1° DOSE;46009;;;;
SÃO CARLOS;2° DOSE;25214;;;;
SÃO FRANCISCO;1° DOSE;711;;;;
SÃO FRANCISCO;2° DOSE;406;;;;
SÃO JOÃO DA BOA VISTA;1° DOSE;19852;;;;
SÃO JOÃO DA BOA VISTA;2° DOSE;12304;;;;
SÃO JOÃO DAS DUAS PONTES;1° DOSE;474;;;;
SÃO JOÃO DAS DUAS PONTES;2° DOSE;306;;;;
SÃO JOÃO DE IRACEMA;1° DOSE;389;;;;
SÃO JOÃO DE IRACEMA;2° DOSE;270;;;;
SÃO JOÃO DO PAU D'ALHO;1° DOSE;594;;;;
SÃO JOÃO DO PAU D'ALHO;2° DOSE;361;;;;
SÃO JOAQUIM DA BARRA;1° DOSE;8387;;;;
SÃO JOAQUIM DA BARRA;2° DOSE;4493;;;;
SÃO JOSÉ DA BELA VISTA;1° DOSE;1103;;;;
SÃO JOSÉ DA BELA VISTA;2° DOSE;601;;;;
SÃO JOSÉ DO BARREIRO;1° DOSE;727;;;;
SÃO JOSÉ DO BARREIRO;2° DOSE;416;;;;
SÃO JOSÉ DO RIO PARDO;1° DOSE;11127;;;;
SÃO JOSÉ DO RIO PARDO;2° DOSE;6130;;;;
SÃO JOSÉ DO RIO PRETO;1° DOSE;90631;;;;
SÃO JOSÉ DO RIO PRETO;2° DOSE;57173;;;;
SÃO JOSÉ DOS CAMPOS;1° DOSE;111473;;;;
SÃO JOSÉ DOS CAMPOS;2° DOSE;66601;;;;
SÃO LOURENÇO DA SERRA;1° DOSE;2299;;;;
SÃO LOURENÇO DA SERRA;2° DOSE;1214;;;;
SÃO LUIZ DO PARAITINGA;1° DOSE;1960;;;;
SÃO LUIZ DO PARAITINGA;2° DOSE;1117;;;;
SÃO MANUEL;1° DOSE;6352;;;;
SÃO MANUEL;2° DOSE;3690;;;;
SÃO MIGUEL ARCANJO;1° DOSE;4706;;;;
SÃO MIGUEL ARCANJO;2° DOSE;2671;;;;
SÃO PAULO;1° DOSE;2094919;;;;
SÃO PAULO;2° DOSE;1213385;;;;
SÃO PEDRO;1° DOSE;6713;;;;
SÃO PEDRO;2° DOSE;3753;;;;
SÃO PEDRO DO TURVO;1° DOSE;1286;;;;
SÃO PEDRO DO TURVO;2° DOSE;947;;;;
SÃO ROQUE;1° DOSE;13412;;;;
SÃO ROQUE;2° DOSE;7480;;;;
SÃO SEBASTIÃO;1° DOSE;11019;;;;
SÃO SEBASTIÃO;2° DOSE;6479;;;;
SÃO SEBASTIÃO DA GRAMA;1° DOSE;2101;;;;
SÃO SEBASTIÃO DA GRAMA;2° DOSE;1128;;;;
SÃO SIMÃO;1° DOSE;2706;;;;
SÃO SIMÃO;2° DOSE;1517;;;;
SÃO VICENTE;1° DOSE;48679;;;;
SÃO VICENTE;2° DOSE;28065;;;;
SARAPUÍ;1° DOSE;1653;;;;
SARAPUÍ;2° DOSE;620;;;;
SARUTAIÁ;1° DOSE;733;;;;
SARUTAIÁ;2° DOSE;453;;;;
SEBASTIANÓPOLIS DO SUL;1° DOSE;711;;;;
SEBASTIANÓPOLIS DO SUL;2° DOSE;437;;;;
SERRA AZUL;1° DOSE;1508;;;;
SERRA AZUL;2° DOSE;986;;;;
SERRA NEGRA;1° DOSE;6033;;;;
SERRA NEGRA;2° DOSE;3589;;;;
SERRANA;1° DOSE;29759;;;;
SERRANA;2° DOSE;18923;;;;
SERTÃOZINHO;1° DOSE;17618;;;;
SERTÃOZINHO;2° DOSE;10766;;;;
SETE BARRAS;1° DOSE;1913;;;;
SETE BARRAS;2° DOSE;1196;;;;
SEVERÍNIA;1° DOSE;2151;;;;
SEVERÍNIA;2° DOSE;1272;;;;
