Ds Município;Dose;Contagem de Id Vacinacao
SÃO JOÃO DO PAU D'ALHO;1° DOSE;410
RIFAINA;1° DOSE;421
FLORA RICA;1° DOSE;395
PEDRINHAS PAULISTA;1° DOSE;399
PONTALINDA;1° DOSE;389
MOTUCA;1° DOSE;414
MONÇÕES;1° DOSE;398
MOMBUCA;1° DOSE;356
FLORÍNEA;1° DOSE;387
TURMALINA;1° DOSE;399
BREJO ALEGRE;1° DOSE;375
ITAJU;1° DOSE;405
TIMBURI;1° DOSE;438
BARRA DO CHAPÉU;1° DOSE;432
SANTA MERCEDES;1° DOSE;409
ELISIÁRIO;1° DOSE;414
LUTÉCIA;1° DOSE;432
JÚLIO MESQUITA;1° DOSE;456
NIPOÃ;1° DOSE;435
SANTA RITA D'OESTE;1° DOSE;464
MARIÁPOLIS;1° DOSE;413
PRESIDENTE ALVES;1° DOSE;474
JAMBEIRO;1° DOSE;403
MIRA ESTRELA;1° DOSE;436
PEDRANÓPOLIS;1° DOSE;417
SÃO JOSÉ DO BARREIRO;1° DOSE;457
RUBINÉIA;1° DOSE;431
RIBEIRA;1° DOSE;441
SÃO FRANCISCO;1° DOSE;465
CORUMBATAÍ;1° DOSE;470
MARAPOAMA;1° DOSE;450
SANTA ERNESTINA;1° DOSE;481
OSCAR BRESSANE;1° DOSE;464
BARÃO DE ANTONINA;1° DOSE;434
ALTAIR;1° DOSE;435
FLOREAL;1° DOSE;496
MACEDÔNIA;1° DOSE;458
EMILIANÓPOLIS;1° DOSE;454
CÂNDIDO RODRIGUES;1° DOSE;500
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;473
UBARANA;1° DOSE;486
SEBASTIANÓPOLIS DO SUL;1° DOSE;474
CAIABU;1° DOSE;482
PLANALTO;1° DOSE;472
GUZOLÂNDIA;1° DOSE;497
GAVIÃO PEIXOTO;1° DOSE;488
CAMPOS NOVOS PAULISTA;1° DOSE;490
LAVRINHAS;1° DOSE;488
SANTO EXPEDITO;1° DOSE;497
ITAPURA;1° DOSE;507
LUPÉRCIO;1° DOSE;479
PONGAÍ;1° DOSE;503
GASTÃO VIDIGAL;1° DOSE;506
REDENÇÃO DA SERRA;1° DOSE;484
ONDA VERDE;1° DOSE;493
NARANDIBA;1° DOSE;507
ORINDIÚVA;1° DOSE;437
ARCO-ÍRIS;1° DOSE;422
PARANAPUÃ;1° DOSE;504
CABRÁLIA PAULISTA;1° DOSE;508
OCAUÇU;1° DOSE;523
SARUTAIÁ;1° DOSE;484
INÚBIA PAULISTA;1° DOSE;488
LUIZIÂNIA;1° DOSE;539
RIBEIRÃO DOS ÍNDIOS;1° DOSE;471
GLICÉRIO;1° DOSE;525
ANHUMAS;1° DOSE;529
IARAS;1° DOSE;539
ALAMBARI;1° DOSE;586
ANALÂNDIA;1° DOSE;565
BORACÉIA;1° DOSE;585
MAGDA;1° DOSE;532
ANHEMBI;1° DOSE;591
IPEÚNA;1° DOSE;546
MERIDIANO;1° DOSE;536
SÃO JOSÉ DA BELA VISTA;1° DOSE;531
MONTEIRO LOBATO;1° DOSE;519
UBIRAJARA;1° DOSE;540
ARAMINA;1° DOSE;604
ADOLFO;1° DOSE;571
RIBEIRÃO DO SUL;1° DOSE;627
SANTA MARIA DA SERRA;1° DOSE;611
COROADOS;1° DOSE;594
PAULICÉIA;1° DOSE;626
ITAOCA;1° DOSE;553
IPIGUÁ;1° DOSE;616
DOBRADA;1° DOSE;587
MONTE CASTELO;1° DOSE;646
SALMOURÃO;1° DOSE;601
RESTINGA;1° DOSE;608
NOVA CAMPINA;1° DOSE;641
BURITIZAL;1° DOSE;593
ÁLVARES FLORENCE;1° DOSE;674
CAMPINA DO MONTE ALEGRE;1° DOSE;690
CORONEL MACEDO;1° DOSE;611
MIRASSOLÂNDIA;1° DOSE;609
TACIBA;1° DOSE;668
AREIÓPOLIS;1° DOSE;624
ITIRAPUÃ;1° DOSE;723
RIVERSUL;1° DOSE;750
ARANDU;1° DOSE;688
SANTA LÚCIA;1° DOSE;690
ALTO ALEGRE;1° DOSE;680
MURUTINGA DO SUL;1° DOSE;668
BARBOSA;1° DOSE;660
PALMARES PAULISTA;1° DOSE;687
PIQUEROBI;1° DOSE;656
POPULINA;1° DOSE;694
PIACATU;1° DOSE;710
LAVÍNIA;1° DOSE;745
PEDRA BELA;1° DOSE;769
RIBEIRÃO GRANDE;1° DOSE;754
GUAIMBÊ;1° DOSE;709
CAIUÁ;1° DOSE;755
CLEMENTINA;1° DOSE;693
PARDINHO;1° DOSE;732
TARABAI;1° DOSE;717
ÁGUAS DE SANTA BÁRBARA;1° DOSE;797
COLÔMBIA;1° DOSE;706
VISTA ALEGRE DO ALTO;1° DOSE;730
INDIAPORÃ;1° DOSE;743
GUARANTÃ;1° DOSE;728
RAFARD;1° DOSE;786
INDIANA;1° DOSE;746
GUATAPARÁ;1° DOSE;777
SILVEIRAS;1° DOSE;741
AMÉRICO DE CAMPOS;1° DOSE;821
TAPIRAÍ;1° DOSE;797
SANTO ANTÔNIO DO PINHAL;1° DOSE;750
ALFREDO MARCONDES;1° DOSE;762
LAGOINHA;1° DOSE;756
APARECIDA D'OESTE;1° DOSE;745
SALTO GRANDE;1° DOSE;914
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;766
SANTO ANTÔNIO DO JARDIM;1° DOSE;817
CATIGUÁ;1° DOSE;860
JABORANDI;1° DOSE;771
SALES;1° DOSE;808
IPORANGA;1° DOSE;669
IACRI;1° DOSE;812
ITOBI;1° DOSE;817
BRAÚNA;1° DOSE;749
MENDONÇA;1° DOSE;759
DUMONT;1° DOSE;815
PEREIRAS;1° DOSE;882
REGINÓPOLIS;1° DOSE;832
PARAÍSO;1° DOSE;791
TAIAÇU;1° DOSE;805
TRÊS FRONTEIRAS;1° DOSE;835
QUINTANA;1° DOSE;804
EUCLIDES DA CUNHA PAULISTA;1° DOSE;853
ÁGUAS DE SÃO PEDRO;1° DOSE;849
ESTIVA GERBI;1° DOSE;891
RIOLÂNDIA;1° DOSE;904
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;860
CRISTAIS PAULISTA;1° DOSE;912
IRAPURU;1° DOSE;953
SÃO PEDRO DO TURVO;1° DOSE;935
ECHAPORÃ;1° DOSE;792
LINDÓIA;1° DOSE;888
VARGEM;1° DOSE;916
IRAPUÃ;1° DOSE;845
NOVA ALIANÇA;1° DOSE;842
SARAPUÍ;1° DOSE;976
QUELUZ;1° DOSE;884
TUIUTI;1° DOSE;970
NUPORANGA;1° DOSE;932
POLONI;1° DOSE;909
LUÍS ANTÔNIO;1° DOSE;915
IBIRAREMA;1° DOSE;895
ORIENTE;1° DOSE;986
AVANHANDAVA;1° DOSE;971
ICÉM;1° DOSE;966
SALTINHO;1° DOSE;954
TAIÚVA;1° DOSE;919
NATIVIDADE DA SERRA;1° DOSE;895
NOVA EUROPA;1° DOSE;1009
SANTA ALBERTINA;1° DOSE;958
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;945
JACI;1° DOSE;924
GUAIÇARA;1° DOSE;1019
HERCULÂNDIA;1° DOSE;994
FERNANDO PRESTES;1° DOSE;915
SUD MENNUCCI;1° DOSE;990
PIQUETE;1° DOSE;1062
ROSEIRA;1° DOSE;1007
MONTE ALEGRE DO SUL;1° DOSE;1080
RINÓPOLIS;1° DOSE;932
AVAÍ;1° DOSE;845
GÁLIA;1° DOSE;1049
COSMORAMA;1° DOSE;1134
RINCÃO;1° DOSE;1092
AREALVA;1° DOSE;1160
SERRA AZUL;1° DOSE;969
MANDURI;1° DOSE;1119
TAGUAÍ;1° DOSE;1156
IGARATÁ;1° DOSE;1125
BOFETE;1° DOSE;1181
PEDRO DE TOLEDO;1° DOSE;1111
ÁGUAS DA PRATA;1° DOSE;1195
ARIRANHA;1° DOSE;1090
IEPÊ;1° DOSE;1086
DOURADO;1° DOSE;1148
PAULO DE FARIA;1° DOSE;1085
GETULINA;1° DOSE;1095
BOCAINA;1° DOSE;1212
OURO VERDE;1° DOSE;1117
HOLAMBRA;1° DOSE;1247
MACAUBAL;1° DOSE;1150
VALENTIM GENTIL;1° DOSE;1239
GUAREÍ;1° DOSE;1269
PORANGABA;1° DOSE;1326
TERRA ROXA;1° DOSE;1155
MINEIROS DO TIETÊ;1° DOSE;1284
BILAC;1° DOSE;1225
SÃO LOURENÇO DA SERRA;1° DOSE;1338
SEVERÍNIA;1° DOSE;1224
RIBEIRÃO BRANCO;1° DOSE;1346
ALUMÍNIO;1° DOSE;1331
TARUMÃ;1° DOSE;1227
SETE BARRAS;1° DOSE;1293
BOA ESPERANÇA DO SUL;1° DOSE;1303
IACANGA;1° DOSE;1313
GUARAÇAÍ;1° DOSE;1267
GUARACI;1° DOSE;1248
ESTRELA D'OESTE;1° DOSE;1271
ILHA COMPRIDA;1° DOSE;1386
PIRAPORA DO BOM JESUS;1° DOSE;1197
OUROESTE;1° DOSE;1229
TORRINHA;1° DOSE;1330
ITAPUÍ;1° DOSE;1287
CHAVANTES;1° DOSE;1350
PRADÓPOLIS;1° DOSE;1391
BURI;1° DOSE;1447
SÃO BENTO DO SAPUCAÍ;1° DOSE;1303
ELIAS FAUSTO;1° DOSE;1349
ARAÇARIGUAMA;1° DOSE;1429
CAJOBI;1° DOSE;1258
SÃO SEBASTIÃO DA GRAMA;1° DOSE;1345
CAPELA DO ALTO;1° DOSE;1441
RIBEIRÃO BONITO;1° DOSE;1332
BÁLSAMO;1° DOSE;1313
IPUÃ;1° DOSE;1353
CHARQUEADA;1° DOSE;1387
MORUNGABA;1° DOSE;1443
BANANAL;1° DOSE;1383
SÃO LUIZ DO PARAITINGA;1° DOSE;1407
ENGENHEIRO COELHO;1° DOSE;1357
CANANÉIA;1° DOSE;1424
SALES OLIVEIRA;1° DOSE;1405
CARDOSO;1° DOSE;1524
BARRA DO TURVO;1° DOSE;1351
PIRANGI;1° DOSE;1485
MARACAÍ;1° DOSE;1466
QUATÁ;1° DOSE;1466
TAPIRATIBA;1° DOSE;1457
URÂNIA;1° DOSE;1453
ITATINGA;1° DOSE;1621
PALMEIRA D'OESTE;1° DOSE;1465
POTIM;1° DOSE;1346
PANORAMA;1° DOSE;1568
ITARIRI;1° DOSE;1507
FLÓRIDA PAULISTA;1° DOSE;1491
PARAPUÃ;1° DOSE;1531
PATROCÍNIO PAULISTA;1° DOSE;1482
IPAUSSU;1° DOSE;1571
UCHOA;1° DOSE;1537
CESÁRIO LANGE;1° DOSE;1567
SANTA BRANCA;1° DOSE;1604
JACUPIRANGA;1° DOSE;1558
ITIRAPINA;1° DOSE;1605
SÃO SIMÃO;1° DOSE;1623
GENERAL SALGADO;1° DOSE;1633
GUAPIARA;1° DOSE;1752
TABATINGA;1° DOSE;1673
SANTA GERTRUDES;1° DOSE;1594
PALESTINA;1° DOSE;1717
NEVES PAULISTA;1° DOSE;1605
VERA CRUZ;1° DOSE;1650
BADY BASSITT;1° DOSE;1378
JOANÓPOLIS;1° DOSE;1660
TABAPUÃ;1° DOSE;1597
PEDREGULHO;1° DOSE;1661
CEDRAL;1° DOSE;1641
SALESÓPOLIS;1° DOSE;1737
PINHALZINHO;1° DOSE;1842
PACAEMBU;1° DOSE;1731
ITAPORANGA;1° DOSE;1713
BERNARDINO DE CAMPOS;1° DOSE;1674
CAFELÂNDIA;1° DOSE;1854
PARANAPANEMA;1° DOSE;1732
IBIRÁ;1° DOSE;1684
NAZARÉ PAULISTA;1° DOSE;1832
MACATUBA;1° DOSE;1684
IGARAÇU DO TIETÊ;1° DOSE;1796
URUPÊS;1° DOSE;1717
PARAIBUNA;1° DOSE;1897
BORBOREMA;1° DOSE;1838
NHANDEARA;1° DOSE;1769
BOM JESUS DOS PERDÕES;1° DOSE;1970
AURIFLAMA;1° DOSE;1872
VIRADOURO;1° DOSE;1965
COLINA;1° DOSE;1894
PIRATININGA;1° DOSE;1794
ITABERÁ;1° DOSE;1874
MIRACATU;1° DOSE;1887
JUQUIÁ;1° DOSE;2012
ALTINÓPOLIS;1° DOSE;1947
FARTURA;1° DOSE;2029
DUARTINA;1° DOSE;1957
GUAPIAÇU;1° DOSE;1913
SANTA ADÉLIA;1° DOSE;1913
CONCHAS;1° DOSE;2018
BURITAMA;1° DOSE;1977
DIVINOLÂNDIA;1° DOSE;2048
IRACEMÁPOLIS;1° DOSE;1983
CACONDE;1° DOSE;2249
IPERÓ;1° DOSE;2126
CASTILHO;1° DOSE;2122
CERQUEIRA CÉSAR;1° DOSE;2144
SANTO ANTÔNIO DE POSSE;1° DOSE;2080
TEODORO SAMPAIO;1° DOSE;2199
MIRANTE DO PARANAPANEMA;1° DOSE;2170
MIGUELÓPOLIS;1° DOSE;2221
ITAÍ;1° DOSE;2208
REGENTE FEIJÓ;1° DOSE;2227
MONTE AZUL PAULISTA;1° DOSE;2174
BARRINHA;1° DOSE;2188
CORDEIRÓPOLIS;1° DOSE;2300
PINDORAMA;1° DOSE;2160
ANGATUBA;1° DOSE;2304
SANTA ROSA DE VITERBO;1° DOSE;2377
POTIRENDABA;1° DOSE;2209
ÁGUAS DE LINDÓIA;1° DOSE;2341
ITAJOBI;1° DOSE;2220
SERRANA;1° DOSE;1927
CONCHAL;1° DOSE;2234
APIAÍ;1° DOSE;2305
ROSANA;1° DOSE;2340
CAJATI;1° DOSE;2365
GUARÁ;1° DOSE;2383
CUNHA;1° DOSE;2437
NOVA GRANADA;1° DOSE;2310
PIRAJUÍ;1° DOSE;2535
PRESIDENTE BERNARDES;1° DOSE;2477
CAJURU;1° DOSE;2439
BASTOS;1° DOSE;2424
VALPARAÍSO;1° DOSE;2431
BROTAS;1° DOSE;2449
JARINU;1° DOSE;2581
IBATÉ;1° DOSE;2467
TUPI PAULISTA;1° DOSE;2478
TAMBAÚ;1° DOSE;2486
PIRAPOZINHO;1° DOSE;2644
BIRITIBA MIRIM;1° DOSE;2652
CRAVINHOS;1° DOSE;2754
LUCÉLIA;1° DOSE;2517
ORLÂNDIA;1° DOSE;2372
JUNQUEIRÓPOLIS;1° DOSE;2784
CABREÚVA;1° DOSE;2708
RIO DAS PEDRAS;1° DOSE;2692
TAQUARITUBA;1° DOSE;2731
BRODOWSKI;1° DOSE;2573
RIO GRANDE DA SERRA;1° DOSE;2622
PONTAL;1° DOSE;2736
ÁLVARES MACHADO;1° DOSE;2864
MORRO AGUDO;1° DOSE;2705
SANTO ANASTÁCIO;1° DOSE;2866
GUARIBA;1° DOSE;2748
PIRACAIA;1° DOSE;2937
IGARAPAVA;1° DOSE;2889
JUQUITIBA;1° DOSE;2895
ARAÇOIABA DA SERRA;1° DOSE;3128
GUARAREMA;1° DOSE;3067
PILAR DO SUL;1° DOSE;3145
DOIS CÓRREGOS;1° DOSE;2959
PITANGUEIRAS;1° DOSE;2843
ILHABELA;1° DOSE;2864
MARTINÓPOLIS;1° DOSE;3059
SÃO MIGUEL ARCANJO;1° DOSE;3030
POMPÉIA;1° DOSE;3079
PALMITAL;1° DOSE;3174
LOUVEIRA;1° DOSE;3177
LARANJAL PAULISTA;1° DOSE;3216
PEREIRA BARRETO;1° DOSE;3170
JARDINÓPOLIS;1° DOSE;3169
PARIQUERA-AÇU;1° DOSE;2947
SANTA CRUZ DAS PALMEIRAS;1° DOSE;3164
MONTE APRAZÍVEL;1° DOSE;3203
VARGEM GRANDE PAULISTA;1° DOSE;3251
ELDORADO;1° DOSE;2885
APARECIDA;1° DOSE;3337
PIEDADE;1° DOSE;4028
AGUAÍ;1° DOSE;3412
CERQUILHO;1° DOSE;3598
ITUPEVA;1° DOSE;3490
CASA BRANCA;1° DOSE;3422
CACHOEIRA PAULISTA;1° DOSE;3666
RANCHARIA;1° DOSE;3548
TANABI;1° DOSE;3524
CÂNDIDO MOTA;1° DOSE;3599
IGUAPE;1° DOSE;3651
ILHA SOLTEIRA;1° DOSE;3709
SÃO MANUEL;1° DOSE;4026
MIRANDÓPOLIS;1° DOSE;3603
GUARARAPES;1° DOSE;3717
SÃO PEDRO;1° DOSE;4105
PIRAJU;1° DOSE;3917
SERRA NEGRA;1° DOSE;3933
AMÉRICO BRASILIENSE;1° DOSE;3627
JOSÉ BONIFÁCIO;1° DOSE;3952
PARAGUAÇU PAULISTA;1° DOSE;3980
GUAÍRA;1° DOSE;3993
PROMISSÃO;1° DOSE;4089
CAPÃO BONITO;1° DOSE;4424
TIETÊ;1° DOSE;4366
ITARARÉ;1° DOSE;4525
MAIRINQUE;1° DOSE;4461
COSMÓPOLIS;1° DOSE;4471
PEDERNEIRAS;1° DOSE;4307
BOITUVA;1° DOSE;4403
NOVA ODESSA;1° DOSE;4671
SANTA RITA DO PASSA QUATRO;1° DOSE;4302
MONTE MOR;1° DOSE;4476
BARIRI;1° DOSE;4318
SALTO DE PIRAPORA;1° DOSE;4340
PRESIDENTE EPITÁCIO;1° DOSE;4430
ITUVERAVA;1° DOSE;4397
ARTUR NOGUEIRA;1° DOSE;4558
BARRA BONITA;1° DOSE;4636
CAMPOS DO JORDÃO;1° DOSE;4724
DESCALVADO;1° DOSE;4681
JAGUARIÚNA;1° DOSE;4747
AGUDOS;1° DOSE;4708
SANTA ISABEL;1° DOSE;4971
BERTIOGA;1° DOSE;4682
OSVALDO CRUZ;1° DOSE;4666
PORTO FELIZ;1° DOSE;5164
PEDREIRA;1° DOSE;4839
NOVO HORIZONTE;1° DOSE;4846
TREMEMBÉ;1° DOSE;4639
CAJAMAR;1° DOSE;5147
CAPIVARI;1° DOSE;5018
SOCORRO;1° DOSE;5598
BATATAIS;1° DOSE;4980
CAMPO LIMPO PAULISTA;1° DOSE;5288
ITÁPOLIS;1° DOSE;5412
SANTA CRUZ DO RIO PARDO;1° DOSE;5740
MONGAGUÁ;1° DOSE;6319
SANTA FÉ DO SUL;1° DOSE;5525
SÃO JOAQUIM DA BARRA;1° DOSE;5535
ESPÍRITO SANTO DO PINHAL;1° DOSE;5685
IBIÚNA;1° DOSE;5899
ADAMANTINA;1° DOSE;5695
VARGEM GRANDE DO SUL;1° DOSE;5216
GARÇA;1° DOSE;5841
PORTO FERREIRA;1° DOSE;6272
EMBU-GUAÇU;1° DOSE;5657
PRESIDENTE VENCESLAU;1° DOSE;5997
MONTE ALTO;1° DOSE;6027
LENÇÓIS PAULISTA;1° DOSE;6238
ARUJÁ;1° DOSE;6187
JANDIRA;1° DOSE;6044
VÁRZEA PAULISTA;1° DOSE;6598
IBITINGA;1° DOSE;6514
MIRASSOL;1° DOSE;6408
SÃO SEBASTIÃO;1° DOSE;6401
OLÍMPIA;1° DOSE;6654
CRUZEIRO;1° DOSE;6666
SÃO JOSÉ DO RIO PARDO;1° DOSE;7081
VOTORANTIM;1° DOSE;6665
REGISTRO;1° DOSE;6715
TAQUARITINGA;1° DOSE;7163
POÁ;1° DOSE;6631
MAIRIPORÃ;1° DOSE;7462
PERUÍBE;1° DOSE;7980
ANDRADINA;1° DOSE;7411
CAIEIRAS;1° DOSE;7769
VINHEDO;1° DOSE;7386
JALES;1° DOSE;7732
UBATUBA;1° DOSE;7510
DRACENA;1° DOSE;7353
SÃO ROQUE;1° DOSE;8159
BEBEDOURO;1° DOSE;8553
PAULÍNIA;1° DOSE;8271
ITAPIRA;1° DOSE;8303
PENÁPOLIS;1° DOSE;8332
MATÃO;1° DOSE;8696
AMPARO;1° DOSE;8927
MOCOCA;1° DOSE;8867
SANTANA DE PARNAÍBA;1° DOSE;9302
JABOTICABAL;1° DOSE;8846
LORENA;1° DOSE;9096
ITAPEVA;1° DOSE;9264
PIRASSUNUNGA;1° DOSE;9675
FRANCISCO MORATO;1° DOSE;10066
CUBATÃO;1° DOSE;10072
CAÇAPAVA;1° DOSE;10282
FERRAZ DE VASCONCELOS;1° DOSE;10070
TUPÃ;1° DOSE;10441
SALTO;1° DOSE;10290
LINS;1° DOSE;10091
LEME;1° DOSE;10355
AVARÉ;1° DOSE;10756
SERTÃOZINHO;1° DOSE;10305
ITATIBA;1° DOSE;11048
BIRIGUI;1° DOSE;11595
MOGI MIRIM;1° DOSE;11186
VALINHOS;1° DOSE;11357
CARAGUATATUBA;1° DOSE;10941
ITAPECERICA DA SERRA;1° DOSE;11342
ITAPEVI;1° DOSE;11723
FERNANDÓPOLIS;1° DOSE;11361
FRANCO DA ROCHA;1° DOSE;12751
GUARATINGUETÁ;1° DOSE;12742
TATUÍ;1° DOSE;12748
ITANHAÉM;1° DOSE;12933
RIBEIRÃO PIRES;1° DOSE;12583
COTIA;1° DOSE;13457
OURINHOS;1° DOSE;13936
ARARAS;1° DOSE;13908
ASSIS;1° DOSE;14068
HORTOLÂNDIA;1° DOSE;14210
VOTUPORANGA;1° DOSE;14508
PINDAMONHANGABA;1° DOSE;14856
ITAQUAQUECETUBA;1° DOSE;15481
SÃO JOÃO DA BOA VISTA;1° DOSE;14320
MOGI GUAÇU;1° DOSE;15126
EMBU DAS ARTES;1° DOSE;14668
SANTA BÁRBARA D'OESTE;1° DOSE;15818
ITU;1° DOSE;16808
ITAPETININGA;1° DOSE;17675
BARRETOS;1° DOSE;17140
ATIBAIA;1° DOSE;17670
JAÚ;1° DOSE;18880
BRAGANÇA PAULISTA;1° DOSE;19759
CATANDUVA;1° DOSE;19386
SUMARÉ;1° DOSE;21317
TABOÃO DA SERRA;1° DOSE;20486
AMERICANA;1° DOSE;21813
SUZANO;1° DOSE;23100
CARAPICUÍBA;1° DOSE;24118
LIMEIRA;1° DOSE;25396
BOTUCATU;1° DOSE;23129
BARUERI;1° DOSE;22734
INDAIATUBA;1° DOSE;24684
JACAREÍ;1° DOSE;24128
GUARUJÁ;1° DOSE;28052
ARAÇATUBA;1° DOSE;25563
RIO CLARO;1° DOSE;26471
FRANCA;1° DOSE;29140
TAUBATÉ;1° DOSE;30972
DIADEMA;1° DOSE;30116
MARÍLIA;1° DOSE;28781
SÃO CARLOS;1° DOSE;30500
PRESIDENTE PRUDENTE;1° DOSE;30959
SÃO CAETANO DO SUL;1° DOSE;31850
ARARAQUARA;1° DOSE;33197
SÃO VICENTE;1° DOSE;33566
MAUÁ;1° DOSE;31398
PRAIA GRANDE;1° DOSE;34519
MOGI DAS CRUZES;1° DOSE;40354
JUNDIAÍ;1° DOSE;45043
PIRACICABA;1° DOSE;44478
BAURU;1° DOSE;51214
OSASCO;1° DOSE;57961
SOROCABA;1° DOSE;58078
SÃO JOSÉ DO RIO PRETO;1° DOSE;65736
SÃO JOSÉ DOS CAMPOS;1° DOSE;74325
RIBEIRÃO PRETO;1° DOSE;79862
SANTOS;1° DOSE;80533
GUARULHOS;1° DOSE;84982
SANTO ANDRÉ;1° DOSE;91041
SÃO BERNARDO DO CAMPO;1° DOSE;88225
CAMPINAS;1° DOSE;138015
SÃO PAULO;1° DOSE;1339528
