Município;Dose;Total Doses Aplicadas;;;;
JUQUITIBA;2° DOSE;2974;;;;
LAGOINHA;1° DOSE;1368;;;;
LAGOINHA;2° DOSE;728;;;;
LARANJAL PAULISTA;1° DOSE;6212;;;;
LARANJAL PAULISTA;2° DOSE;3238;;;;
LAVÍNIA;1° DOSE;1413;;;;
LAVÍNIA;2° DOSE;660;;;;
LAVRINHAS;1° DOSE;1064;;;;
LAVRINHAS;2° DOSE;537;;;;
LEME;1° DOSE;20580;;;;
LEME;2° DOSE;10521;;;;
LENÇÓIS PAULISTA;1° DOSE;14049;;;;
LENÇÓIS PAULISTA;2° DOSE;6760;;;;
LIMEIRA;1° DOSE;51176;;;;
LIMEIRA;2° DOSE;29525;;;;
LINDÓIA;1° DOSE;1640;;;;
LINDÓIA;2° DOSE;793;;;;
LINS;1° DOSE;18610;;;;
LINS;2° DOSE;10023;;;;
LORENA;1° DOSE;18529;;;;
LORENA;2° DOSE;9276;;;;
LOURDES;1° DOSE;632;;;;
LOURDES;2° DOSE;351;;;;
LOUVEIRA;1° DOSE;6026;;;;
LOUVEIRA;2° DOSE;3257;;;;
LUCÉLIA;1° DOSE;4639;;;;
LUCÉLIA;2° DOSE;2611;;;;
LUCIANÓPOLIS;1° DOSE;593;;;;
LUCIANÓPOLIS;2° DOSE;317;;;;
LUÍS ANTÔNIO;1° DOSE;2055;;;;
LUÍS ANTÔNIO;2° DOSE;1128;;;;
LUIZIÂNIA;1° DOSE;1018;;;;
LUIZIÂNIA;2° DOSE;542;;;;
LUPÉRCIO;1° DOSE;929;;;;
LUPÉRCIO;2° DOSE;533;;;;
LUTÉCIA;1° DOSE;815;;;;
LUTÉCIA;2° DOSE;334;;;;
MACATUBA;1° DOSE;3306;;;;
MACATUBA;2° DOSE;1699;;;;
MACAUBAL;1° DOSE;2225;;;;
MACAUBAL;2° DOSE;1021;;;;
MACEDÔNIA;1° DOSE;1197;;;;
MACEDÔNIA;2° DOSE;521;;;;
MAGDA;1° DOSE;939;;;;
MAGDA;2° DOSE;494;;;;
MAIRINQUE;1° DOSE;9285;;;;
MAIRINQUE;2° DOSE;4034;;;;
MAIRIPORÃ;1° DOSE;14989;;;;
MAIRIPORÃ;2° DOSE;7573;;;;
MANDURI;1° DOSE;2140;;;;
MANDURI;2° DOSE;1024;;;;
MARABÁ PAULISTA;1° DOSE;880;;;;
MARABÁ PAULISTA;2° DOSE;415;;;;
MARACAÍ;1° DOSE;2985;;;;
MARACAÍ;2° DOSE;1676;;;;
MARAPOAMA;1° DOSE;886;;;;
MARAPOAMA;2° DOSE;424;;;;
MARIÁPOLIS;1° DOSE;875;;;;
MARIÁPOLIS;2° DOSE;443;;;;
MARÍLIA;1° DOSE;59234;;;;
MARÍLIA;2° DOSE;31420;;;;
MARINÓPOLIS;1° DOSE;580;;;;
MARINÓPOLIS;2° DOSE;324;;;;
MARTINÓPOLIS;1° DOSE;5757;;;;
MARTINÓPOLIS;2° DOSE;2988;;;;
MATÃO;1° DOSE;18039;;;;
MATÃO;2° DOSE;8912;;;;
MAUÁ;1° DOSE;65251;;;;
MAUÁ;2° DOSE;36293;;;;
MENDONÇA;1° DOSE;1419;;;;
MENDONÇA;2° DOSE;752;;;;
MERIDIANO;1° DOSE;1116;;;;
MERIDIANO;2° DOSE;569;;;;
MESÓPOLIS;1° DOSE;583;;;;
MESÓPOLIS;2° DOSE;346;;;;
MIGUELÓPOLIS;1° DOSE;4177;;;;
MIGUELÓPOLIS;2° DOSE;2338;;;;
MINEIROS DO TIETÊ;1° DOSE;2458;;;;
MINEIROS DO TIETÊ;2° DOSE;1243;;;;
MIRA ESTRELA;1° DOSE;921;;;;
MIRA ESTRELA;2° DOSE;426;;;;
MIRACATU;1° DOSE;4014;;;;
MIRACATU;2° DOSE;2053;;;;
MIRANDÓPOLIS;1° DOSE;6536;;;;
MIRANDÓPOLIS;2° DOSE;3943;;;;
MIRANTE DO PARANAPANEMA;1° DOSE;4056;;;;
MIRANTE DO PARANAPANEMA;2° DOSE;1993;;;;
MIRASSOL;1° DOSE;13466;;;;
MIRASSOL;2° DOSE;6393;;;;
MIRASSOLÂNDIA;1° DOSE;1113;;;;
MIRASSOLÂNDIA;2° DOSE;644;;;;
MOCOCA;1° DOSE;16801;;;;
MOCOCA;2° DOSE;8743;;;;
MOGI DAS CRUZES;1° DOSE;80561;;;;
MOGI DAS CRUZES;2° DOSE;40813;;;;
MOGI GUAÇU;1° DOSE;31243;;;;
MOGI GUAÇU;2° DOSE;15436;;;;
MOGI MIRIM;1° DOSE;21212;;;;
MOGI MIRIM;2° DOSE;11444;;;;
MOMBUCA;1° DOSE;678;;;;
MOMBUCA;2° DOSE;431;;;;
MONÇÕES;1° DOSE;642;;;;
MONÇÕES;2° DOSE;392;;;;
MONGAGUÁ;1° DOSE;12768;;;;
MONGAGUÁ;2° DOSE;5870;;;;
MONTE ALEGRE DO SUL;1° DOSE;2127;;;;
MONTE ALEGRE DO SUL;2° DOSE;986;;;;
MONTE ALTO;1° DOSE;11617;;;;
MONTE ALTO;2° DOSE;5996;;;;
MONTE APRAZÍVEL;1° DOSE;5910;;;;
MONTE APRAZÍVEL;2° DOSE;3172;;;;
MONTE AZUL PAULISTA;1° DOSE;4029;;;;
MONTE AZUL PAULISTA;2° DOSE;2219;;;;
MONTE CASTELO;1° DOSE;1106;;;;
MONTE CASTELO;2° DOSE;607;;;;
MONTE MOR;1° DOSE;9310;;;;
MONTE MOR;2° DOSE;4483;;;;
MONTEIRO LOBATO;1° DOSE;1040;;;;
MONTEIRO LOBATO;2° DOSE;505;;;;
MORRO AGUDO;1° DOSE;5413;;;;
MORRO AGUDO;2° DOSE;2858;;;;
MORUNGABA;1° DOSE;2499;;;;
MORUNGABA;2° DOSE;1405;;;;
MOTUCA;1° DOSE;897;;;;
MOTUCA;2° DOSE;471;;;;
MURUTINGA DO SUL;1° DOSE;1204;;;;
MURUTINGA DO SUL;2° DOSE;671;;;;
NANTES;1° DOSE;603;;;;
NANTES;2° DOSE;326;;;;
NARANDIBA;1° DOSE;955;;;;
NARANDIBA;2° DOSE;484;;;;
NATIVIDADE DA SERRA;1° DOSE;1729;;;;
NATIVIDADE DA SERRA;2° DOSE;949;;;;
NAZARÉ PAULISTA;1° DOSE;3960;;;;
NAZARÉ PAULISTA;2° DOSE;1852;;;;
NEVES PAULISTA;1° DOSE;2697;;;;
NEVES PAULISTA;2° DOSE;1462;;;;
NHANDEARA;1° DOSE;3490;;;;
NHANDEARA;2° DOSE;1687;;;;
NIPOÃ;1° DOSE;781;;;;
NIPOÃ;2° DOSE;401;;;;
NOVA ALIANÇA;1° DOSE;1633;;;;
NOVA ALIANÇA;2° DOSE;786;;;;
NOVA CAMPINA;1° DOSE;1212;;;;
NOVA CAMPINA;2° DOSE;689;;;;
NOVA CANAÃ PAULISTA;1° DOSE;688;;;;
NOVA CANAÃ PAULISTA;2° DOSE;319;;;;
NOVA CASTILHO;1° DOSE;304;;;;
NOVA CASTILHO;2° DOSE;179;;;;
NOVA EUROPA;1° DOSE;1981;;;;
NOVA EUROPA;2° DOSE;989;;;;
NOVA GRANADA;1° DOSE;4494;;;;
NOVA GRANADA;2° DOSE;2298;;;;
NOVA GUATAPORANGA;1° DOSE;714;;;;
NOVA GUATAPORANGA;2° DOSE;295;;;;
NOVA INDEPENDÊNCIA;1° DOSE;731;;;;
NOVA INDEPENDÊNCIA;2° DOSE;356;;;;
NOVA LUZITÂNIA;1° DOSE;731;;;;
NOVA LUZITÂNIA;2° DOSE;381;;;;
NOVA ODESSA;1° DOSE;9895;;;;
NOVA ODESSA;2° DOSE;4963;;;;
NOVAIS;1° DOSE;706;;;;
NOVAIS;2° DOSE;411;;;;
NOVO HORIZONTE;1° DOSE;9284;;;;
NOVO HORIZONTE;2° DOSE;5154;;;;
NUPORANGA;1° DOSE;1736;;;;
NUPORANGA;2° DOSE;941;;;;
OCAUÇU;1° DOSE;1084;;;;
OCAUÇU;2° DOSE;528;;;;
ÓLEO;1° DOSE;708;;;;
ÓLEO;2° DOSE;331;;;;
OLÍMPIA;1° DOSE;13011;;;;
OLÍMPIA;2° DOSE;6751;;;;
ONDA VERDE;1° DOSE;948;;;;
ONDA VERDE;2° DOSE;511;;;;
ORIENTE;1° DOSE;1535;;;;
ORIENTE;2° DOSE;802;;;;
ORINDIÚVA;1° DOSE;1211;;;;
ORINDIÚVA;2° DOSE;520;;;;
ORLÂNDIA;1° DOSE;7921;;;;
ORLÂNDIA;2° DOSE;4214;;;;
OSASCO;1° DOSE;124713;;;;
OSASCO;2° DOSE;62060;;;;
OSCAR BRESSANE;1° DOSE;858;;;;
OSCAR BRESSANE;2° DOSE;518;;;;
OSVALDO CRUZ;1° DOSE;8599;;;;
OSVALDO CRUZ;2° DOSE;4619;;;;
OURINHOS;1° DOSE;26046;;;;
OURINHOS;2° DOSE;13847;;;;
OURO VERDE;1° DOSE;1610;;;;
OURO VERDE;2° DOSE;1133;;;;
OUROESTE;1° DOSE;2404;;;;
OUROESTE;2° DOSE;1285;;;;
PACAEMBU;1° DOSE;3038;;;;
PACAEMBU;2° DOSE;1634;;;;
PALESTINA;1° DOSE;2599;;;;
PALESTINA;2° DOSE;1367;;;;
PALMARES PAULISTA;1° DOSE;1488;;;;
PALMARES PAULISTA;2° DOSE;716;;;;
PALMEIRA D'OESTE;1° DOSE;2757;;;;
PALMEIRA D'OESTE;2° DOSE;1441;;;;
PALMITAL;1° DOSE;5844;;;;
PALMITAL;2° DOSE;3068;;;;
PANORAMA;1° DOSE;2927;;;;
PANORAMA;2° DOSE;1454;;;;
PARAGUAÇU PAULISTA;1° DOSE;9365;;;;
PARAGUAÇU PAULISTA;2° DOSE;4609;;;;
PARAIBUNA;1° DOSE;3559;;;;
PARAIBUNA;2° DOSE;1930;;;;
PARAÍSO;1° DOSE;1544;;;;
PARAÍSO;2° DOSE;774;;;;
PARANAPANEMA;1° DOSE;3691;;;;
PARANAPANEMA;2° DOSE;1828;;;;
PARANAPUÃ;1° DOSE;1022;;;;
PARANAPUÃ;2° DOSE;531;;;;
PARAPUÃ;1° DOSE;2902;;;;
PARAPUÃ;2° DOSE;1489;;;;
PARDINHO;1° DOSE;1340;;;;
PARDINHO;2° DOSE;713;;;;
PARIQUERA-AÇU;1° DOSE;4875;;;;
PARIQUERA-AÇU;2° DOSE;2956;;;;
PARISI;1° DOSE;816;;;;
PARISI;2° DOSE;359;;;;
PATROCÍNIO PAULISTA;1° DOSE;3206;;;;
PATROCÍNIO PAULISTA;2° DOSE;1555;;;;
PAULICÉIA;1° DOSE;1389;;;;
PAULICÉIA;2° DOSE;637;;;;
PAULÍNIA;1° DOSE;17078;;;;
PAULÍNIA;2° DOSE;8872;;;;
PAULISTÂNIA;1° DOSE;429;;;;
PAULISTÂNIA;2° DOSE;247;;;;
PAULO DE FARIA;1° DOSE;1803;;;;
PAULO DE FARIA;2° DOSE;1041;;;;
PEDERNEIRAS;1° DOSE;8607;;;;
PEDERNEIRAS;2° DOSE;4524;;;;
PEDRA BELA;1° DOSE;1435;;;;
PEDRA BELA;2° DOSE;741;;;;
PEDRANÓPOLIS;1° DOSE;886;;;;
PEDRANÓPOLIS;2° DOSE;424;;;;
PEDREGULHO;1° DOSE;3212;;;;
PEDREGULHO;2° DOSE;1803;;;;
PEDREIRA;1° DOSE;9261;;;;
PEDREIRA;2° DOSE;4662;;;;
PEDRINHAS PAULISTA;1° DOSE;945;;;;
PEDRINHAS PAULISTA;2° DOSE;441;;;;
PEDRO DE TOLEDO;1° DOSE;2361;;;;
PEDRO DE TOLEDO;2° DOSE;1224;;;;
PENÁPOLIS;1° DOSE;15503;;;;
PENÁPOLIS;2° DOSE;8433;;;;
PEREIRA BARRETO;1° DOSE;6282;;;;
PEREIRA BARRETO;2° DOSE;3434;;;;
PEREIRAS;1° DOSE;1722;;;;
PEREIRAS;2° DOSE;894;;;;
PERUÍBE;1° DOSE;14758;;;;
PERUÍBE;2° DOSE;7867;;;;
PIACATU;1° DOSE;1364;;;;
PIACATU;2° DOSE;736;;;;
PIEDADE;1° DOSE;10630;;;;
PIEDADE;2° DOSE;5319;;;;
PILAR DO SUL;1° DOSE;6339;;;;
PILAR DO SUL;2° DOSE;2735;;;;
PINDAMONHANGABA;1° DOSE;30718;;;;
PINDAMONHANGABA;2° DOSE;15678;;;;
PINDORAMA;1° DOSE;3778;;;;
PINDORAMA;2° DOSE;2225;;;;
PINHALZINHO;1° DOSE;3660;;;;
PINHALZINHO;2° DOSE;1875;;;;
PIQUEROBI;1° DOSE;967;;;;
PIQUEROBI;2° DOSE;613;;;;
PIQUETE;1° DOSE;3173;;;;
PIQUETE;2° DOSE;1797;;;;
PIRACAIA;1° DOSE;5454;;;;
PIRACAIA;2° DOSE;2940;;;;
PIRACICABA;1° DOSE;82149;;;;
PIRACICABA;2° DOSE;45913;;;;
PIRAJU;1° DOSE;7633;;;;
PIRAJU;2° DOSE;3894;;;;
PIRAJUÍ;1° DOSE;4853;;;;
PIRAJUÍ;2° DOSE;2765;;;;
PIRANGI;1° DOSE;2881;;;;
PIRANGI;2° DOSE;1428;;;;
PIRAPORA DO BOM JESUS;1° DOSE;2729;;;;
PIRAPORA DO BOM JESUS;2° DOSE;1467;;;;
PIRAPOZINHO;1° DOSE;5106;;;;
PIRAPOZINHO;2° DOSE;2292;;;;
PIRASSUNUNGA;1° DOSE;17840;;;;
PIRASSUNUNGA;2° DOSE;9815;;;;
PIRATININGA;1° DOSE;3388;;;;
PIRATININGA;2° DOSE;2001;;;;
PITANGUEIRAS;1° DOSE;5396;;;;
PITANGUEIRAS;2° DOSE;3296;;;;
PLANALTO;1° DOSE;1052;;;;
PLANALTO;2° DOSE;429;;;;
PLATINA;1° DOSE;704;;;;
PLATINA;2° DOSE;406;;;;
POÁ;1° DOSE;18072;;;;
POÁ;2° DOSE;9004;;;;
POLONI;1° DOSE;1724;;;;
POLONI;2° DOSE;837;;;;
POMPÉIA;1° DOSE;5807;;;;
POMPÉIA;2° DOSE;2631;;;;
PONGAÍ;1° DOSE;995;;;;
PONGAÍ;2° DOSE;554;;;;
PONTAL;1° DOSE;5758;;;;
PONTAL;2° DOSE;2939;;;;
PONTALINDA;1° DOSE;845;;;;
PONTALINDA;2° DOSE;396;;;;
PONTES GESTAL;1° DOSE;709;;;;
PONTES GESTAL;2° DOSE;288;;;;
POPULINA;1° DOSE;1357;;;;
POPULINA;2° DOSE;696;;;;
PORANGABA;1° DOSE;2513;;;;
PORANGABA;2° DOSE;1301;;;;
PORTO FELIZ;1° DOSE;10009;;;;
PORTO FELIZ;2° DOSE;5233;;;;
PORTO FERREIRA;1° DOSE;11547;;;;
PORTO FERREIRA;2° DOSE;5754;;;;
POTIM;1° DOSE;2966;;;;
POTIM;2° DOSE;1735;;;;
POTIRENDABA;1° DOSE;3878;;;;
POTIRENDABA;2° DOSE;2196;;;;
PRACINHA;1° DOSE;410;;;;
PRACINHA;2° DOSE;213;;;;
PRADÓPOLIS;1° DOSE;3537;;;;
PRADÓPOLIS;2° DOSE;1520;;;;
PRAIA GRANDE;1° DOSE;67608;;;;
PRAIA GRANDE;2° DOSE;32587;;;;
PRATÂNIA;1° DOSE;961;;;;
PRATÂNIA;2° DOSE;403;;;;
PRESIDENTE ALVES;1° DOSE;956;;;;
PRESIDENTE ALVES;2° DOSE;492;;;;
PRESIDENTE BERNARDES;1° DOSE;4163;;;;
PRESIDENTE BERNARDES;2° DOSE;2347;;;;
PRESIDENTE EPITÁCIO;1° DOSE;8997;;;;
PRESIDENTE EPITÁCIO;2° DOSE;4359;;;;
PRESIDENTE PRUDENTE;1° DOSE;57794;;;;
PRESIDENTE PRUDENTE;2° DOSE;32455;;;;
PRESIDENTE VENCESLAU;1° DOSE;9945;;;;
PRESIDENTE VENCESLAU;2° DOSE;5644;;;;
PROMISSÃO;1° DOSE;7957;;;;
PROMISSÃO;2° DOSE;4154;;;;
QUADRA;1° DOSE;870;;;;
QUADRA;2° DOSE;425;;;;
QUATÁ;1° DOSE;2738;;;;
QUATÁ;2° DOSE;1382;;;;
QUEIROZ;1° DOSE;632;;;;
QUEIROZ;2° DOSE;301;;;;
QUELUZ;1° DOSE;1873;;;;
QUELUZ;2° DOSE;1135;;;;
QUINTANA;1° DOSE;1569;;;;
QUINTANA;2° DOSE;799;;;;
RAFARD;1° DOSE;1680;;;;
RAFARD;2° DOSE;861;;;;
RANCHARIA;1° DOSE;6914;;;;
RANCHARIA;2° DOSE;3503;;;;
REDENÇÃO DA SERRA;1° DOSE;1003;;;;
REDENÇÃO DA SERRA;2° DOSE;459;;;;
REGENTE FEIJÓ;1° DOSE;4957;;;;
REGENTE FEIJÓ;2° DOSE;2185;;;;
REGINÓPOLIS;1° DOSE;1618;;;;
REGINÓPOLIS;2° DOSE;779;;;;
REGISTRO;1° DOSE;12838;;;;
REGISTRO;2° DOSE;7082;;;;
RESTINGA;1° DOSE;1305;;;;
RESTINGA;2° DOSE;624;;;;
RIBEIRA;1° DOSE;712;;;;
RIBEIRA;2° DOSE;474;;;;
RIBEIRÃO BONITO;1° DOSE;2529;;;;
RIBEIRÃO BONITO;2° DOSE;1306;;;;
RIBEIRÃO BRANCO;1° DOSE;2679;;;;
RIBEIRÃO BRANCO;2° DOSE;1365;;;;
RIBEIRÃO CORRENTE;1° DOSE;759;;;;
RIBEIRÃO CORRENTE;2° DOSE;433;;;;
RIBEIRÃO DO SUL;1° DOSE;1277;;;;
RIBEIRÃO DO SUL;2° DOSE;598;;;;
RIBEIRÃO DOS ÍNDIOS;1° DOSE;623;;;;
RIBEIRÃO DOS ÍNDIOS;2° DOSE;420;;;;
RIBEIRÃO GRANDE;1° DOSE;1536;;;;
RIBEIRÃO GRANDE;2° DOSE;776;;;;
RIBEIRÃO PIRES;1° DOSE;24027;;;;
RIBEIRÃO PIRES;2° DOSE;13004;;;;
RIBEIRÃO PRETO;1° DOSE;143987;;;;
RIBEIRÃO PRETO;2° DOSE;78474;;;;
RIFAINA;1° DOSE;1040;;;;
RIFAINA;2° DOSE;468;;;;
RINCÃO;1° DOSE;2107;;;;
RINCÃO;2° DOSE;1180;;;;
RINÓPOLIS;1° DOSE;2425;;;;
RINÓPOLIS;2° DOSE;1315;;;;
RIO CLARO;1° DOSE;47648;;;;
RIO CLARO;2° DOSE;25450;;;;
RIO DAS PEDRAS;1° DOSE;5351;;;;
RIO DAS PEDRAS;2° DOSE;2877;;;;
RIO GRANDE DA SERRA;1° DOSE;5948;;;;
RIO GRANDE DA SERRA;2° DOSE;3037;;;;
RIOLÂNDIA;1° DOSE;1673;;;;
RIOLÂNDIA;2° DOSE;862;;;;
RIVERSUL;1° DOSE;1391;;;;
RIVERSUL;2° DOSE;698;;;;
ROSANA;1° DOSE;4444;;;;
ROSANA;2° DOSE;2399;;;;
ROSEIRA;1° DOSE;2065;;;;
ROSEIRA;2° DOSE;1123;;;;
RUBIÁCEA;1° DOSE;552;;;;
RUBIÁCEA;2° DOSE;352;;;;
RUBINÉIA;1° DOSE;971;;;;
RUBINÉIA;2° DOSE;458;;;;
SABINO;1° DOSE;1727;;;;
SABINO;2° DOSE;761;;;;
SAGRES;1° DOSE;547;;;;
SAGRES;2° DOSE;290;;;;
SALES;1° DOSE;1724;;;;
SALES;2° DOSE;794;;;;
SALES OLIVEIRA;1° DOSE;2515;;;;
SALES OLIVEIRA;2° DOSE;1405;;;;
SALESÓPOLIS;1° DOSE;3655;;;;
SALESÓPOLIS;2° DOSE;1567;;;;
SALMOURÃO;1° DOSE;1108;;;;
SALMOURÃO;2° DOSE;589;;;;
SALTINHO;1° DOSE;1885;;;;
SALTINHO;2° DOSE;963;;;;
SALTO;1° DOSE;22835;;;;
SALTO;2° DOSE;11562;;;;
SALTO DE PIRAPORA;1° DOSE;8808;;;;
SALTO DE PIRAPORA;2° DOSE;4615;;;;
SALTO GRANDE;1° DOSE;1969;;;;
SALTO GRANDE;2° DOSE;962;;;;
SANDOVALINA;1° DOSE;808;;;;
SANDOVALINA;2° DOSE;435;;;;
SANTA ADÉLIA;1° DOSE;3435;;;;
SANTA ADÉLIA;2° DOSE;2014;;;;
SANTA ALBERTINA;1° DOSE;1777;;;;
SANTA ALBERTINA;2° DOSE;888;;;;
SANTA BÁRBARA D'OESTE;1° DOSE;36085;;;;
SANTA BÁRBARA D'OESTE;2° DOSE;17205;;;;
SANTA BRANCA;1° DOSE;3216;;;;
SANTA BRANCA;2° DOSE;1637;;;;
SANTA CLARA D'OESTE;1° DOSE;659;;;;
SANTA CLARA D'OESTE;2° DOSE;330;;;;
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;1425;;;;
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;763;;;;
SANTA CRUZ DA ESPERANÇA;1° DOSE;542;;;;
SANTA CRUZ DA ESPERANÇA;2° DOSE;276;;;;
SANTA CRUZ DAS PALMEIRAS;1° DOSE;5711;;;;
SANTA CRUZ DAS PALMEIRAS;2° DOSE;3248;;;;
SANTA CRUZ DO RIO PARDO;1° DOSE;11621;;;;
SANTA CRUZ DO RIO PARDO;2° DOSE;5998;;;;
SANTA ERNESTINA;1° DOSE;974;;;;
SANTA ERNESTINA;2° DOSE;496;;;;
SANTA FÉ DO SUL;1° DOSE;9361;;;;
SANTA FÉ DO SUL;2° DOSE;5390;;;;
SANTA GERTRUDES;1° DOSE;3401;;;;
SANTA GERTRUDES;2° DOSE;1735;;;;
SANTA ISABEL;1° DOSE;10270;;;;
SANTA ISABEL;2° DOSE;5257;;;;
SANTA LÚCIA;1° DOSE;1447;;;;
SANTA LÚCIA;2° DOSE;722;;;;
SANTA MARIA DA SERRA;1° DOSE;979;;;;
SANTA MARIA DA SERRA;2° DOSE;649;;;;
SANTA MERCEDES;1° DOSE;691;;;;
SANTA MERCEDES;2° DOSE;386;;;;
SANTA RITA DO PASSA QUATRO;1° DOSE;8460;;;;
SANTA RITA DO PASSA QUATRO;2° DOSE;4349;;;;
SANTA RITA D'OESTE;1° DOSE;866;;;;
SANTA RITA D'OESTE;2° DOSE;432;;;;
SANTA ROSA DE VITERBO;1° DOSE;5599;;;;
SANTA ROSA DE VITERBO;2° DOSE;2972;;;;
SANTA SALETE;1° DOSE;543;;;;
SANTA SALETE;2° DOSE;315;;;;
SANTANA DA PONTE PENSA;1° DOSE;566;;;;
SANTANA DA PONTE PENSA;2° DOSE;304;;;;
SANTANA DE PARNAÍBA;1° DOSE;20842;;;;
SANTANA DE PARNAÍBA;2° DOSE;10622;;;;
SANTO ANASTÁCIO;1° DOSE;4681;;;;
SANTO ANASTÁCIO;2° DOSE;2902;;;;
SANTO ANDRÉ;1° DOSE;134005;;;;
SANTO ANDRÉ;2° DOSE;82760;;;;
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;1947;;;;
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;991;;;;
SANTO ANTÔNIO DE POSSE;1° DOSE;4420;;;;
SANTO ANTÔNIO DE POSSE;2° DOSE;1985;;;;
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;1613;;;;
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;904;;;;
SANTO ANTÔNIO DO JARDIM;1° DOSE;1671;;;;
SANTO ANTÔNIO DO JARDIM;2° DOSE;803;;;;
SANTO ANTÔNIO DO PINHAL;1° DOSE;1470;;;;
SANTO ANTÔNIO DO PINHAL;2° DOSE;781;;;;
SANTO EXPEDITO;1° DOSE;851;;;;
SANTO EXPEDITO;2° DOSE;506;;;;
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;889;;;;
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;506;;;;
SANTOS;1° DOSE;132631;;;;
SANTOS;2° DOSE;75174;;;;
SÃO BENTO DO SAPUCAÍ;1° DOSE;2683;;;;
SÃO BENTO DO SAPUCAÍ;2° DOSE;1436;;;;
SÃO BERNARDO DO CAMPO;1° DOSE;165358;;;;
SÃO BERNARDO DO CAMPO;2° DOSE;89199;;;;
SÃO CAETANO DO SUL;1° DOSE;53013;;;;
SÃO CAETANO DO SUL;2° DOSE;29884;;;;
SÃO CARLOS;1° DOSE;55742;;;;
SÃO CARLOS;2° DOSE;30770;;;;
SÃO FRANCISCO;1° DOSE;873;;;;
SÃO FRANCISCO;2° DOSE;423;;;;
SÃO JOÃO DA BOA VISTA;1° DOSE;23899;;;;
SÃO JOÃO DA BOA VISTA;2° DOSE;13453;;;;
SÃO JOÃO DAS DUAS PONTES;1° DOSE;479;;;;
SÃO JOÃO DAS DUAS PONTES;2° DOSE;336;;;;
SÃO JOÃO DE IRACEMA;1° DOSE;516;;;;
SÃO JOÃO DE IRACEMA;2° DOSE;288;;;;
SÃO JOÃO DO PAU D'ALHO;1° DOSE;703;;;;
SÃO JOÃO DO PAU D'ALHO;2° DOSE;421;;;;
SÃO JOAQUIM DA BARRA;1° DOSE;10730;;;;
SÃO JOAQUIM DA BARRA;2° DOSE;5546;;;;
SÃO JOSÉ DA BELA VISTA;1° DOSE;1231;;;;
SÃO JOSÉ DA BELA VISTA;2° DOSE;794;;;;
SÃO JOSÉ DO BARREIRO;1° DOSE;978;;;;
SÃO JOSÉ DO BARREIRO;2° DOSE;510;;;;
SÃO JOSÉ DO RIO PARDO;1° DOSE;14265;;;;
SÃO JOSÉ DO RIO PARDO;2° DOSE;6443;;;;
SÃO JOSÉ DO RIO PRETO;1° DOSE;118483;;;;
SÃO JOSÉ DO RIO PRETO;2° DOSE;64037;;;;
SÃO JOSÉ DOS CAMPOS;1° DOSE;159614;;;;
SÃO JOSÉ DOS CAMPOS;2° DOSE;75931;;;;
SÃO LOURENÇO DA SERRA;1° DOSE;3211;;;;
SÃO LOURENÇO DA SERRA;2° DOSE;1349;;;;
SÃO LUIZ DO PARAITINGA;1° DOSE;2556;;;;
SÃO LUIZ DO PARAITINGA;2° DOSE;1323;;;;
SÃO MANUEL;1° DOSE;7956;;;;
SÃO MANUEL;2° DOSE;4234;;;;
SÃO MIGUEL ARCANJO;1° DOSE;6418;;;;
SÃO MIGUEL ARCANJO;2° DOSE;2994;;;;
SÃO PAULO;1° DOSE;2718203;;;;
SÃO PAULO;2° DOSE;1406411;;;;
SÃO PEDRO;1° DOSE;8462;;;;
SÃO PEDRO;2° DOSE;4143;;;;
SÃO PEDRO DO TURVO;1° DOSE;1717;;;;
SÃO PEDRO DO TURVO;2° DOSE;1020;;;;
SÃO ROQUE;1° DOSE;16281;;;;
SÃO ROQUE;2° DOSE;9029;;;;
SÃO SEBASTIÃO;1° DOSE;13553;;;;
SÃO SEBASTIÃO;2° DOSE;7309;;;;
SÃO SEBASTIÃO DA GRAMA;1° DOSE;2613;;;;
SÃO SEBASTIÃO DA GRAMA;2° DOSE;1327;;;;
SÃO SIMÃO;1° DOSE;3379;;;;
SÃO SIMÃO;2° DOSE;1823;;;;
SÃO VICENTE;1° DOSE;60554;;;;
SÃO VICENTE;2° DOSE;31420;;;;
SARAPUÍ;1° DOSE;2104;;;;
SARAPUÍ;2° DOSE;738;;;;
SARUTAIÁ;1° DOSE;897;;;;
SARUTAIÁ;2° DOSE;483;;;;
SEBASTIANÓPOLIS DO SUL;1° DOSE;940;;;;
SEBASTIANÓPOLIS DO SUL;2° DOSE;473;;;;
SERRA AZUL;1° DOSE;1899;;;;
SERRA AZUL;2° DOSE;1178;;;;
SERRA NEGRA;1° DOSE;7395;;;;
SERRA NEGRA;2° DOSE;4078;;;;
SERRANA;1° DOSE;30074;;;;
SERRANA;2° DOSE;19258;;;;
SERTÃOZINHO;1° DOSE;23582;;;;
SERTÃOZINHO;2° DOSE;11570;;;;
SETE BARRAS;1° DOSE;2531;;;;
SETE BARRAS;2° DOSE;1335;;;;
