Município;Dose;Total Doses Aplicadas;;;;
LAGOINHA;1° DOSE;1315;;;;
LAGOINHA;2° DOSE;720;;;;
LARANJAL PAULISTA;1° DOSE;5611;;;;
LARANJAL PAULISTA;2° DOSE;3011;;;;
LAVÍNIA;1° DOSE;1197;;;;
LAVÍNIA;2° DOSE;606;;;;
LAVRINHAS;1° DOSE;926;;;;
LAVRINHAS;2° DOSE;489;;;;
LEME;1° DOSE;17453;;;;
LEME;2° DOSE;9926;;;;
LENÇÓIS PAULISTA;1° DOSE;10723;;;;
LENÇÓIS PAULISTA;2° DOSE;5984;;;;
LIMEIRA;1° DOSE;48012;;;;
LIMEIRA;2° DOSE;24888;;;;
LINDÓIA;1° DOSE;1439;;;;
LINDÓIA;2° DOSE;739;;;;
LINS;1° DOSE;16738;;;;
LINS;2° DOSE;9523;;;;
LORENA;1° DOSE;14576;;;;
LORENA;2° DOSE;8868;;;;
LOURDES;1° DOSE;608;;;;
LOURDES;2° DOSE;341;;;;
LOUVEIRA;1° DOSE;5266;;;;
LOUVEIRA;2° DOSE;2988;;;;
LUCÉLIA;1° DOSE;4107;;;;
LUCÉLIA;2° DOSE;2569;;;;
LUCIANÓPOLIS;1° DOSE;587;;;;
LUCIANÓPOLIS;2° DOSE;258;;;;
LUÍS ANTÔNIO;1° DOSE;1763;;;;
LUÍS ANTÔNIO;2° DOSE;1021;;;;
LUIZIÂNIA;1° DOSE;999;;;;
LUIZIÂNIA;2° DOSE;508;;;;
LUPÉRCIO;1° DOSE;805;;;;
LUPÉRCIO;2° DOSE;481;;;;
LUTÉCIA;1° DOSE;673;;;;
LUTÉCIA;2° DOSE;334;;;;
MACATUBA;1° DOSE;2910;;;;
MACATUBA;2° DOSE;1687;;;;
MACAUBAL;1° DOSE;1973;;;;
MACAUBAL;2° DOSE;990;;;;
MACEDÔNIA;1° DOSE;1021;;;;
MACEDÔNIA;2° DOSE;511;;;;
MAGDA;1° DOSE;893;;;;
MAGDA;2° DOSE;494;;;;
MAIRINQUE;1° DOSE;8302;;;;
MAIRINQUE;2° DOSE;3705;;;;
MAIRIPORÃ;1° DOSE;13380;;;;
MAIRIPORÃ;2° DOSE;7161;;;;
MANDURI;1° DOSE;1973;;;;
MANDURI;2° DOSE;970;;;;
MARABÁ PAULISTA;1° DOSE;795;;;;
MARABÁ PAULISTA;2° DOSE;380;;;;
MARACAÍ;1° DOSE;2730;;;;
MARACAÍ;2° DOSE;1559;;;;
MARAPOAMA;1° DOSE;720;;;;
MARAPOAMA;2° DOSE;403;;;;
MARIÁPOLIS;1° DOSE;831;;;;
MARIÁPOLIS;2° DOSE;433;;;;
MARÍLIA;1° DOSE;50046;;;;
MARÍLIA;2° DOSE;29136;;;;
MARINÓPOLIS;1° DOSE;514;;;;
MARINÓPOLIS;2° DOSE;296;;;;
MARTINÓPOLIS;1° DOSE;5057;;;;
MARTINÓPOLIS;2° DOSE;2744;;;;
MATÃO;1° DOSE;15363;;;;
MATÃO;2° DOSE;8373;;;;
MAUÁ;1° DOSE;56662;;;;
MAUÁ;2° DOSE;33242;;;;
MENDONÇA;1° DOSE;1190;;;;
MENDONÇA;2° DOSE;714;;;;
MERIDIANO;1° DOSE;981;;;;
MERIDIANO;2° DOSE;476;;;;
MESÓPOLIS;1° DOSE;510;;;;
MESÓPOLIS;2° DOSE;321;;;;
MIGUELÓPOLIS;1° DOSE;3449;;;;
MIGUELÓPOLIS;2° DOSE;2123;;;;
MINEIROS DO TIETÊ;1° DOSE;2353;;;;
MINEIROS DO TIETÊ;2° DOSE;1211;;;;
MIRA ESTRELA;1° DOSE;867;;;;
MIRA ESTRELA;2° DOSE;417;;;;
MIRACATU;1° DOSE;3426;;;;
MIRACATU;2° DOSE;1924;;;;
MIRANDÓPOLIS;1° DOSE;5700;;;;
MIRANDÓPOLIS;2° DOSE;3856;;;;
MIRANTE DO PARANAPANEMA;1° DOSE;3908;;;;
MIRANTE DO PARANAPANEMA;2° DOSE;1793;;;;
MIRASSOL;1° DOSE;11811;;;;
MIRASSOL;2° DOSE;5945;;;;
MIRASSOLÂNDIA;1° DOSE;1043;;;;
MIRASSOLÂNDIA;2° DOSE;631;;;;
MOCOCA;1° DOSE;15896;;;;
MOCOCA;2° DOSE;8176;;;;
MOGI DAS CRUZES;1° DOSE;69252;;;;
MOGI DAS CRUZES;2° DOSE;38730;;;;
MOGI GUAÇU;1° DOSE;24324;;;;
MOGI GUAÇU;2° DOSE;14926;;;;
MOGI MIRIM;1° DOSE;18223;;;;
MOGI MIRIM;2° DOSE;10650;;;;
MOMBUCA;1° DOSE;587;;;;
MOMBUCA;2° DOSE;380;;;;
MONÇÕES;1° DOSE;628;;;;
MONÇÕES;2° DOSE;363;;;;
MONGAGUÁ;1° DOSE;11091;;;;
MONGAGUÁ;2° DOSE;5813;;;;
MONTE ALEGRE DO SUL;1° DOSE;1920;;;;
MONTE ALEGRE DO SUL;2° DOSE;920;;;;
MONTE ALTO;1° DOSE;10681;;;;
MONTE ALTO;2° DOSE;5884;;;;
MONTE APRAZÍVEL;1° DOSE;5307;;;;
MONTE APRAZÍVEL;2° DOSE;2909;;;;
MONTE AZUL PAULISTA;1° DOSE;3465;;;;
MONTE AZUL PAULISTA;2° DOSE;2005;;;;
MONTE CASTELO;1° DOSE;1031;;;;
MONTE CASTELO;2° DOSE;572;;;;
MONTE MOR;1° DOSE;7976;;;;
MONTE MOR;2° DOSE;4014;;;;
MONTEIRO LOBATO;1° DOSE;969;;;;
MONTEIRO LOBATO;2° DOSE;467;;;;
MORRO AGUDO;1° DOSE;4233;;;;
MORRO AGUDO;2° DOSE;2737;;;;
MORUNGABA;1° DOSE;2221;;;;
MORUNGABA;2° DOSE;1259;;;;
MOTUCA;1° DOSE;797;;;;
MOTUCA;2° DOSE;446;;;;
MURUTINGA DO SUL;1° DOSE;1152;;;;
MURUTINGA DO SUL;2° DOSE;670;;;;
NANTES;1° DOSE;499;;;;
NANTES;2° DOSE;293;;;;
NARANDIBA;1° DOSE;879;;;;
NARANDIBA;2° DOSE;432;;;;
NATIVIDADE DA SERRA;1° DOSE;1515;;;;
NATIVIDADE DA SERRA;2° DOSE;861;;;;
NAZARÉ PAULISTA;1° DOSE;3437;;;;
NAZARÉ PAULISTA;2° DOSE;1664;;;;
NEVES PAULISTA;1° DOSE;2426;;;;
NEVES PAULISTA;2° DOSE;1453;;;;
NHANDEARA;1° DOSE;3107;;;;
NHANDEARA;2° DOSE;1649;;;;
NIPOÃ;1° DOSE;718;;;;
NIPOÃ;2° DOSE;363;;;;
NOVA ALIANÇA;1° DOSE;1492;;;;
NOVA ALIANÇA;2° DOSE;786;;;;
NOVA CAMPINA;1° DOSE;1136;;;;
NOVA CAMPINA;2° DOSE;611;;;;
NOVA CANAÃ PAULISTA;1° DOSE;595;;;;
NOVA CANAÃ PAULISTA;2° DOSE;319;;;;
NOVA CASTILHO;1° DOSE;269;;;;
NOVA CASTILHO;2° DOSE;170;;;;
NOVA EUROPA;1° DOSE;1746;;;;
NOVA EUROPA;2° DOSE;911;;;;
NOVA GRANADA;1° DOSE;4031;;;;
NOVA GRANADA;2° DOSE;2267;;;;
NOVA GUATAPORANGA;1° DOSE;625;;;;
NOVA GUATAPORANGA;2° DOSE;280;;;;
NOVA INDEPENDÊNCIA;1° DOSE;646;;;;
NOVA INDEPENDÊNCIA;2° DOSE;340;;;;
NOVA LUZITÂNIA;1° DOSE;664;;;;
NOVA LUZITÂNIA;2° DOSE;352;;;;
NOVA ODESSA;1° DOSE;8627;;;;
NOVA ODESSA;2° DOSE;4449;;;;
NOVAIS;1° DOSE;664;;;;
NOVAIS;2° DOSE;402;;;;
NOVO HORIZONTE;1° DOSE;8330;;;;
NOVO HORIZONTE;2° DOSE;4768;;;;
NUPORANGA;1° DOSE;1428;;;;
NUPORANGA;2° DOSE;861;;;;
OCAUÇU;1° DOSE;931;;;;
OCAUÇU;2° DOSE;515;;;;
ÓLEO;1° DOSE;666;;;;
ÓLEO;2° DOSE;291;;;;
OLÍMPIA;1° DOSE;12108;;;;
OLÍMPIA;2° DOSE;6502;;;;
ONDA VERDE;1° DOSE;882;;;;
ONDA VERDE;2° DOSE;464;;;;
ORIENTE;1° DOSE;1418;;;;
ORIENTE;2° DOSE;732;;;;
ORINDIÚVA;1° DOSE;985;;;;
ORINDIÚVA;2° DOSE;516;;;;
ORLÂNDIA;1° DOSE;7860;;;;
ORLÂNDIA;2° DOSE;3894;;;;
OSASCO;1° DOSE;113061;;;;
OSASCO;2° DOSE;55310;;;;
OSCAR BRESSANE;1° DOSE;812;;;;
OSCAR BRESSANE;2° DOSE;476;;;;
OSVALDO CRUZ;1° DOSE;8126;;;;
OSVALDO CRUZ;2° DOSE;4576;;;;
OURINHOS;1° DOSE;23538;;;;
OURINHOS;2° DOSE;13082;;;;
OURO VERDE;1° DOSE;1592;;;;
OURO VERDE;2° DOSE;987;;;;
OUROESTE;1° DOSE;2162;;;;
OUROESTE;2° DOSE;1192;;;;
PACAEMBU;1° DOSE;2919;;;;
PACAEMBU;2° DOSE;1595;;;;
PALESTINA;1° DOSE;2528;;;;
PALESTINA;2° DOSE;1288;;;;
PALMARES PAULISTA;1° DOSE;1303;;;;
PALMARES PAULISTA;2° DOSE;688;;;;
PALMEIRA D'OESTE;1° DOSE;2587;;;;
PALMEIRA D'OESTE;2° DOSE;1430;;;;
PALMITAL;1° DOSE;5302;;;;
PALMITAL;2° DOSE;2978;;;;
PANORAMA;1° DOSE;2765;;;;
PANORAMA;2° DOSE;1352;;;;
PARAGUAÇU PAULISTA;1° DOSE;8028;;;;
PARAGUAÇU PAULISTA;2° DOSE;4261;;;;
PARAIBUNA;1° DOSE;3214;;;;
PARAIBUNA;2° DOSE;1784;;;;
PARAÍSO;1° DOSE;1410;;;;
PARAÍSO;2° DOSE;770;;;;
PARANAPANEMA;1° DOSE;2990;;;;
PARANAPANEMA;2° DOSE;1581;;;;
PARANAPUÃ;1° DOSE;942;;;;
PARANAPUÃ;2° DOSE;510;;;;
PARAPUÃ;1° DOSE;2690;;;;
PARAPUÃ;2° DOSE;1410;;;;
PARDINHO;1° DOSE;1164;;;;
PARDINHO;2° DOSE;695;;;;
PARIQUERA-AÇU;1° DOSE;4471;;;;
PARIQUERA-AÇU;2° DOSE;2885;;;;
PARISI;1° DOSE;691;;;;
PARISI;2° DOSE;348;;;;
PATROCÍNIO PAULISTA;1° DOSE;2756;;;;
PATROCÍNIO PAULISTA;2° DOSE;1451;;;;
PAULICÉIA;1° DOSE;1223;;;;
PAULICÉIA;2° DOSE;597;;;;
PAULÍNIA;1° DOSE;15167;;;;
PAULÍNIA;2° DOSE;7782;;;;
PAULISTÂNIA;1° DOSE;401;;;;
PAULISTÂNIA;2° DOSE;217;;;;
PAULO DE FARIA;1° DOSE;1693;;;;
PAULO DE FARIA;2° DOSE;1028;;;;
PEDERNEIRAS;1° DOSE;7627;;;;
PEDERNEIRAS;2° DOSE;4142;;;;
PEDRA BELA;1° DOSE;1375;;;;
PEDRA BELA;2° DOSE;685;;;;
PEDRANÓPOLIS;1° DOSE;735;;;;
PEDRANÓPOLIS;2° DOSE;414;;;;
PEDREGULHO;1° DOSE;2867;;;;
PEDREGULHO;2° DOSE;1684;;;;
PEDREIRA;1° DOSE;7941;;;;
PEDREIRA;2° DOSE;4354;;;;
PEDRINHAS PAULISTA;1° DOSE;739;;;;
PEDRINHAS PAULISTA;2° DOSE;411;;;;
PEDRO DE TOLEDO;1° DOSE;2005;;;;
PEDRO DE TOLEDO;2° DOSE;1156;;;;
PENÁPOLIS;1° DOSE;14038;;;;
PENÁPOLIS;2° DOSE;8148;;;;
PEREIRA BARRETO;1° DOSE;5470;;;;
PEREIRA BARRETO;2° DOSE;3161;;;;
PEREIRAS;1° DOSE;1472;;;;
PEREIRAS;2° DOSE;827;;;;
PERUÍBE;1° DOSE;12320;;;;
PERUÍBE;2° DOSE;7519;;;;
PIACATU;1° DOSE;1252;;;;
PIACATU;2° DOSE;697;;;;
PIEDADE;1° DOSE;8761;;;;
PIEDADE;2° DOSE;4935;;;;
PILAR DO SUL;1° DOSE;5558;;;;
PILAR DO SUL;2° DOSE;2586;;;;
PINDAMONHANGABA;1° DOSE;28037;;;;
PINDAMONHANGABA;2° DOSE;14540;;;;
PINDORAMA;1° DOSE;3538;;;;
PINDORAMA;2° DOSE;2136;;;;
PINHALZINHO;1° DOSE;3140;;;;
PINHALZINHO;2° DOSE;1759;;;;
PIQUEROBI;1° DOSE;863;;;;
PIQUEROBI;2° DOSE;605;;;;
PIQUETE;1° DOSE;2781;;;;
PIQUETE;2° DOSE;1638;;;;
PIRACAIA;1° DOSE;4571;;;;
PIRACAIA;2° DOSE;2743;;;;
PIRACICABA;1° DOSE;69699;;;;
PIRACICABA;2° DOSE;44444;;;;
PIRAJU;1° DOSE;6842;;;;
PIRAJU;2° DOSE;3538;;;;
PIRAJUÍ;1° DOSE;4424;;;;
PIRAJUÍ;2° DOSE;2466;;;;
PIRANGI;1° DOSE;2513;;;;
PIRANGI;2° DOSE;1353;;;;
PIRAPORA DO BOM JESUS;1° DOSE;2340;;;;
PIRAPORA DO BOM JESUS;2° DOSE;1199;;;;
PIRAPOZINHO;1° DOSE;4462;;;;
PIRAPOZINHO;2° DOSE;2280;;;;
PIRASSUNUNGA;1° DOSE;16588;;;;
PIRASSUNUNGA;2° DOSE;9085;;;;
PIRATININGA;1° DOSE;3158;;;;
PIRATININGA;2° DOSE;1700;;;;
PITANGUEIRAS;1° DOSE;4873;;;;
PITANGUEIRAS;2° DOSE;3153;;;;
PLANALTO;1° DOSE;850;;;;
PLANALTO;2° DOSE;382;;;;
PLATINA;1° DOSE;662;;;;
PLATINA;2° DOSE;384;;;;
POÁ;1° DOSE;15938;;;;
POÁ;2° DOSE;8599;;;;
POLONI;1° DOSE;1489;;;;
POLONI;2° DOSE;785;;;;
POMPÉIA;1° DOSE;5128;;;;
POMPÉIA;2° DOSE;2435;;;;
PONGAÍ;1° DOSE;935;;;;
PONGAÍ;2° DOSE;509;;;;
PONTAL;1° DOSE;4929;;;;
PONTAL;2° DOSE;2732;;;;
PONTALINDA;1° DOSE;745;;;;
PONTALINDA;2° DOSE;371;;;;
PONTES GESTAL;1° DOSE;650;;;;
PONTES GESTAL;2° DOSE;277;;;;
POPULINA;1° DOSE;1198;;;;
POPULINA;2° DOSE;615;;;;
PORANGABA;1° DOSE;2338;;;;
PORANGABA;2° DOSE;1293;;;;
PORTO FELIZ;1° DOSE;7972;;;;
PORTO FELIZ;2° DOSE;4274;;;;
PORTO FERREIRA;1° DOSE;10456;;;;
PORTO FERREIRA;2° DOSE;5335;;;;
POTIM;1° DOSE;2413;;;;
POTIM;2° DOSE;1579;;;;
POTIRENDABA;1° DOSE;3531;;;;
POTIRENDABA;2° DOSE;2179;;;;
PRACINHA;1° DOSE;381;;;;
PRACINHA;2° DOSE;204;;;;
PRADÓPOLIS;1° DOSE;3001;;;;
PRADÓPOLIS;2° DOSE;1375;;;;
PRAIA GRANDE;1° DOSE;58750;;;;
PRAIA GRANDE;2° DOSE;31239;;;;
PRATÂNIA;1° DOSE;845;;;;
PRATÂNIA;2° DOSE;365;;;;
PRESIDENTE ALVES;1° DOSE;867;;;;
PRESIDENTE ALVES;2° DOSE;449;;;;
PRESIDENTE BERNARDES;1° DOSE;3735;;;;
PRESIDENTE BERNARDES;2° DOSE;2218;;;;
PRESIDENTE EPITÁCIO;1° DOSE;7659;;;;
PRESIDENTE EPITÁCIO;2° DOSE;4027;;;;
PRESIDENTE PRUDENTE;1° DOSE;50650;;;;
PRESIDENTE PRUDENTE;2° DOSE;30965;;;;
PRESIDENTE VENCESLAU;1° DOSE;9091;;;;
PRESIDENTE VENCESLAU;2° DOSE;5384;;;;
PROMISSÃO;1° DOSE;7187;;;;
PROMISSÃO;2° DOSE;4053;;;;
QUADRA;1° DOSE;766;;;;
QUADRA;2° DOSE;385;;;;
QUATÁ;1° DOSE;2415;;;;
QUATÁ;2° DOSE;1331;;;;
QUEIROZ;1° DOSE;545;;;;
QUEIROZ;2° DOSE;301;;;;
QUELUZ;1° DOSE;1721;;;;
QUELUZ;2° DOSE;1049;;;;
QUINTANA;1° DOSE;1458;;;;
QUINTANA;2° DOSE;797;;;;
RAFARD;1° DOSE;1489;;;;
RAFARD;2° DOSE;827;;;;
RANCHARIA;1° DOSE;5488;;;;
RANCHARIA;2° DOSE;3262;;;;
REDENÇÃO DA SERRA;1° DOSE;802;;;;
REDENÇÃO DA SERRA;2° DOSE;459;;;;
REGENTE FEIJÓ;1° DOSE;4219;;;;
REGENTE FEIJÓ;2° DOSE;2053;;;;
REGINÓPOLIS;1° DOSE;1472;;;;
REGINÓPOLIS;2° DOSE;713;;;;
REGISTRO;1° DOSE;10776;;;;
REGISTRO;2° DOSE;6332;;;;
RESTINGA;1° DOSE;1145;;;;
RESTINGA;2° DOSE;560;;;;
RIBEIRA;1° DOSE;695;;;;
RIBEIRA;2° DOSE;452;;;;
RIBEIRÃO BONITO;1° DOSE;2300;;;;
RIBEIRÃO BONITO;2° DOSE;1213;;;;
RIBEIRÃO BRANCO;1° DOSE;2329;;;;
RIBEIRÃO BRANCO;2° DOSE;1246;;;;
RIBEIRÃO CORRENTE;1° DOSE;706;;;;
RIBEIRÃO CORRENTE;2° DOSE;380;;;;
RIBEIRÃO DO SUL;1° DOSE;1040;;;;
RIBEIRÃO DO SUL;2° DOSE;553;;;;
RIBEIRÃO DOS ÍNDIOS;1° DOSE;623;;;;
RIBEIRÃO DOS ÍNDIOS;2° DOSE;420;;;;
RIBEIRÃO GRANDE;1° DOSE;1301;;;;
RIBEIRÃO GRANDE;2° DOSE;718;;;;
RIBEIRÃO PIRES;1° DOSE;20221;;;;
RIBEIRÃO PIRES;2° DOSE;11743;;;;
RIBEIRÃO PRETO;1° DOSE;127557;;;;
RIBEIRÃO PRETO;2° DOSE;75791;;;;
RIFAINA;1° DOSE;899;;;;
RIFAINA;2° DOSE;435;;;;
RINCÃO;1° DOSE;1815;;;;
RINCÃO;2° DOSE;1028;;;;
RINÓPOLIS;1° DOSE;2351;;;;
RINÓPOLIS;2° DOSE;1252;;;;
RIO CLARO;1° DOSE;41277;;;;
RIO CLARO;2° DOSE;24052;;;;
RIO DAS PEDRAS;1° DOSE;4898;;;;
RIO DAS PEDRAS;2° DOSE;2629;;;;
RIO GRANDE DA SERRA;1° DOSE;5234;;;;
RIO GRANDE DA SERRA;2° DOSE;2877;;;;
RIOLÂNDIA;1° DOSE;1611;;;;
RIOLÂNDIA;2° DOSE;788;;;;
RIVERSUL;1° DOSE;1182;;;;
RIVERSUL;2° DOSE;637;;;;
ROSANA;1° DOSE;3938;;;;
ROSANA;2° DOSE;2194;;;;
ROSEIRA;1° DOSE;1864;;;;
ROSEIRA;2° DOSE;924;;;;
RUBIÁCEA;1° DOSE;510;;;;
RUBIÁCEA;2° DOSE;324;;;;
RUBINÉIA;1° DOSE;782;;;;
RUBINÉIA;2° DOSE;457;;;;
SABINO;1° DOSE;1340;;;;
SABINO;2° DOSE;689;;;;
SAGRES;1° DOSE;547;;;;
SAGRES;2° DOSE;264;;;;
SALES;1° DOSE;1586;;;;
SALES;2° DOSE;789;;;;
SALES OLIVEIRA;1° DOSE;2030;;;;
SALES OLIVEIRA;2° DOSE;1333;;;;
SALESÓPOLIS;1° DOSE;3331;;;;
SALESÓPOLIS;2° DOSE;1467;;;;
SALMOURÃO;1° DOSE;1052;;;;
SALMOURÃO;2° DOSE;580;;;;
SALTINHO;1° DOSE;1486;;;;
SALTINHO;2° DOSE;946;;;;
SALTO;1° DOSE;21125;;;;
SALTO;2° DOSE;10207;;;;
SALTO DE PIRAPORA;1° DOSE;8014;;;;
SALTO DE PIRAPORA;2° DOSE;4308;;;;
SALTO GRANDE;1° DOSE;1722;;;;
SALTO GRANDE;2° DOSE;904;;;;
SANDOVALINA;1° DOSE;708;;;;
SANDOVALINA;2° DOSE;377;;;;
SANTA ADÉLIA;1° DOSE;3298;;;;
SANTA ADÉLIA;2° DOSE;1806;;;;
SANTA ALBERTINA;1° DOSE;1680;;;;
SANTA ALBERTINA;2° DOSE;809;;;;
SANTA BÁRBARA D'OESTE;1° DOSE;32155;;;;
SANTA BÁRBARA D'OESTE;2° DOSE;15446;;;;
SANTA BRANCA;1° DOSE;2666;;;;
SANTA BRANCA;2° DOSE;1556;;;;
SANTA CLARA D'OESTE;1° DOSE;578;;;;
SANTA CLARA D'OESTE;2° DOSE;287;;;;
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;1320;;;;
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;762;;;;
SANTA CRUZ DA ESPERANÇA;1° DOSE;522;;;;
SANTA CRUZ DA ESPERANÇA;2° DOSE;243;;;;
SANTA CRUZ DAS PALMEIRAS;1° DOSE;5274;;;;
SANTA CRUZ DAS PALMEIRAS;2° DOSE;3072;;;;
SANTA CRUZ DO RIO PARDO;1° DOSE;10123;;;;
SANTA CRUZ DO RIO PARDO;2° DOSE;5564;;;;
SANTA ERNESTINA;1° DOSE;846;;;;
SANTA ERNESTINA;2° DOSE;419;;;;
SANTA FÉ DO SUL;1° DOSE;8615;;;;
SANTA FÉ DO SUL;2° DOSE;5294;;;;
SANTA GERTRUDES;1° DOSE;2993;;;;
SANTA GERTRUDES;2° DOSE;1582;;;;
SANTA ISABEL;1° DOSE;8994;;;;
SANTA ISABEL;2° DOSE;5061;;;;
SANTA LÚCIA;1° DOSE;1355;;;;
SANTA LÚCIA;2° DOSE;686;;;;
SANTA MARIA DA SERRA;1° DOSE;940;;;;
SANTA MARIA DA SERRA;2° DOSE;594;;;;
SANTA MERCEDES;1° DOSE;646;;;;
SANTA MERCEDES;2° DOSE;376;;;;
SANTA RITA DO PASSA QUATRO;1° DOSE;7570;;;;
SANTA RITA DO PASSA QUATRO;2° DOSE;4247;;;;
SANTA RITA D'OESTE;1° DOSE;783;;;;
SANTA RITA D'OESTE;2° DOSE;421;;;;
SANTA ROSA DE VITERBO;1° DOSE;4970;;;;
SANTA ROSA DE VITERBO;2° DOSE;2752;;;;
SANTA SALETE;1° DOSE;511;;;;
SANTA SALETE;2° DOSE;294;;;;
SANTANA DA PONTE PENSA;1° DOSE;540;;;;
SANTANA DA PONTE PENSA;2° DOSE;283;;;;
SANTANA DE PARNAÍBA;1° DOSE;18440;;;;
SANTANA DE PARNAÍBA;2° DOSE;10082;;;;
SANTO ANASTÁCIO;1° DOSE;4129;;;;
SANTO ANASTÁCIO;2° DOSE;2685;;;;
SANTO ANDRÉ;1° DOSE;133251;;;;
SANTO ANDRÉ;2° DOSE;80467;;;;
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;1644;;;;
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;976;;;;
SANTO ANTÔNIO DE POSSE;1° DOSE;3844;;;;
SANTO ANTÔNIO DE POSSE;2° DOSE;1961;;;;
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;1449;;;;
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;795;;;;
SANTO ANTÔNIO DO JARDIM;1° DOSE;1468;;;;
SANTO ANTÔNIO DO JARDIM;2° DOSE;749;;;;
SANTO ANTÔNIO DO PINHAL;1° DOSE;1223;;;;
SANTO ANTÔNIO DO PINHAL;2° DOSE;722;;;;
SANTO EXPEDITO;1° DOSE;739;;;;
SANTO EXPEDITO;2° DOSE;471;;;;
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;839;;;;
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;454;;;;
SANTOS;1° DOSE;120758;;;;
SANTOS;2° DOSE;72569;;;;
SÃO BENTO DO SAPUCAÍ;1° DOSE;2291;;;;
SÃO BENTO DO SAPUCAÍ;2° DOSE;1353;;;;
SÃO BERNARDO DO CAMPO;1° DOSE;145894;;;;
SÃO BERNARDO DO CAMPO;2° DOSE;82599;;;;
SÃO CAETANO DO SUL;1° DOSE;48142;;;;
SÃO CAETANO DO SUL;2° DOSE;28252;;;;
SÃO CARLOS;1° DOSE;52689;;;;
SÃO CARLOS;2° DOSE;27368;;;;
SÃO FRANCISCO;1° DOSE;820;;;;
SÃO FRANCISCO;2° DOSE;406;;;;
SÃO JOÃO DA BOA VISTA;1° DOSE;22559;;;;
SÃO JOÃO DA BOA VISTA;2° DOSE;12927;;;;
SÃO JOÃO DAS DUAS PONTES;1° DOSE;479;;;;
SÃO JOÃO DAS DUAS PONTES;2° DOSE;336;;;;
SÃO JOÃO DE IRACEMA;1° DOSE;452;;;;
SÃO JOÃO DE IRACEMA;2° DOSE;272;;;;
SÃO JOÃO DO PAU D'ALHO;1° DOSE;649;;;;
SÃO JOÃO DO PAU D'ALHO;2° DOSE;392;;;;
SÃO JOAQUIM DA BARRA;1° DOSE;9298;;;;
SÃO JOAQUIM DA BARRA;2° DOSE;5081;;;;
SÃO JOSÉ DA BELA VISTA;1° DOSE;1118;;;;
SÃO JOSÉ DA BELA VISTA;2° DOSE;682;;;;
SÃO JOSÉ DO BARREIRO;1° DOSE;883;;;;
SÃO JOSÉ DO BARREIRO;2° DOSE;479;;;;
SÃO JOSÉ DO RIO PARDO;1° DOSE;12488;;;;
SÃO JOSÉ DO RIO PARDO;2° DOSE;6195;;;;
SÃO JOSÉ DO RIO PRETO;1° DOSE;106628;;;;
SÃO JOSÉ DO RIO PRETO;2° DOSE;61657;;;;
SÃO JOSÉ DOS CAMPOS;1° DOSE;119045;;;;
SÃO JOSÉ DOS CAMPOS;2° DOSE;72528;;;;
SÃO LOURENÇO DA SERRA;1° DOSE;2746;;;;
SÃO LOURENÇO DA SERRA;2° DOSE;1309;;;;
SÃO LUIZ DO PARAITINGA;1° DOSE;2379;;;;
SÃO LUIZ DO PARAITINGA;2° DOSE;1229;;;;
SÃO MANUEL;1° DOSE;7224;;;;
SÃO MANUEL;2° DOSE;3828;;;;
SÃO MIGUEL ARCANJO;1° DOSE;5479;;;;
SÃO MIGUEL ARCANJO;2° DOSE;2870;;;;
SÃO PAULO;1° DOSE;2308564;;;;
SÃO PAULO;2° DOSE;1334638;;;;
SÃO PEDRO;1° DOSE;6979;;;;
SÃO PEDRO;2° DOSE;3822;;;;
SÃO PEDRO DO TURVO;1° DOSE;1472;;;;
SÃO PEDRO DO TURVO;2° DOSE;947;;;;
SÃO ROQUE;1° DOSE;14047;;;;
SÃO ROQUE;2° DOSE;7916;;;;
SÃO SEBASTIÃO;1° DOSE;13155;;;;
SÃO SEBASTIÃO;2° DOSE;7022;;;;
SÃO SEBASTIÃO DA GRAMA;1° DOSE;2470;;;;
SÃO SEBASTIÃO DA GRAMA;2° DOSE;1224;;;;
SÃO SIMÃO;1° DOSE;3095;;;;
SÃO SIMÃO;2° DOSE;1664;;;;
SÃO VICENTE;1° DOSE;53852;;;;
SÃO VICENTE;2° DOSE;29221;;;;
SARAPUÍ;1° DOSE;1905;;;;
SARAPUÍ;2° DOSE;643;;;;
SARUTAIÁ;1° DOSE;840;;;;
SARUTAIÁ;2° DOSE;453;;;;
SEBASTIANÓPOLIS DO SUL;1° DOSE;861;;;;
SEBASTIANÓPOLIS DO SUL;2° DOSE;464;;;;
SERRA AZUL;1° DOSE;1705;;;;
SERRA AZUL;2° DOSE;1011;;;;
SERRA NEGRA;1° DOSE;6705;;;;
SERRA NEGRA;2° DOSE;3845;;;;
SERRANA;1° DOSE;29777;;;;
SERRANA;2° DOSE;18972;;;;
SERTÃOZINHO;1° DOSE;19617;;;;
SERTÃOZINHO;2° DOSE;11497;;;;
SETE BARRAS;1° DOSE;2110;;;;
SETE BARRAS;2° DOSE;1209;;;;
SEVERÍNIA;1° DOSE;2574;;;;
SEVERÍNIA;2° DOSE;1370;;;;
