Ds Municipio Maiusc;Dose;Contagem de Id Vacinacao
ORINDIÚVA;1° Dose;286
ORINDIÚVA;2° Dose;132
ORLÂNDIA;1° Dose;1808
ORLÂNDIA;2° Dose;352
OSASCO;1° Dose;27471
OSASCO;2° Dose;6812
OSCAR BRESSANE;1° Dose;220
OSCAR BRESSANE;2° Dose;56
OSVALDO CRUZ;1° Dose;2282
OSVALDO CRUZ;2° Dose;775
OURINHOS;1° Dose;6443
OURINHOS;2° Dose;2681
OURO VERDE;1° Dose;768
OURO VERDE;2° Dose;200
OUROESTE;1° Dose;701
OUROESTE;2° Dose;267
PACAEMBU;1° Dose;680
PACAEMBU;2° Dose;160
PALESTINA;1° Dose;620
PALESTINA;2° Dose;211
PALMARES PAULISTA;1° Dose;397
PALMARES PAULISTA;2° Dose;150
PALMEIRA D'OESTE;1° Dose;759
PALMEIRA D'OESTE;2° Dose;251
PALMITAL;1° Dose;1468
PALMITAL;2° Dose;491
PANORAMA;1° Dose;730
PANORAMA;2° Dose;301
PARAGUAÇU PAULISTA;1° Dose;1985
PARAGUAÇU PAULISTA;2° Dose;794
PARAIBUNA;1° Dose;825
PARAIBUNA;2° Dose;185
PARAÍSO;1° Dose;390
PARAÍSO;2° Dose;127
PARANAPANEMA;1° Dose;919
PARANAPANEMA;2° Dose;388
PARANAPUÃ;1° Dose;216
PARANAPUÃ;2° Dose;73
PARAPUÃ;1° Dose;655
PARAPUÃ;2° Dose;246
PARDINHO;1° Dose;389
PARDINHO;2° Dose;84
PARIQUERA-AÇU;1° Dose;1730
PARIQUERA-AÇU;2° Dose;559
PARISI;1° Dose;180
PARISI;2° Dose;79
PATROCÍNIO PAULISTA;1° Dose;815
PATROCÍNIO PAULISTA;2° Dose;159
PAULICÉIA;1° Dose;277
PAULICÉIA;2° Dose;93
PAULÍNIA;1° Dose;4071
PAULÍNIA;2° Dose;1624
PAULISTÂNIA;1° Dose;107
PAULISTÂNIA;2° Dose;43
PAULO DE FARIA;1° Dose;574
PAULO DE FARIA;2° Dose;187
PEDERNEIRAS;1° Dose;2158
PEDERNEIRAS;2° Dose;480
PEDRA BELA;1° Dose;245
PEDRA BELA;2° Dose;74
PEDRANÓPOLIS;1° Dose;212
PEDRANÓPOLIS;2° Dose;98
PEDREGULHO;1° Dose;774
PEDREGULHO;2° Dose;259
PEDREIRA;1° Dose;2837
PEDREIRA;2° Dose;689
PEDRINHAS PAULISTA;1° Dose;168
PEDRINHAS PAULISTA;2° Dose;69
PEDRO DE TOLEDO;1° Dose;406
PEDRO DE TOLEDO;2° Dose;154
PENÁPOLIS;1° Dose;4292
PENÁPOLIS;2° Dose;1450
PEREIRA BARRETO;1° Dose;1720
PEREIRA BARRETO;2° Dose;685
PEREIRAS;1° Dose;387
PEREIRAS;2° Dose;107
PERUÍBE;1° Dose;2805
PERUÍBE;2° Dose;1054
PIACATU;1° Dose;319
PIACATU;2° Dose;148
PIEDADE;1° Dose;1452
PIEDADE;2° Dose;321
PILAR DO SUL;1° Dose;1275
PILAR DO SUL;2° Dose;449
PINDAMONHANGABA;1° Dose;7060
PINDAMONHANGABA;2° Dose;3050
PINDORAMA;1° Dose;1155
PINDORAMA;2° Dose;483
PINHALZINHO;1° Dose;714
PINHALZINHO;2° Dose;206
PIQUEROBI;1° Dose;403
PIQUEROBI;2° Dose;173
PIQUETE;1° Dose;377
PIQUETE;2° Dose;145
PIRACAIA;1° Dose;1020
PIRACAIA;2° Dose;223
PIRACICABA;1° Dose;20655
PIRACICABA;2° Dose;8230
PIRAJU;1° Dose;1885
PIRAJU;2° Dose;725
PIRAJUÍ;1° Dose;1388
PIRAJUÍ;2° Dose;275
PIRANGI;1° Dose;701
PIRANGI;2° Dose;247
PIRAPORA DO BOM JESUS;1° Dose;619
PIRAPORA DO BOM JESUS;2° Dose;224
PIRAPOZINHO;1° Dose;1272
PIRAPOZINHO;2° Dose;379
PIRASSUNUNGA;1° Dose;5073
PIRASSUNUNGA;2° Dose;2061
PIRATININGA;1° Dose;1172
PIRATININGA;2° Dose;368
PITANGUEIRAS;1° Dose;1529
PITANGUEIRAS;2° Dose;512
PLANALTO;1° Dose;276
PLANALTO;2° Dose;100
PLATINA;1° Dose;150
PLATINA;2° Dose;59
POÁ;1° Dose;4220
POÁ;2° Dose;1691
POLONI;1° Dose;480
POLONI;2° Dose;171
POMPÉIA;1° Dose;1373
POMPÉIA;2° Dose;675
PONGAÍ;1° Dose;276
PONGAÍ;2° Dose;91
PONTAL;1° Dose;1446
PONTAL;2° Dose;624
PONTALINDA;1° Dose;136
PONTALINDA;2° Dose;54
PONTES GESTAL;1° Dose;145
PONTES GESTAL;2° Dose;40
POPULINA;1° Dose;361
POPULINA;2° Dose;113
PORANGABA;1° Dose;522
PORANGABA;2° Dose;107
PORTO FELIZ;1° Dose;2215
PORTO FELIZ;2° Dose;479
PORTO FERREIRA;1° Dose;3128
PORTO FERREIRA;2° Dose;677
POTIM;1° Dose;807
POTIM;2° Dose;165
POTIRENDABA;1° Dose;1140
POTIRENDABA;2° Dose;282
PRACINHA;1° Dose;122
PRACINHA;2° Dose;66
PRADÓPOLIS;1° Dose;518
PRADÓPOLIS;2° Dose;186
PRAIA GRANDE;1° Dose;9805
PRAIA GRANDE;2° Dose;2632
PRATÂNIA;1° Dose;224
PRATÂNIA;2° Dose;71
PRESIDENTE ALVES;1° Dose;177
PRESIDENTE ALVES;2° Dose;28
PRESIDENTE BERNARDES;1° Dose;1305
PRESIDENTE BERNARDES;2° Dose;520
PRESIDENTE EPITÁCIO;1° Dose;2112
PRESIDENTE EPITÁCIO;2° Dose;854
PRESIDENTE PRUDENTE;1° Dose;19241
PRESIDENTE PRUDENTE;2° Dose;4737
PRESIDENTE VENCESLAU;1° Dose;3202
PRESIDENTE VENCESLAU;2° Dose;1199
PROMISSÃO;1° Dose;2104
PROMISSÃO;2° Dose;676
QUADRA;1° Dose;125
QUADRA;2° Dose;33
QUATÁ;1° Dose;747
QUATÁ;2° Dose;318
QUEIROZ;1° Dose;162
QUEIROZ;2° Dose;83
QUELUZ;1° Dose;430
QUELUZ;2° Dose;131
QUINTANA;1° Dose;385
QUINTANA;2° Dose;202
RAFARD;1° Dose;284
RAFARD;2° Dose;74
RANCHARIA;1° Dose;2012
RANCHARIA;2° Dose;610
REDENÇÃO DA SERRA;1° Dose;213
REDENÇÃO DA SERRA;2° Dose;74
REGENTE FEIJÓ;1° Dose;856
REGENTE FEIJÓ;2° Dose;161
REGINÓPOLIS;1° Dose;463
REGINÓPOLIS;2° Dose;159
REGISTRO;1° Dose;3045
REGISTRO;2° Dose;1279
RESTINGA;1° Dose;265
RESTINGA;2° Dose;73
RIBEIRA;1° Dose;201
RIBEIRA;2° Dose;57
RIBEIRÃO BONITO;1° Dose;640
RIBEIRÃO BONITO;2° Dose;183
RIBEIRÃO BRANCO;1° Dose;540
RIBEIRÃO BRANCO;2° Dose;218
RIBEIRÃO CORRENTE;1° Dose;198
RIBEIRÃO CORRENTE;2° Dose;61
RIBEIRÃO DO SUL;1° Dose;250
RIBEIRÃO DO SUL;2° Dose;69
RIBEIRÃO DOS ÍNDIOS;1° Dose;279
RIBEIRÃO DOS ÍNDIOS;2° Dose;121
RIBEIRÃO GRANDE;1° Dose;253
RIBEIRÃO GRANDE;2° Dose;90
RIBEIRÃO PIRES;1° Dose;7067
RIBEIRÃO PIRES;2° Dose;2759
RIBEIRÃO PRETO;1° Dose;44169
RIBEIRÃO PRETO;2° Dose;16188
RIFAINA;1° Dose;185
RIFAINA;2° Dose;41
RINCÃO;1° Dose;598
RINCÃO;2° Dose;148
RINÓPOLIS;1° Dose;351
RINÓPOLIS;2° Dose;198
RIO CLARO;1° Dose;14247
RIO CLARO;2° Dose;4733
RIO DAS PEDRAS;1° Dose;1301
RIO DAS PEDRAS;2° Dose;513
RIO GRANDE DA SERRA;1° Dose;1328
RIO GRANDE DA SERRA;2° Dose;351
RIOLÂNDIA;1° Dose;457
RIOLÂNDIA;2° Dose;177
RIVERSUL;1° Dose;269
RIVERSUL;2° Dose;49
ROSANA;1° Dose;1066
ROSANA;2° Dose;471
ROSEIRA;1° Dose;555
ROSEIRA;2° Dose;129
RUBIÁCEA;1° Dose;161
RUBIÁCEA;2° Dose;65
RUBINÉIA;1° Dose;222
RUBINÉIA;2° Dose;38
SABINO;1° Dose;272
SABINO;2° Dose;25
SAGRES;1° Dose;94
SAGRES;2° Dose;45
SALES;1° Dose;377
SALES;2° Dose;112
SALES OLIVEIRA;1° Dose;703
SALES OLIVEIRA;2° Dose;237
SALESÓPOLIS;1° Dose;657
SALESÓPOLIS;2° Dose;219
SALMOURÃO;1° Dose;218
SALMOURÃO;2° Dose;83
SALTINHO;1° Dose;369
SALTINHO;2° Dose;143
SALTO;1° Dose;4709
SALTO;2° Dose;1872
SALTO DE PIRAPORA;1° Dose;2121
SALTO DE PIRAPORA;2° Dose;615
SALTO GRANDE;1° Dose;330
SALTO GRANDE;2° Dose;57
SANDOVALINA;1° Dose;155
SANDOVALINA;2° Dose;79
SANTA ADÉLIA;1° Dose;916
SANTA ADÉLIA;2° Dose;377
SANTA ALBERTINA;1° Dose;447
SANTA ALBERTINA;2° Dose;157
SANTA BÁRBARA D'OESTE;1° Dose;6580
SANTA BÁRBARA D'OESTE;2° Dose;2353
SANTA BRANCA;1° Dose;770
SANTA BRANCA;2° Dose;211
SANTA CLARA D'OESTE;1° Dose;169
SANTA CLARA D'OESTE;2° Dose;56
SANTA CRUZ DA CONCEIÇÃO;1° Dose;372
SANTA CRUZ DA CONCEIÇÃO;2° Dose;131
SANTA CRUZ DA ESPERANÇA;1° Dose;130
SANTA CRUZ DA ESPERANÇA;2° Dose;60
SANTA CRUZ DAS PALMEIRAS;1° Dose;1649
SANTA CRUZ DAS PALMEIRAS;2° Dose;522
SANTA CRUZ DO RIO PARDO;1° Dose;3033
SANTA CRUZ DO RIO PARDO;2° Dose;1040
SANTA ERNESTINA;1° Dose;234
SANTA ERNESTINA;2° Dose;68
SANTA FÉ DO SUL;1° Dose;3085
SANTA FÉ DO SUL;2° Dose;909
SANTA GERTRUDES;1° Dose;771
SANTA GERTRUDES;2° Dose;315
SANTA ISABEL;1° Dose;2200
SANTA ISABEL;2° Dose;997
SANTA LÚCIA;1° Dose;257
SANTA LÚCIA;2° Dose;72
SANTA MARIA DA SERRA;1° Dose;281
SANTA MARIA DA SERRA;2° Dose;129
SANTA MERCEDES;1° Dose;236
SANTA MERCEDES;2° Dose;64
SANTA RITA DO PASSA QUATRO;1° Dose;2122
SANTA RITA DO PASSA QUATRO;2° Dose;530
SANTA RITA D'OESTE;1° Dose;172
SANTA RITA D'OESTE;2° Dose;54
SANTA ROSA DE VITERBO;1° Dose;1108
SANTA ROSA DE VITERBO;2° Dose;328
SANTA SALETE;1° Dose;175
SANTA SALETE;2° Dose;69
SANTANA DA PONTE PENSA;1° Dose;117
SANTANA DA PONTE PENSA;2° Dose;24
SANTANA DE PARNAÍBA;1° Dose;4639
SANTANA DE PARNAÍBA;2° Dose;1779
SANTO ANASTÁCIO;1° Dose;1347
SANTO ANASTÁCIO;2° Dose;343
SANTO ANDRÉ;1° Dose;46634
SANTO ANDRÉ;2° Dose;10647
SANTO ANTÔNIO DA ALEGRIA;1° Dose;390
SANTO ANTÔNIO DA ALEGRIA;2° Dose;125
SANTO ANTÔNIO DE POSSE;1° Dose;1025
SANTO ANTÔNIO DE POSSE;2° Dose;222
SANTO ANTÔNIO DO ARACANGUÁ;1° Dose;430
SANTO ANTÔNIO DO ARACANGUÁ;2° Dose;113
SANTO ANTÔNIO DO JARDIM;1° Dose;413
SANTO ANTÔNIO DO JARDIM;2° Dose;95
SANTO ANTÔNIO DO PINHAL;1° Dose;343
SANTO ANTÔNIO DO PINHAL;2° Dose;132
SANTO EXPEDITO;1° Dose;227
SANTO EXPEDITO;2° Dose;82
SANTÓPOLIS DO AGUAPEÍ;1° Dose;224
SANTÓPOLIS DO AGUAPEÍ;2° Dose;72
SANTOS;1° Dose;46942
SANTOS;2° Dose;16618
SÃO BENTO DO SAPUCAÍ;1° Dose;522
SÃO BENTO DO SAPUCAÍ;2° Dose;242
SÃO BERNARDO DO CAMPO;1° Dose;47830
SÃO BERNARDO DO CAMPO;2° Dose;19200
SÃO CAETANO DO SUL;1° Dose;18244
SÃO CAETANO DO SUL;2° Dose;7434
SÃO CARLOS;1° Dose;17286
SÃO CARLOS;2° Dose;6259
SÃO FRANCISCO;1° Dose;171
SÃO FRANCISCO;2° Dose;67
SÃO JOÃO DA BOA VISTA;1° Dose;8846
SÃO JOÃO DA BOA VISTA;2° Dose;2963
SÃO JOÃO DAS DUAS PONTES;1° Dose;95
SÃO JOÃO DAS DUAS PONTES;2° Dose;24
SÃO JOÃO DE IRACEMA;1° Dose;150
SÃO JOÃO DE IRACEMA;2° Dose;58
SÃO JOÃO DO PAU D'ALHO;1° Dose;207
SÃO JOÃO DO PAU D'ALHO;2° Dose;51
SÃO JOAQUIM DA BARRA;1° Dose;2865
SÃO JOAQUIM DA BARRA;2° Dose;1200
SÃO JOSÉ DA BELA VISTA;1° Dose;329
SÃO JOSÉ DA BELA VISTA;2° Dose;112
SÃO JOSÉ DO BARREIRO;1° Dose;224
SÃO JOSÉ DO BARREIRO;2° Dose;78
SÃO JOSÉ DO RIO PARDO;1° Dose;3028
SÃO JOSÉ DO RIO PARDO;2° Dose;339
SÃO JOSÉ DO RIO PRETO;1° Dose;38372
SÃO JOSÉ DO RIO PRETO;2° Dose;15308
SÃO JOSÉ DOS CAMPOS;1° Dose;35935
SÃO JOSÉ DOS CAMPOS;2° Dose;16974
SÃO LOURENÇO DA SERRA;1° Dose;317
SÃO LOURENÇO DA SERRA;2° Dose;111
SÃO LUIZ DO PARAITINGA;1° Dose;632
SÃO LUIZ DO PARAITINGA;2° Dose;91
SÃO MANUEL;1° Dose;1730
SÃO MANUEL;2° Dose;531
SÃO MIGUEL ARCANJO;1° Dose;1280
SÃO MIGUEL ARCANJO;2° Dose;484
SÃO PAULO;1° Dose;733009
SÃO PAULO;2° Dose;231526
SÃO PEDRO;1° Dose;1321
SÃO PEDRO;2° Dose;408
SÃO PEDRO DO TURVO;1° Dose;319
SÃO PEDRO DO TURVO;2° Dose;99
SÃO ROQUE;1° Dose;4402
SÃO ROQUE;2° Dose;912
SÃO SEBASTIÃO;1° Dose;3297
SÃO SEBASTIÃO;2° Dose;1480
SÃO SEBASTIÃO DA GRAMA;1° Dose;707
SÃO SEBASTIÃO DA GRAMA;2° Dose;274
SÃO SIMÃO;1° Dose;676
SÃO SIMÃO;2° Dose;174
SÃO VICENTE;1° Dose;13080
SÃO VICENTE;2° Dose;3211
SARAPUÍ;1° Dose;361
SARAPUÍ;2° Dose;111
SARUTAIÁ;1° Dose;252
SARUTAIÁ;2° Dose;96
SEBASTIANÓPOLIS DO SUL;1° Dose;244
SEBASTIANÓPOLIS DO SUL;2° Dose;73
SERRA AZUL;1° Dose;514
SERRA AZUL;2° Dose;264
SERRA NEGRA;1° Dose;1952
SERRA NEGRA;2° Dose;640
SERRANA;1° Dose;1515
SERRANA;2° Dose;409
SERTÃOZINHO;1° Dose;6359
SERTÃOZINHO;2° Dose;2207
SETE BARRAS;1° Dose;494
SETE BARRAS;2° Dose;201
SEVERÍNIA;1° Dose;676
SEVERÍNIA;2° Dose;233
SILVEIRAS;1° Dose;313
SILVEIRAS;2° Dose;135
SOCORRO;1° Dose;2653
SOCORRO;2° Dose;590
SOROCABA;1° Dose;19356
SOROCABA;2° Dose;7018
SUD MENNUCCI;1° Dose;527
SUD MENNUCCI;2° Dose;183
SUMARÉ;1° Dose;10344
SUMARÉ;2° Dose;3383
SUZANÁPOLIS;1° Dose;168
SUZANÁPOLIS;2° Dose;35
SUZANO;1° Dose;11049
SUZANO;2° Dose;4098
TABAPUÃ;1° Dose;736
TABAPUÃ;2° Dose;211
TABATINGA;1° Dose;870
TABATINGA;2° Dose;240
TABOÃO DA SERRA;1° Dose;13212
TABOÃO DA SERRA;2° Dose;4373
TACIBA;1° Dose;345
TACIBA;2° Dose;115
TAGUAÍ;1° Dose;514
TAGUAÍ;2° Dose;171
TAIAÇU;1° Dose;487
TAIAÇU;2° Dose;154
TAIÚVA;1° Dose;524
TAIÚVA;2° Dose;173
TAMBAÚ;1° Dose;1138
TAMBAÚ;2° Dose;332
TANABI;1° Dose;1961
TANABI;2° Dose;640
TAPIRAÍ;1° Dose;282
TAPIRAÍ;2° Dose;115
TAPIRATIBA;1° Dose;733
TAPIRATIBA;2° Dose;273
TAQUARAL;1° Dose;106
TAQUARAL;2° Dose;36
TAQUARITINGA;1° Dose;3949
TAQUARITINGA;2° Dose;1543
TAQUARITUBA;1° Dose;1468
TAQUARITUBA;2° Dose;601
TAQUARIVAÍ;1° Dose;143
TAQUARIVAÍ;2° Dose;45
TARABAI;1° Dose;373
TARABAI;2° Dose;127
TARUMÃ;1° Dose;514
TARUMÃ;2° Dose;280
TATUÍ;1° Dose;7108
TATUÍ;2° Dose;2660
TAUBATÉ;1° Dose;15996
TAUBATÉ;2° Dose;4152
TEJUPÁ;1° Dose;154
TEJUPÁ;2° Dose;53
TEODORO SAMPAIO;1° Dose;1106
TEODORO SAMPAIO;2° Dose;418
TERRA ROXA;1° Dose;613
TERRA ROXA;2° Dose;245
TIETÊ;1° Dose;2064
TIETÊ;2° Dose;833
TIMBURI;1° Dose;197
TIMBURI;2° Dose;75
TORRE DE PEDRA;1° Dose;202
TORRE DE PEDRA;2° Dose;72
TORRINHA;1° Dose;664
TORRINHA;2° Dose;256
TRABIJU;1° Dose;124
TRABIJU;2° Dose;35
TREMEMBÉ;1° Dose;3037
TREMEMBÉ;2° Dose;1263
TRÊS FRONTEIRAS;1° Dose;434
TRÊS FRONTEIRAS;2° Dose;120
TUIUTI;1° Dose;361
TUIUTI;2° Dose;55
TUPÃ;1° Dose;5741
TUPÃ;2° Dose;1726
TUPI PAULISTA;1° Dose;1424
TUPI PAULISTA;2° Dose;474
TURIÚBA;1° Dose;143
TURIÚBA;2° Dose;79
TURMALINA;1° Dose;214
TURMALINA;2° Dose;68
UBARANA;1° Dose;233
UBARANA;2° Dose;72
UBATUBA;1° Dose;3744
UBATUBA;2° Dose;1570
UBIRAJARA;1° Dose;224
UBIRAJARA;2° Dose;81
UCHOA;1° Dose;750
UCHOA;2° Dose;307
UNIÃO PAULISTA;1° Dose;133
UNIÃO PAULISTA;2° Dose;44
URÂNIA;1° Dose;816
URÂNIA;2° Dose;317
URU;1° Dose;144
URU;2° Dose;30
URUPÊS;1° Dose;841
URUPÊS;2° Dose;260
VALENTIM GENTIL;1° Dose;537
VALENTIM GENTIL;2° Dose;214
VALINHOS;1° Dose;5784
VALINHOS;2° Dose;2302
VALPARAÍSO;1° Dose;1432
VALPARAÍSO;2° Dose;461
VARGEM;1° Dose;452
VARGEM;2° Dose;87
VARGEM GRANDE DO SUL;1° Dose;3088
VARGEM GRANDE DO SUL;2° Dose;1197
VARGEM GRANDE PAULISTA;1° Dose;1700
VARGEM GRANDE PAULISTA;2° Dose;544
VÁRZEA PAULISTA;1° Dose;2976
VÁRZEA PAULISTA;2° Dose;1058
VERA CRUZ;1° Dose;616
VERA CRUZ;2° Dose;198
VINHEDO;1° Dose;3614
VINHEDO;2° Dose;725
VIRADOURO;1° Dose;884
VIRADOURO;2° Dose;242
VISTA ALEGRE DO ALTO;1° Dose;376
VISTA ALEGRE DO ALTO;2° Dose;144
VITÓRIA BRASIL;1° Dose;114
VITÓRIA BRASIL;2° Dose;33
VOTORANTIM;1° Dose;4004
VOTORANTIM;2° Dose;1383
VOTUPORANGA;1° Dose;8046
VOTUPORANGA;2° Dose;3328
ZACARIAS;1° Dose;111
ZACARIAS;2° Dose;46
